# Filename: 3Dvlt_constT_0.3_Cc1.11_lmax10_dl0.001_Op1.dat
# Source: 3Dvlt_constT.c
# Source version: 9 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Tfrac=0.3, tempv=0.7, Cc=1.10501, K0c=0.295614, lmax=10, lsteps=10000, (dl=0.001), lpts=10001, ldatamax=250, a0=1, a03=1, a06=1
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.3	0.7	0	0.98538	1	1	2.15196e-05	0
0.3	0.7	0.04	1.02556	1.04078	0.999967	1.44607e-05	-2.36573e-06
0.3	0.7	0.08	1.06738	1.08322	0.999938	9.5674e-06	-4.14544e-06
0.3	0.7	0.12	1.11092	1.1274	0.999912	6.22417e-06	-5.46254e-06
0.3	0.7	0.16	1.15623	1.17338	0.999891	3.97881e-06	-6.42071e-06
0.3	0.7	0.2	1.20339	1.22125	0.999872	2.49746e-06	-7.10543e-06
0.3	0.7	0.24	1.25249	1.27107	0.999858	1.53813e-06	-7.58574e-06
0.3	0.7	0.28	1.30358	1.32293	0.999845	9.28754e-07	-7.91621e-06
0.3	0.7	0.32	1.35677	1.3769	0.999836	5.49375e-07	-8.13906e-06
0.3	0.7	0.36	1.41213	1.43308	0.999829	3.18077e-07	-8.28622e-06
0.3	0.7	0.4	1.46975	1.49156	0.999823	1.80099e-07	-8.3813e-06
0.3	0.7	0.44	1.52973	1.55243	0.999819	9.9635e-08	-8.44136e-06
0.3	0.7	0.48	1.59215	1.61578	0.999816	5.38047e-08	-8.47841e-06
0.3	0.7	0.52	1.65713	1.68171	0.999814	2.8334e-08	-8.50072e-06
0.3	0.7	0.56	1.72475	1.75034	0.999812	1.45355e-08	-8.5138e-06
0.3	0.7	0.6	1.79514	1.82177	0.999811	7.25644e-09	-8.52128e-06
0.3	0.7	0.64	1.8684	1.89612	0.999811	3.52131e-09	-8.52544e-06
0.3	0.7	0.68	1.94465	1.9735	0.99981	1.65908e-09	-8.52768e-06
0.3	0.7	0.72	2.02401	2.05404	0.99981	7.58045e-10	-8.52886e-06
0.3	0.7	0.76	2.10661	2.13787	0.99981	3.35459e-10	-8.52945e-06
0.3	0.7	0.8	2.19259	2.22512	0.99981	1.43593e-10	-8.52975e-06
0.3	0.7	0.84	2.28207	2.31593	0.99981	5.93731e-11	-8.52989e-06
0.3	0.7	0.88	2.3752	2.41044	0.99981	2.36806e-11	-8.52995e-06
0.3	0.7	0.92	2.47213	2.50881	0.99981	9.09712e-12	-8.52998e-06
0.3	0.7	0.96	2.57302	2.6112	0.99981	3.36092e-12	-8.52999e-06
0.3	0.7	1	2.67803	2.71776	0.99981	1.19224e-12	-8.53e-06
0.3	0.7	1.04	2.78732	2.82868	0.99981	4.05418e-13	-8.53e-06
0.3	0.7	1.08	2.90108	2.94412	0.99981	1.31924e-13	-8.53e-06
0.3	0.7	1.12	3.01947	3.06427	0.99981	4.10057e-14	-8.53e-06
0.3	0.7	1.16	3.1427	3.18933	0.99981	1.21522e-14	-8.53e-06
