# Filename: 3Dvlt_macro_Tv_Op12_Cc0.85_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.85, K0c=0.349663469882678, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	10000000	1	1e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
2	10000000	1	1.25893e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
3	10000000	1	1.58489e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
4	10000000	1	1.99526e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
5	10000000	1	2.51189e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
6	10000000	1	3.16228e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
7	10000000	1	3.98107e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
8	10000000	1	5.01187e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
9	10000000	1	6.30957e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
10	10000000	1	7.94328e-08	100	0.349663	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
11	10000000	1	1e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
12	10000000	1	1.25893e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
13	10000000	1	1.58489e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
14	10000000	1	1.99526e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
15	10000000	1	2.51189e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
16	10000000	1	3.16228e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
17	10000000	1	3.98107e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
18	10000000	0.999999	5.01187e-07	100	0.349664	0.0532166	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
19	10000000	0.999999	6.30957e-07	100	0.349664	0.0532165	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
20	10000000	0.999999	7.94328e-07	100	0.349664	0.0532165	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
21	10000000	0.999999	1e-06	100	0.349664	0.0532165	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
22	10000000	0.999999	1.25893e-06	100	0.349664	0.0532164	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
23	10000000	0.999998	1.58489e-06	100	0.349664	0.0532164	0	1	3.72008e-44	1.41045e-262	2.68812e+43	1
24	10000000	0.999998	1.99526e-06	100	0.349664	0.0532163	0	1	3.72008e-44	1.41044e-262	2.68812e+43	1
25	10000000	0.999997	2.51189e-06	100	0.349664	0.0532163	0	1	3.72008e-44	1.41044e-262	2.68812e+43	1
26	10000000	0.999997	3.16228e-06	100	0.349665	0.0532161	0	1	3.72008e-44	1.41044e-262	2.68812e+43	1
27	10000000	0.999996	3.98107e-06	100	0.349665	0.053216	0	1	3.72008e-44	1.41044e-262	2.68812e+43	1
28	10000000	0.999995	5.01187e-06	100	0.349665	0.0532159	0	1	3.72008e-44	1.41043e-262	2.68812e+43	1
29	10000000	0.999994	6.30957e-06	100	0.349666	0.0532157	0	1	3.72008e-44	1.41043e-262	2.68812e+43	1
30	10000000	0.999992	7.94328e-06	100	0.349666	0.0532154	0	1	3.72008e-44	1.41042e-262	2.68812e+43	1
31	10000000	0.99999	1e-05	100	0.349667	0.0532151	0	1	3.72008e-44	1.41041e-262	2.68812e+43	1
32	10000000	0.999987	1.25893e-05	100	0.349668	0.0532147	0	1	3.72008e-44	1.4104e-262	2.68812e+43	1
33	10000000	0.999984	1.58489e-05	100	0.349669	0.0532142	0	1	3.72008e-44	1.41039e-262	2.68812e+43	1
34	10000000	0.99998	1.99526e-05	100	0.34967	0.0532135	0	1	3.72008e-44	1.41037e-262	2.68812e+43	1
35	10000000	0.999975	2.51189e-05	100	0.349672	0.0532127	0	1	3.72008e-44	1.41035e-262	2.68812e+43	1
36	10000000	0.999968	3.16228e-05	100	0.349675	0.0532117	0	1	3.72008e-44	1.41032e-262	2.68812e+43	1
37	10000000	0.99996	3.98107e-05	100	0.349677	0.0532104	0	1	3.72008e-44	1.41029e-262	2.68812e+43	1
38	10000000	0.99995	5.01187e-05	100	0.349681	0.0532088	0	1	3.72008e-44	1.41024e-262	2.68812e+43	1
39	10000000	0.999937	6.30957e-05	100	0.349686	0.0532068	0	1	3.72008e-44	1.41019e-262	2.68812e+43	1
40	10000000	0.999921	7.94328e-05	100	0.349691	0.0532042	0	1	3.72008e-44	1.41012e-262	2.68812e+43	1
41	10000000	0.9999	0.0001	100	0.349698	0.053201	0	1	3.72008e-44	1.41004e-262	2.68812e+43	1
42	10000000	0.999874	0.000125893	100	0.349707	0.053197	0	1	3.72008e-44	1.40993e-262	2.68812e+43	1
43	10000000	0.999842	0.000158489	100	0.349719	0.0531919	0	1	3.72008e-44	1.4098e-262	2.68812e+43	1
44	10000000	0.9998	0.000199526	100	0.349733	0.0531855	0	1	3.72008e-44	1.40963e-262	2.68812e+43	1
45	10000000	0.999749	0.000251189	100	0.349751	0.0531774	0	1	3.72008e-44	1.40941e-262	2.68812e+43	1
46	10000000	0.999684	0.000316228	100	0.349774	0.0531673	0	1	3.72008e-44	1.40914e-262	2.68812e+43	1
47	10000000	0.999602	0.000398107	100	0.349803	0.0531545	0	1	3.72008e-44	1.40881e-262	2.68812e+43	1
48	10000000	0.999499	0.000501187	100	0.349839	0.0531384	0	1	3.72008e-44	1.40838e-262	2.68812e+43	1
49	10000000	0.999369	0.000630957	100	0.349884	0.0531182	0	1	3.72008e-44	1.40784e-262	2.68812e+43	1
50	10000000	0.999206	0.000794328	100	0.349941	0.0530927	0	1	3.72008e-44	1.40717e-262	2.68812e+43	1
51	10000000	0.999	0.001	100	0.350013	0.0530606	0	1	3.72008e-44	1.40632e-262	2.68812e+43	1
52	10000000	0.998741	0.00125893	100	0.350104	0.0530202	0	1	3.72008e-44	1.40525e-262	2.68812e+43	1
53	10000000	0.998415	0.00158489	100	0.350219	0.0529694	0	1	3.72008e-44	1.4039e-262	2.68812e+43	1
54	10000000	0.998005	0.00199526	100	0.350363	0.0529055	0	1	3.72008e-44	1.4022e-262	2.68812e+43	1
55	10000000	0.997488	0.00251189	100	0.350544	0.052825	0	1	3.72008e-44	1.40007e-262	2.68812e+43	1
56	10000000	0.996838	0.00316228	100	0.350773	0.0527237	0	1	3.72008e-44	1.39739e-262	2.68812e+43	1
57	10000000	0.996019	0.00398107	100	0.351061	0.0525963	0	1	3.72008e-44	1.39401e-262	2.68812e+43	1
58	10000000	0.994988	0.00501187	100	0.351425	0.0524361	0	1	3.72008e-44	1.38976e-262	2.68812e+43	1
59	10000000	0.99369	0.00630957	100	0.351884	0.0522346	0	1	3.72008e-44	1.38442e-262	2.68812e+43	1
60	10000000	0.992057	0.00794328	100	0.352463	0.0519813	0	1	3.72008e-44	1.37771e-262	2.68812e+43	1
