# Filename: 3Dvlt_macro_Tv_Op42_Kth4.14677_Cc0.55_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=4, OpB=2, N=3, Cc=0.55, K0c=0.464697047039484, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
T/Tc	1-T/Tc	l	K	y	e	K/K0	Kr/K0	G
1	1e-08	10	0.400467	0.0574744	0	0.861782	3.91248e-05	5.03275e-28
1	1.25893e-08	10	0.403847	0.0562622	0	0.869054	3.9455e-05	4.9266e-28
1	1.58489e-08	10	0.408115	0.0547744	0	0.878239	3.9872e-05	4.79632e-28
1	1.99526e-08	10	0.41351	0.0529602	0	0.889848	4.0399e-05	4.63747e-28
1	2.51189e-08	10	0.420333	0.0507664	0	0.904532	4.10657e-05	4.44536e-28
1	3.16228e-08	10	0.428974	0.0481406	0	0.923125	4.19098e-05	4.21544e-28
1	3.98107e-08	10	0.439926	0.0450386	0	0.946693	4.29798e-05	3.94381e-28
1	5.01187e-08	10	0.453825	0.0414332	0	0.976603	4.43377e-05	3.6281e-28
1	6.30957e-08	10	0.471484	0.0373272	0	1.01461	4.6063e-05	3.26856e-28
1	7.94328e-08	10	0.493945	0.0327686	0	1.06294	4.82574e-05	2.86939e-28
1	1e-07	10	0.522528	0.027865	0	1.12445	5.10499e-05	2.44e-28
1	1.25893e-07	10	0.5589	0.0227923	0	1.20272	5.46034e-05	1.99581e-28
1	1.58489e-07	10	0.605121	0.0177897	0	1.30218	5.9119e-05	1.55775e-28
1	1.99526e-07	10	0.663677	0.0131337	0	1.42819	6.48398e-05	1.15005e-28
1	2.51189e-07	10	0.737461	0.00908879	0	1.58697	7.20484e-05	7.95861e-29
1	3.16228e-07	10	0.829698	0.00584571	0	1.78546	8.10597e-05	5.1188e-29
1	3.98107e-07	10	0.943803	0.00347108	0	2.03101	9.22075e-05	3.03945e-29
0.999999	5.01187e-07	10	1.08327	0.00189627	0	2.33112	0.000105833	1.66047e-29
0.999999	6.30957e-07	10	1.25162	0.000954544	0	2.69341	0.000122281	8.35847e-30
0.999999	7.94328e-07	10	1.4526	0.000446283	0	3.12591	0.000141916	3.90788e-30
0.999999	1e-06	10	1.69043	0.000196906	0	3.6377	0.000165151	1.72421e-30
0.999999	1.25893e-06	10	1.97015	8.40979e-05	0	4.23964	0.000192479	7.36404e-31
0.999998	1.58489e-06	10	2.29793	3.60735e-05	0	4.94501	0.000224503	3.15878e-31
0.999998	1.99526e-06	10	2.68125	1.63494e-05	0	5.76988	0.000261952	1.43164e-31
0.999997	2.51189e-06	10	3.12905	8.37922e-06	0	6.73351	0.000305701	7.33727e-32
0.999997	3.16228e-06	10	3.65191	5.30897e-06	0	7.85866	0.000356783	4.6488e-32
0.999996	3.98107e-06	9.97252	4.14678	4.63434e-06	0	8.9236	0.000416418	4.78548e-32
0.999995	5.01187e-06	9.81786	4.1468	4.63434e-06	0	8.92361	0.000486069	1.21041e-31
0.999994	6.30957e-06	9.66319	4.14677	4.63434e-06	0	8.92354	0.000567371	3.06174e-31
0.999992	7.94328e-06	9.50853	4.14678	4.63434e-06	0	8.92355	0.000662271	7.74418e-31
0.99999	1e-05	9.35387	4.14679	4.63434e-06	0	8.92356	0.000773044	1.95877e-30
0.999987	1.25893e-05	9.1992	4.14677	4.63434e-06	0	8.92349	0.000902345	4.9547e-30
0.999984	1.58489e-05	9.04454	4.14679	4.63434e-06	0	8.9235	0.00105327	1.25321e-29
0.99998	1.99526e-05	8.88987	4.14677	4.63434e-06	0	8.92342	0.00122945	3.17e-29
0.999975	2.51189e-05	8.73521	4.14679	4.63434e-06	0	8.92342	0.00143509	8.01802e-29
0.999968	3.16228e-05	8.58054	4.14678	4.63434e-06	0	8.92334	0.00167512	2.02816e-28
0.99996	3.98107e-05	8.42587	4.14677	4.63434e-06	0	8.92325	0.0019553	5.13021e-28
0.99995	5.01187e-05	8.2712	4.14677	4.63434e-06	0	8.92315	0.00228235	1.29768e-27
0.999937	6.30957e-05	8.11653	4.14678	4.63434e-06	0	8.92305	0.00266409	3.28249e-27
0.999921	7.94328e-05	7.96186	4.1468	4.63434e-06	0	8.92295	0.00310968	8.30304e-27
0.9999	0.0001	7.80718	4.14679	4.63435e-06	0	8.92274	0.0036298	2.10038e-26
0.999874	0.000125893	7.6525	4.14679	4.63435e-06	0	8.92252	0.00423691	5.31321e-26
