# Filename: 2DKT_FPquench_vsl_T_1_0.1_lmax10_dl0.0005_tmax10_dt01e-05_BC3_dbug.dat
# Source: 2DKT_FPquench.c
# Source version: 4 (2011 May 26 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: BC=3, iTfrac=1, qTfrac=0.1, lmax=10, lsteps=20000, (dl=0.0005), lpts=20001, ldatamax=100, tmax=10, dt0=1e-05, a0=1, a02=1, a04=1, K0c=0.747853

# time step n_t = 3	t = 3.000000e-05	(dt = 1.000000e-05)
# T/Tc	1-T/Tc	l	K	K/K0	G
0.1	0.9	0	7.47853	1	8.80373e-33
0.1	0.9	0.0005	7.47853	1	-7664.41
0.1	0.9	0.001	5.77037e+49	7.71592e+48	17639.9
0.1	0.9	0.0015	-inf	-inf	-17505.6
0.1	0.9	0.002	-nan	-nan	11086.6
0.1	0.9	0.0025	-nan	-nan	-4743.66
0.1	0.9	0.003	-nan	-nan	1339.87
0.1	0.9	0.0035	-nan	-nan	-227.211
0.1	0.9	0.004	-nan	-nan	17.6013
0.1	0.9	0.0045	-nan	-nan	0.00053507
0.1	0.9	0.005	-nan	-nan	0.00080732
0.1	0.9	0.0055	-nan	-nan	0.000317311
0.1	0.9	0.006	-nan	-nan	0.000912572
0.1	0.9	0.0065	-nan	-nan	0.000307581
0.1	0.9	0.007	-nan	-nan	0.000849057
0.1	0.9	0.1	-nan	-nan	0.000404143
0.1	0.9	0.2	-nan	-nan	0.000240371
0.1	0.9	0.3	-nan	-nan	0.000153189
0.1	0.9	0.4	-nan	-nan	9.67373e-05
0.1	0.9	0.5	-nan	-nan	6.11406e-05
0.1	0.9	0.6	-nan	-nan	3.87018e-05
0.1	0.9	0.7	-nan	-nan	2.45389e-05
0.1	0.9	0.8	-nan	-nan	1.55836e-05
0.1	0.9	0.9	-nan	-nan	9.91131e-06
0.1	0.9	1	-nan	-nan	6.31267e-06
0.1	0.9	1.1	-nan	-nan	4.02608e-06
0.1	0.9	1.2	-nan	-nan	2.57104e-06
0.1	0.9	1.3	-nan	-nan	1.64386e-06
0.1	0.9	1.4	-nan	-nan	1.05226e-06
0.1	0.9	1.5	-nan	-nan	6.74312e-07
0.1	0.9	1.6	-nan	-nan	4.3257e-07
0.1	0.9	1.7	-nan	-nan	2.77771e-07
0.1	0.9	1.8	-nan	-nan	1.7854e-07
0.1	0.9	1.9	-nan	-nan	1.14863e-07
0.1	0.9	2	-nan	-nan	7.39613e-08
0.1	0.9	2.1	-nan	-nan	4.76644e-08
0.1	0.9	2.2	-nan	-nan	3.0742e-08
0.1	0.9	2.3	-nan	-nan	1.98429e-08
0.1	0.9	2.4	-nan	-nan	1.28174e-08
0.1	0.9	2.5	-nan	-nan	8.28523e-09
0.1	0.9	2.6	-nan	-nan	5.35926e-09
0.1	0.9	2.7	-nan	-nan	3.4689e-09
0.1	0.9	2.8	-nan	-nan	2.24674e-09
0.1	0.9	2.9	-nan	-nan	1.45606e-09
0.1	0.9	3	-nan	-nan	9.44194e-10
0.1	0.9	3.1	-nan	-nan	6.12618e-10
0.1	0.9	3.2	-nan	-nan	3.97701e-10
0.1	0.9	3.3	-nan	-nan	2.58317e-10
0.1	0.9	3.4	-nan	-nan	1.6787e-10
