T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.12589	-0.125893	9.0001	20502.9	1.23236e-20	1.37395e+19	-2.70365e+07	1.5207e-24	5.5383e-24	1.6637e+24
1.15849	-0.158489	9.0001	20502.9	5.34721e-21	3.16652e+19	-6.23107e+07	6.59832e-25	2.47264e-24	3.83431e+24
1.19953	-0.199526	9.0001	20502.9	2.3721e-21	7.138e+19	-1.40461e+08	2.92711e-25	1.13575e-24	8.64333e+24
1.25119	-0.251189	9.0001	20502.9	1.08048e-21	1.56708e+20	-3.0837e+08	1.33329e-25	5.39612e-25	1.89756e+25
1.31623	-0.316228	9.0001	20502.9	5.07678e-22	3.3352e+20	-6.56298e+08	6.26462e-26	2.66723e-25	4.03856e+25
1.39811	-0.398107	9.0001	20502.9	2.47239e-22	6.84844e+20	-1.34763e+09	3.05087e-26	1.37975e-25	8.29271e+25
1.50119	-0.501187	9.0001	20502.9	1.25381e-22	1.35045e+21	-2.65741e+09	1.54717e-26	7.5129e-26	1.63524e+26
1.63096	-0.630957	9.0001	20502.9	6.64926e-23	2.54646e+21	-5.01091e+09	8.20502e-27	4.3287e-26	3.08348e+26
1.79433	-0.794328	9.0001	20502.9	3.70051e-23	4.5756e+21	-9.00384e+09	4.56634e-27	2.65036e-26	5.54054e+26
2	-1	9.0001	20502.9	2.16653e-23	7.81528e+21	-1.53789e+10	2.67345e-27	1.72956e-26	9.46344e+26
