# Filename: 2Dvpt_constT_0.3_lmax10_dl0.008.dat
# Source: 2Dvpt_constT.c
# Source version: 2 (2011 Jun 16 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, a0=1, a02=1, a04=1, K0c=0.747853
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	y	G
0.3	0.7	0.04	2.49284	1	3.59866e-06	1.10356e-11
0.3	0.7	0.08	2.49284	1	2.84996e-06	5.89796e-12
0.3	0.7	0.12	2.49284	1	2.25702e-06	3.15216e-12
0.3	0.7	0.16	2.49284	1	1.78744e-06	1.68467e-12
0.3	0.7	0.2	2.49284	1	1.41556e-06	9.00371e-13
0.3	0.7	0.24	2.49284	1	1.12105e-06	4.81203e-13
0.3	0.7	0.28	2.49284	1	8.87814e-07	2.57178e-13
0.3	0.7	0.32	2.49284	1	7.03103e-07	1.37449e-13
0.3	0.7	0.36	2.49284	1	5.56821e-07	7.34594e-14
0.3	0.7	0.4	2.49284	1	4.40974e-07	3.92603e-14
0.3	0.7	0.44	2.49284	1	3.49228e-07	2.09827e-14
0.3	0.7	0.48	2.49284	1	2.76571e-07	1.12142e-14
0.3	0.7	0.52	2.49284	1	2.1903e-07	5.9934e-15
0.3	0.7	0.56	2.49284	1	1.7346e-07	3.20317e-15
0.3	0.7	0.6	2.49284	1	1.37371e-07	1.71193e-15
0.3	0.7	0.64	2.49284	1	1.08791e-07	9.14941e-16
0.3	0.7	0.68	2.49284	1	8.61569e-08	4.88989e-16
0.3	0.7	0.72	2.49284	1	6.82318e-08	2.6134e-16
0.3	0.7	0.76	2.49284	1	5.40361e-08	1.39673e-16
0.3	0.7	0.8	2.49284	1	4.27938e-08	7.46481e-17
0.3	0.7	0.84	2.49284	1	3.38905e-08	3.98956e-17
0.3	0.7	0.88	2.49284	1	2.68395e-08	2.13222e-17
0.3	0.7	0.92	2.49284	1	2.12555e-08	1.13956e-17
0.3	0.7	0.96	2.49284	1	1.68332e-08	6.09039e-18
0.3	0.7	1	2.49284	1	1.33311e-08	3.255e-18
0.3	0.7	1.04	2.49284	1	1.05575e-08	1.73963e-18
0.3	0.7	1.08	2.49284	1	8.361e-09	9.29746e-19
0.3	0.7	1.12	2.49284	1	6.62148e-09	4.96902e-19
0.3	0.7	1.16	2.49284	1	5.24387e-09	2.65569e-19
0.3	0.7	1.2	2.49284	1	4.15287e-09	1.41933e-19
0.3	0.7	1.24	2.49284	1	3.28886e-09	7.58561e-20
0.3	0.7	1.28	2.49284	1	2.60461e-09	4.05412e-20
0.3	0.7	1.32	2.49284	1	2.06271e-09	2.16672e-20
0.3	0.7	1.36	2.49284	1	1.63356e-09	1.158e-20
0.3	0.7	1.4	2.49284	1	1.2937e-09	6.18894e-21
0.3	0.7	1.44	2.49284	1	1.02454e-09	3.30768e-21
0.3	0.7	1.48	2.49284	1	8.11384e-10	1.76778e-21
0.3	0.7	1.52	2.49284	1	6.42574e-10	9.44791e-22
0.3	0.7	1.56	2.49284	1	5.08885e-10	5.04943e-22
0.3	0.7	1.6	2.49284	1	4.03011e-10	2.69866e-22
0.3	0.7	1.64	2.49284	1	3.19164e-10	1.4423e-22
0.3	0.7	1.68	2.49284	1	2.52761e-10	7.70836e-23
0.3	0.7	1.72	2.49284	1	2.00174e-10	4.11973e-23
0.3	0.7	1.76	2.49284	1	1.58527e-10	2.20179e-23
0.3	0.7	1.8	2.49284	1	1.25545e-10	1.17674e-23
0.3	0.7	1.84	2.49284	1	9.94255e-11	6.28909e-24
0.3	0.7	1.88	2.49284	1	7.87398e-11	3.3612e-24
0.3	0.7	1.92	2.49284	1	6.23579e-11	1.79639e-24
0.3	0.7	1.96	2.49284	1	4.93842e-11	9.6008e-25
0.3	0.7	2	2.49284	1	3.91097e-11	5.13114e-25
0.3	0.7	2.04	2.49284	1	3.09729e-11	2.74233e-25
0.3	0.7	2.08	2.49284	1	2.45289e-11	1.46564e-25
0.3	0.7	2.12	2.49284	1	1.94256e-11	7.8331e-26
0.3	0.7	2.16	2.49284	1	1.53841e-11	4.18639e-26
0.3	0.7	2.2	2.49284	1	1.21834e-11	2.23741e-26
0.3	0.7	2.24	2.49284	1	9.64863e-12	1.19578e-26
0.3	0.7	2.28	2.49284	1	7.64122e-12	6.39086e-27
0.3	0.7	2.32	2.49284	1	6.05145e-12	3.41559e-27
0.3	0.7	2.36	2.49284	1	4.79243e-12	1.82546e-27
0.3	0.7	2.4	2.49284	1	3.79536e-12	9.75616e-28
0.3	0.7	2.44	2.49284	1	3.00573e-12	5.21417e-28
0.3	0.7	2.48	2.49284	1	2.38038e-12	2.78671e-28
0.3	0.7	2.52	2.49284	1	1.88514e-12	1.48936e-28
0.3	0.7	2.56	2.49284	1	1.49293e-12	7.95985e-29
0.3	0.7	2.6	2.49284	1	1.18233e-12	4.25414e-29
0.3	0.7	2.64	2.49284	1	9.36341e-13	2.27362e-29
0.3	0.7	2.68	2.49284	1	7.41533e-13	1.21513e-29
0.3	0.7	2.72	2.49284	1	5.87256e-13	6.49428e-30
0.3	0.7	2.76	2.49284	1	4.65076e-13	3.47086e-30
0.3	0.7	2.8	2.49284	1	3.68316e-13	1.855e-30
0.3	0.7	2.84	2.49284	1	2.91688e-13	9.91404e-31
0.3	0.7	2.88	2.49284	1	2.31001e-13	5.29855e-31
0.3	0.7	2.92	2.49284	1	1.82941e-13	2.83181e-31
0.3	0.7	2.96	2.49284	1	1.4488e-13	1.51346e-31
0.3	0.7	3	2.49284	1	1.14737e-13	8.08866e-32
0.3	0.7	3.04	2.49284	1	9.08661e-14	4.32298e-32
0.3	0.7	3.08	2.49284	1	7.19613e-14	2.31041e-32
0.3	0.7	3.12	2.49284	1	5.69896e-14	1.2348e-32
0.3	0.7	3.16	2.49284	1	4.51328e-14	6.59937e-33
0.3	0.7	3.2	2.49284	1	3.57428e-14	3.52703e-33
0.3	0.7	3.24	2.49284	1	2.83065e-14	1.88502e-33
0.3	0.7	3.28	2.49284	1	2.24173e-14	1.00745e-33
0.3	0.7	3.32	2.49284	1	1.77533e-14	5.38429e-34
0.3	0.7	3.36	2.49284	1	1.40597e-14	2.87763e-34
0.3	0.7	3.4	2.49284	1	1.11346e-14	1.53795e-34
0.3	0.7	3.44	2.49284	1	8.818e-15	8.21955e-35
0.3	0.7	3.48	2.49284	1	6.9834e-15	4.39293e-35
0.3	0.7	3.52	2.49284	1	5.53049e-15	2.3478e-35
0.3	0.7	3.56	2.49284	1	4.37986e-15	1.25478e-35
0.3	0.7	3.6	2.49284	1	3.46862e-15	6.70616e-36
0.3	0.7	3.64	2.49284	1	2.74697e-15	3.5841e-36
0.3	0.7	3.68	2.49284	1	2.17546e-15	1.91552e-36
0.3	0.7	3.72	2.49284	1	1.72285e-15	1.02375e-36
0.3	0.7	3.76	2.49284	1	1.36441e-15	5.47142e-37
0.3	0.7	3.8	2.49284	1	1.08054e-15	2.9242e-37
0.3	0.7	3.84	2.49284	1	8.55733e-16	1.56283e-37
0.3	0.7	3.88	2.49284	1	6.77696e-16	8.35256e-38
0.3	0.7	3.92	2.49284	1	5.367e-16	4.46402e-38
0.3	0.7	3.96	2.49284	1	4.25039e-16	2.38579e-38
0.3	0.7	4	2.49284	1	3.36609e-16	1.27508e-38
0.3	0.7	4.04	2.49284	1	2.66577e-16	6.81468e-39
0.3	0.7	4.08	2.49284	1	2.11115e-16	3.6421e-39
0.3	0.7	4.12	2.49284	1	1.67192e-16	1.94652e-39
0.3	0.7	4.16	2.49284	1	1.32408e-16	1.04032e-39
0.3	0.7	4.2	2.49284	1	1.0486e-16	5.55996e-40
0.3	0.7	4.24	2.49284	1	8.30436e-17	2.97152e-40
0.3	0.7	4.28	2.49284	1	6.57662e-17	1.58812e-40
0.3	0.7	4.32	2.49284	1	5.20835e-17	8.48772e-41
0.3	0.7	4.36	2.49284	1	4.12474e-17	4.53626e-41
0.3	0.7	4.4	2.49284	1	3.26658e-17	2.4244e-41
0.3	0.7	4.44	2.49284	1	2.58696e-17	1.29572e-41
0.3	0.7	4.48	2.49284	1	2.04874e-17	6.92496e-42
0.3	0.7	4.52	2.49284	1	1.6225e-17	3.70104e-42
0.3	0.7	4.56	2.49284	1	1.28493e-17	1.97802e-42
0.3	0.7	4.6	2.49284	1	1.0176e-17	1.05715e-42
0.3	0.7	4.64	2.49284	1	8.05887e-18	5.64993e-43
0.3	0.7	4.68	2.49284	1	6.38221e-18	3.0196e-43
0.3	0.7	4.72	2.49284	1	5.05438e-18	1.61382e-43
0.3	0.7	4.76	2.49284	1	4.00281e-18	8.62507e-44
0.3	0.7	4.8	2.49284	1	3.17002e-18	4.60966e-44
0.3	0.7	4.84	2.49284	1	2.51049e-18	2.46363e-44
0.3	0.7	4.88	2.49284	1	1.98818e-18	1.31669e-44
0.3	0.7	4.92	2.49284	1	1.57453e-18	7.03702e-45
0.3	0.7	4.96	2.49284	1	1.24695e-18	3.76093e-45
0.3	0.7	5	2.49284	1	9.87519e-19	2.01003e-45
0.3	0.7	5.04	2.49284	1	7.82064e-19	1.07426e-45
0.3	0.7	5.08	2.49284	1	6.19354e-19	5.74136e-46
0.3	0.7	5.12	2.49284	1	4.90497e-19	3.06846e-46
0.3	0.7	5.16	2.49284	1	3.88448e-19	1.63994e-46
0.3	0.7	5.2	2.49284	1	3.07631e-19	8.76464e-47
0.3	0.7	5.24	2.49284	1	2.43628e-19	4.68425e-47
0.3	0.7	5.28	2.49284	1	1.9294e-19	2.5035e-47
0.3	0.7	5.32	2.49284	1	1.52799e-19	1.33799e-47
0.3	0.7	5.36	2.49284	1	1.21009e-19	7.15089e-48
0.3	0.7	5.4	2.49284	1	9.58327e-20	3.82179e-48
0.3	0.7	5.44	2.49284	1	7.58945e-20	2.04255e-48
0.3	0.7	5.48	2.49284	1	6.01045e-20	1.09164e-48
0.3	0.7	5.52	2.49284	1	4.75997e-20	5.83426e-49
0.3	0.7	5.56	2.49284	1	3.76965e-20	3.11812e-49
0.3	0.7	5.6	2.49284	1	2.98537e-20	1.66648e-49
0.3	0.7	5.64	2.49284	1	2.36426e-20	8.90647e-50
0.3	0.7	5.68	2.49284	1	1.87237e-20	4.76006e-50
0.3	0.7	5.72	2.49284	1	1.48282e-20	2.54401e-50
0.3	0.7	5.76	2.49284	1	1.17432e-20	1.35964e-50
0.3	0.7	5.8	2.49284	1	9.29997e-21	7.2666e-51
0.3	0.7	5.84	2.49284	1	7.3651e-21	3.88363e-51
0.3	0.7	5.88	2.49284	1	5.83278e-21	2.0756e-51
0.3	0.7	5.92	2.49284	1	4.61926e-21	1.10931e-51
0.3	0.7	5.96	2.49284	1	3.65821e-21	5.92867e-52
0.3	0.7	6	2.49284	1	2.89712e-21	3.16858e-52
0.3	0.7	6.04	2.49284	1	2.29437e-21	1.69344e-52
0.3	0.7	6.08	2.49284	1	1.81702e-21	9.05059e-53
0.3	0.7	6.12	2.49284	1	1.43898e-21	4.83708e-53
0.3	0.7	6.16	2.49284	1	1.1396e-21	2.58518e-53
0.3	0.7	6.2	2.49284	1	9.02505e-22	1.38165e-53
0.3	0.7	6.24	2.49284	1	7.14738e-22	7.38419e-54
0.3	0.7	6.28	2.49284	1	5.66035e-22	3.94648e-54
0.3	0.7	6.32	2.49284	1	4.48271e-22	2.10919e-54
0.3	0.7	6.36	2.49284	1	3.55007e-22	1.12726e-54
0.3	0.7	6.4	2.49284	1	2.81147e-22	6.02461e-55
0.3	0.7	6.44	2.49284	1	2.22654e-22	3.21985e-55
0.3	0.7	6.48	2.49284	1	1.76331e-22	1.72085e-55
0.3	0.7	6.52	2.49284	1	1.39645e-22	9.19705e-56
0.3	0.7	6.56	2.49284	1	1.10591e-22	4.91536e-56
0.3	0.7	6.6	2.49284	1	8.75826e-23	2.62701e-56
0.3	0.7	6.64	2.49284	1	6.93609e-23	1.404e-56
0.3	0.7	6.68	2.49284	1	5.49302e-23	7.50368e-57
0.3	0.7	6.72	2.49284	1	4.35019e-23	4.01034e-57
0.3	0.7	6.76	2.49284	1	3.44513e-23	2.14332e-57
0.3	0.7	6.8	2.49284	1	2.72836e-23	1.1455e-57
0.3	0.7	6.84	2.49284	1	2.16072e-23	6.1221e-58
0.3	0.7	6.88	2.49284	1	1.71118e-23	3.27195e-58
0.3	0.7	6.92	2.49284	1	1.35517e-23	1.74869e-58
0.3	0.7	6.96	2.49284	1	1.07322e-23	9.34588e-59
0.3	0.7	7	2.49284	1	8.49936e-24	4.9949e-59
0.3	0.7	7.04	2.49284	1	6.73105e-24	2.66952e-59
0.3	0.7	7.08	2.49284	1	5.33064e-24	1.42672e-59
0.3	0.7	7.12	2.49284	1	4.22159e-24	7.62511e-60
0.3	0.7	7.16	2.49284	1	3.34328e-24	4.07523e-60
0.3	0.7	7.2	2.49284	1	2.64771e-24	2.17801e-60
0.3	0.7	7.24	2.49284	1	2.09685e-24	1.16403e-60
0.3	0.7	7.28	2.49284	1	1.66059e-24	6.22117e-61
0.3	0.7	7.32	2.49284	1	1.31511e-24	3.3249e-61
0.3	0.7	7.36	2.49284	1	1.0415e-24	1.77699e-61
0.3	0.7	7.4	2.49284	1	8.2481e-25	9.49711e-62
0.3	0.7	7.44	2.49284	1	6.53207e-25	5.07572e-62
0.3	0.7	7.48	2.49284	1	5.17306e-25	2.71272e-62
0.3	0.7	7.52	2.49284	1	4.0968e-25	1.44981e-62
0.3	0.7	7.56	2.49284	1	3.24445e-25	7.7485e-63
0.3	0.7	7.6	2.49284	1	2.56944e-25	4.14118e-63
0.3	0.7	7.64	2.49284	1	2.03486e-25	2.21325e-63
0.3	0.7	7.68	2.49284	1	1.61151e-25	1.18287e-63
0.3	0.7	7.72	2.49284	1	1.27623e-25	6.32184e-64
0.3	0.7	7.76	2.49284	1	1.01071e-25	3.3787e-64
0.3	0.7	7.8	2.49284	1	8.00428e-26	1.80575e-64
0.3	0.7	7.84	2.49284	1	6.33897e-26	9.65079e-65
0.3	0.7	7.88	2.49284	1	5.02014e-26	5.15786e-65
0.3	0.7	7.92	2.49284	1	3.97569e-26	2.75661e-65
0.3	0.7	7.96	2.49284	1	3.14854e-26	1.47327e-65
0.3	0.7	8	2.49284	1	2.49348e-26	7.87389e-66
0.3	0.7	8.04	2.49284	1	1.97471e-26	4.20819e-66
0.3	0.7	8.08	2.49284	1	1.56387e-26	2.24907e-66
0.3	0.7	8.12	2.49284	1	1.2385e-26	1.20201e-66
0.3	0.7	8.16	2.49284	1	9.80829e-27	6.42414e-67
0.3	0.7	8.2	2.49284	1	7.76766e-27	3.43338e-67
0.3	0.7	8.24	2.49284	1	6.15159e-27	1.83497e-67
0.3	0.7	8.28	2.49284	1	4.87174e-27	9.80696e-68
0.3	0.7	8.32	2.49284	1	3.85816e-27	5.24133e-68
0.3	0.7	8.36	2.49284	1	3.05547e-27	2.80122e-68
0.3	0.7	8.4	2.49284	1	2.41977e-27	1.49711e-68
0.3	0.7	8.44	2.49284	1	1.91633e-27	8.0013e-69
0.3	0.7	8.48	2.49284	1	1.51764e-27	4.27629e-69
0.3	0.7	8.52	2.49284	1	1.20189e-27	2.28546e-69
0.3	0.7	8.56	2.49284	1	9.51835e-28	1.22146e-69
0.3	0.7	8.6	2.49284	1	7.53804e-28	6.5281e-70
0.3	0.7	8.64	2.49284	1	5.96974e-28	3.48894e-70
0.3	0.7	8.68	2.49284	1	4.72772e-28	1.86466e-70
0.3	0.7	8.72	2.49284	1	3.74411e-28	9.96566e-71
0.3	0.7	8.76	2.49284	1	2.96514e-28	5.32614e-71
0.3	0.7	8.8	2.49284	1	2.34824e-28	2.84655e-71
0.3	0.7	8.84	2.49284	1	1.85968e-28	1.52134e-71
0.3	0.7	8.88	2.49284	1	1.47277e-28	8.13078e-72
0.3	0.7	8.92	2.49284	1	1.16636e-28	4.34549e-72
0.3	0.7	8.96	2.49284	1	9.23697e-29	2.32244e-72
0.3	0.7	9	2.49284	1	7.3152e-29	1.24123e-72
0.3	0.7	9.04	2.49284	1	5.79326e-29	6.63373e-73
0.3	0.7	9.08	2.49284	1	4.58797e-29	3.54539e-73
0.3	0.7	9.12	2.49284	1	3.63343e-29	1.89483e-73
0.3	0.7	9.16	2.49284	1	2.87749e-29	1.01269e-73
0.3	0.7	9.2	2.49284	1	2.27882e-29	5.41233e-74
0.3	0.7	9.24	2.49284	1	1.80471e-29	2.89261e-74
0.3	0.7	9.28	2.49284	1	1.42924e-29	1.54596e-74
0.3	0.7	9.32	2.49284	1	1.13188e-29	8.26235e-75
0.3	0.7	9.36	2.49284	1	8.96392e-30	4.41581e-75
0.3	0.7	9.4	2.49284	1	7.09896e-30	2.36003e-75
0.3	0.7	9.44	2.49284	1	5.62201e-30	1.26131e-75
0.3	0.7	9.48	2.49284	1	4.45234e-30	6.74108e-76
0.3	0.7	9.52	2.49284	1	3.52602e-30	3.60277e-76
0.3	0.7	9.56	2.49284	1	2.79243e-30	1.9255e-76
0.3	0.7	9.6	2.49284	1	2.21146e-30	1.02908e-76
0.3	0.7	9.64	2.49284	1	1.75136e-30	5.49991e-77
0.3	0.7	9.68	2.49284	1	1.38699e-30	2.93942e-77
0.3	0.7	9.72	2.49284	1	1.09842e-30	1.57097e-77
0.3	0.7	9.76	2.49284	1	8.69893e-31	8.39605e-78
0.3	0.7	9.8	2.49284	1	6.8891e-31	4.48726e-78
0.3	0.7	9.84	2.49284	1	5.45581e-31	2.39822e-78
0.3	0.7	9.88	2.49284	1	4.32072e-31	1.28172e-78
0.3	0.7	9.92	2.49284	1	3.42179e-31	6.85017e-79
0.3	0.7	9.96	2.49284	1	2.70988e-31	3.66107e-79
0.3	0.7	10	2.49284	1	2.14608e-31	1.95665e-79
