# Filename: 2Dvpt_constT_0.1_lmax10_dl0.008.dat
# Source: 2Dvpt_constT.c
# Source version: 2 (2011 Jun 16 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, a0=1, a02=1, a04=1, K0c=0.747853
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	y	G
0.1	0.9	0.04	7.47853	1	3.97218e-17	1.34453e-33
0.1	0.9	0.08	7.47853	1	1.68161e-17	2.0534e-34
0.1	0.9	0.12	7.47853	1	7.11901e-18	3.13601e-35
0.1	0.9	0.16	7.47853	1	3.0138e-18	4.7894e-36
0.1	0.9	0.2	7.47853	1	1.27588e-18	7.31451e-37
0.1	0.9	0.24	7.47853	1	5.40139e-19	1.11709e-37
0.1	0.9	0.28	7.47853	1	2.28666e-19	1.70605e-38
0.1	0.9	0.32	7.47853	1	9.68047e-20	2.60553e-39
0.1	0.9	0.36	7.47853	1	4.09819e-20	3.97924e-40
0.1	0.9	0.4	7.47853	1	1.73495e-20	6.0772e-41
0.1	0.9	0.44	7.47853	1	7.34485e-21	9.28127e-42
0.1	0.9	0.48	7.47853	1	3.10941e-21	1.41746e-42
0.1	0.9	0.52	7.47853	1	1.31636e-21	2.16478e-43
0.1	0.9	0.56	7.47853	1	5.57274e-22	3.30612e-44
0.1	0.9	0.6	7.47853	1	2.3592e-22	5.04919e-45
0.1	0.9	0.64	7.47853	1	9.98757e-23	7.71127e-46
0.1	0.9	0.68	7.47853	1	4.2282e-23	1.17769e-46
0.1	0.9	0.72	7.47853	1	1.78999e-23	1.79859e-47
0.1	0.9	0.76	7.47853	1	7.57785e-24	2.74686e-48
0.1	0.9	0.8	7.47853	1	3.20805e-24	4.19508e-49
0.1	0.9	0.84	7.47853	1	1.35812e-24	6.40684e-50
0.1	0.9	0.88	7.47853	1	5.74953e-25	9.78471e-51
0.1	0.9	0.92	7.47853	1	2.43404e-25	1.49435e-51
0.1	0.9	0.96	7.47853	1	1.03044e-25	2.28221e-52
0.1	0.9	1	7.47853	1	4.36233e-26	3.48545e-53
0.1	0.9	1.04	7.47853	1	1.84677e-26	5.32308e-54
0.1	0.9	1.08	7.47853	1	7.81824e-27	8.12955e-55
0.1	0.9	1.12	7.47853	1	3.30982e-27	1.24157e-55
0.1	0.9	1.16	7.47853	1	1.4012e-27	1.89615e-56
0.1	0.9	1.2	7.47853	1	5.93192e-28	2.89586e-57
0.1	0.9	1.24	7.47853	1	2.51126e-28	4.42263e-58
0.1	0.9	1.28	7.47853	1	1.06313e-28	6.75437e-59
0.1	0.9	1.32	7.47853	1	4.50072e-29	1.03155e-59
0.1	0.9	1.36	7.47853	1	1.90536e-29	1.5754e-60
0.1	0.9	1.4	7.47853	1	8.06626e-30	2.406e-61
0.1	0.9	1.44	7.47853	1	3.41482e-30	3.67451e-62
0.1	0.9	1.48	7.47853	1	1.44565e-30	5.61181e-63
0.1	0.9	1.52	7.47853	1	6.1201e-31	8.57052e-64
0.1	0.9	1.56	7.47853	1	2.59092e-31	1.30891e-64
0.1	0.9	1.6	7.47853	1	1.09686e-31	1.99901e-65
0.1	0.9	1.64	7.47853	1	4.64349e-32	3.05294e-66
0.1	0.9	1.68	7.47853	1	1.9658e-32	4.66253e-67
0.1	0.9	1.72	7.47853	1	8.32215e-33	7.12074e-68
0.1	0.9	1.76	7.47853	1	3.52315e-33	1.0875e-68
0.1	0.9	1.8	7.47853	1	1.49151e-33	1.66086e-69
0.1	0.9	1.84	7.47853	1	6.31425e-34	2.53651e-70
0.1	0.9	1.88	7.47853	1	2.67311e-34	3.87383e-71
0.1	0.9	1.92	7.47853	1	1.13165e-34	5.91621e-72
0.1	0.9	1.96	7.47853	1	4.7908e-35	9.0354e-73
0.1	0.9	2	7.47853	1	2.02817e-35	1.37991e-73
0.1	0.9	2.04	7.47853	1	8.58616e-36	2.10744e-74
0.1	0.9	2.08	7.47853	1	3.63492e-36	3.21854e-75
0.1	0.9	2.12	7.47853	1	1.53883e-36	4.91544e-76
0.1	0.9	2.16	7.47853	1	6.51456e-37	7.50699e-77
0.1	0.9	2.2	7.47853	1	2.75791e-37	1.14649e-77
0.1	0.9	2.24	7.47853	1	1.16755e-37	1.75095e-78
0.1	0.9	2.28	7.47853	1	4.94278e-38	2.6741e-79
0.1	0.9	2.32	7.47853	1	2.09251e-38	4.08395e-80
0.1	0.9	2.36	7.47853	1	8.85854e-39	6.23712e-81
0.1	0.9	2.4	7.47853	1	3.75023e-39	9.52551e-82
0.1	0.9	2.44	7.47853	1	1.58764e-39	1.45476e-82
0.1	0.9	2.48	7.47853	1	6.72122e-40	2.22175e-83
0.1	0.9	2.52	7.47853	1	2.8454e-40	3.39312e-84
0.1	0.9	2.56	7.47853	1	1.20459e-40	5.18207e-85
0.1	0.9	2.6	7.47853	1	5.09958e-41	7.91419e-86
0.1	0.9	2.64	7.47853	1	2.15889e-41	1.20868e-86
0.1	0.9	2.68	7.47853	1	9.13956e-42	1.84592e-87
0.1	0.9	2.72	7.47853	1	3.8692e-42	2.81915e-88
0.1	0.9	2.76	7.47853	1	1.63801e-42	4.30548e-89
0.1	0.9	2.8	7.47853	1	6.93444e-43	6.57544e-90
0.1	0.9	2.84	7.47853	1	2.93567e-43	1.00422e-90
0.1	0.9	2.88	7.47853	1	1.2428e-43	1.53367e-91
0.1	0.9	2.92	7.47853	1	5.26136e-44	2.34227e-92
0.1	0.9	2.96	7.47853	1	2.22737e-44	3.57717e-93
0.1	0.9	3	7.47853	1	9.4295e-45	5.46315e-94
0.1	0.9	3.04	7.47853	1	3.99194e-45	8.34348e-95
0.1	0.9	3.08	7.47853	1	1.68997e-45	1.27424e-95
0.1	0.9	3.12	7.47853	1	7.15443e-46	1.94605e-96
0.1	0.9	3.16	7.47853	1	3.0288e-46	2.97206e-97
0.1	0.9	3.2	7.47853	1	1.28223e-46	4.53902e-98
0.1	0.9	3.24	7.47853	1	5.42826e-47	6.93211e-99
0.1	0.9	3.28	7.47853	1	2.29803e-47	1.05869e-99
0.1	0.9	3.32	7.47853	1	9.72863e-48	1.61686e-100
0.1	0.9	3.36	7.47853	1	4.11858e-48	2.46932e-101
0.1	0.9	3.4	7.47853	1	1.74358e-48	3.77121e-102
0.1	0.9	3.44	7.47853	1	7.38139e-49	5.75949e-103
0.1	0.9	3.48	7.47853	1	3.12488e-49	8.79605e-104
0.1	0.9	3.52	7.47853	1	1.32291e-49	1.34336e-104
0.1	0.9	3.56	7.47853	1	5.60047e-50	2.05161e-105
0.1	0.9	3.6	7.47853	1	2.37094e-50	3.13328e-106
0.1	0.9	3.64	7.47853	1	1.00373e-50	4.78523e-107
0.1	0.9	3.68	7.47853	1	4.24923e-51	7.30813e-108
0.1	0.9	3.72	7.47853	1	1.7989e-51	1.11612e-108
0.1	0.9	3.76	7.47853	1	7.61555e-52	1.70456e-109
0.1	0.9	3.8	7.47853	1	3.22401e-52	2.60326e-110
0.1	0.9	3.84	7.47853	1	1.36487e-52	3.97577e-111
0.1	0.9	3.88	7.47853	1	5.77813e-53	6.0719e-112
0.1	0.9	3.92	7.47853	1	2.44615e-53	9.27317e-113
0.1	0.9	3.96	7.47853	1	1.03557e-53	1.41622e-113
0.1	0.9	4	7.47853	1	4.38403e-54	2.1629e-114
0.1	0.9	4.04	7.47853	1	1.85596e-54	3.30323e-115
0.1	0.9	4.08	7.47853	1	7.85714e-55	5.04479e-116
0.1	0.9	4.12	7.47853	1	3.32629e-55	7.70454e-117
0.1	0.9	4.16	7.47853	1	1.40817e-55	1.17666e-117
0.1	0.9	4.2	7.47853	1	5.96143e-56	1.79703e-118
0.1	0.9	4.24	7.47853	1	2.52375e-56	2.74447e-119
0.1	0.9	4.28	7.47853	1	1.06842e-56	4.19142e-120
0.1	0.9	4.32	7.47853	1	4.52311e-57	6.40126e-121
0.1	0.9	4.36	7.47853	1	1.91484e-57	9.77617e-122
0.1	0.9	4.4	7.47853	1	8.10639e-58	1.49304e-122
0.1	0.9	4.44	7.47853	1	3.43181e-58	2.28022e-123
0.1	0.9	4.48	7.47853	1	1.45284e-58	3.48241e-124
0.1	0.9	4.52	7.47853	1	6.15055e-59	5.31843e-125
0.1	0.9	4.56	7.47853	1	2.60381e-59	8.12246e-126
0.1	0.9	4.6	7.47853	1	1.10231e-59	1.24048e-126
0.1	0.9	4.64	7.47853	1	4.6666e-60	1.8945e-127
0.1	0.9	4.68	7.47853	1	1.97558e-60	2.89333e-128
0.1	0.9	4.72	7.47853	1	8.36356e-61	4.41878e-129
0.1	0.9	4.76	7.47853	1	3.54068e-61	6.74848e-130
0.1	0.9	4.8	7.47853	1	1.49893e-61	1.03065e-130
0.1	0.9	4.84	7.47853	1	6.34567e-62	1.57403e-131
0.1	0.9	4.88	7.47853	1	2.68641e-62	2.4039e-132
0.1	0.9	4.92	7.47853	1	1.13728e-62	3.67131e-133
0.1	0.9	4.96	7.47853	1	4.81464e-63	5.60692e-134
0.1	0.9	5	7.47853	1	2.03826e-63	8.56304e-135
0.1	0.9	5.04	7.47853	1	8.62888e-64	1.30777e-135
0.1	0.9	5.08	7.47853	1	3.653e-64	1.99726e-136
0.1	0.9	5.12	7.47853	1	1.54648e-64	3.05028e-137
0.1	0.9	5.16	7.47853	1	6.54697e-65	4.65846e-138
0.1	0.9	5.2	7.47853	1	2.77163e-65	7.11453e-139
0.1	0.9	5.24	7.47853	1	1.17336e-65	1.08655e-139
0.1	0.9	5.28	7.47853	1	4.96737e-66	1.65941e-140
0.1	0.9	5.32	7.47853	1	2.10292e-66	2.5343e-141
0.1	0.9	5.36	7.47853	1	8.90261e-67	3.87045e-142
0.1	0.9	5.4	7.47853	1	3.76888e-67	5.91105e-143
0.1	0.9	5.44	7.47853	1	1.59554e-67	9.02752e-144
0.1	0.9	5.48	7.47853	1	6.75466e-68	1.37871e-144
0.1	0.9	5.52	7.47853	1	2.85956e-68	2.1056e-145
0.1	0.9	5.56	7.47853	1	1.21058e-68	3.21573e-146
0.1	0.9	5.6	7.47853	1	5.12495e-69	4.91115e-147
0.1	0.9	5.64	7.47853	1	2.16963e-69	7.50044e-148
0.1	0.9	5.68	7.47853	1	9.18503e-70	1.14549e-148
0.1	0.9	5.72	7.47853	1	3.88845e-70	1.74942e-149
0.1	0.9	5.76	7.47853	1	1.64616e-70	2.67176e-150
0.1	0.9	5.8	7.47853	1	6.96894e-71	4.08039e-151
0.1	0.9	5.84	7.47853	1	2.95027e-71	6.23168e-152
0.1	0.9	5.88	7.47853	1	1.24899e-71	9.5172e-153
0.1	0.9	5.92	7.47853	1	5.28753e-72	1.45349e-153
0.1	0.9	5.96	7.47853	1	2.23846e-72	2.21981e-154
0.1	0.9	6	7.47853	1	9.47641e-73	3.39016e-155
0.1	0.9	6.04	7.47853	1	4.0118e-73	5.17754e-156
0.1	0.9	6.08	7.47853	1	1.69838e-73	7.90729e-157
0.1	0.9	6.12	7.47853	1	7.19002e-74	1.20762e-157
0.1	0.9	6.16	7.47853	1	3.04387e-74	1.84431e-158
0.1	0.9	6.2	7.47853	1	1.28861e-74	2.81669e-159
0.1	0.9	6.24	7.47853	1	5.45527e-75	4.30172e-160
0.1	0.9	6.28	7.47853	1	2.30947e-75	6.56971e-161
0.1	0.9	6.32	7.47853	1	9.77703e-76	1.00334e-161
0.1	0.9	6.36	7.47853	1	4.13907e-76	1.53233e-162
0.1	0.9	6.4	7.47853	1	1.75226e-76	2.34022e-163
0.1	0.9	6.44	7.47853	1	7.41811e-77	3.57405e-164
0.1	0.9	6.48	7.47853	1	3.14043e-77	5.45839e-165
0.1	0.9	6.52	7.47853	1	1.32949e-77	8.3362e-166
0.1	0.9	6.56	7.47853	1	5.62833e-78	1.27313e-166
0.1	0.9	6.6	7.47853	1	2.38273e-78	1.94435e-167
0.1	0.9	6.64	7.47853	1	1.00872e-78	2.96947e-168
0.1	0.9	6.68	7.47853	1	4.27037e-79	4.53506e-169
0.1	0.9	6.72	7.47853	1	1.80784e-79	6.92607e-170
0.1	0.9	6.76	7.47853	1	7.65344e-80	1.05777e-170
0.1	0.9	6.8	7.47853	1	3.24005e-80	1.61545e-171
