# Filename: 2Dvpt_constT_0.7_lmax10_dl0.008.dat
# Source: 2Dvpt_constT.c
# Source version: 2 (2011 Jun 16 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, a0=1, a02=1, a04=1, K0c=0.747853
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	y	G
0.7	0.3	0.04	1.06822	0.999869	0.00486155	2.01402e-05
0.7	0.3	0.08	1.0681	0.999751	0.00460494	1.53983e-05
0.7	0.3	0.12	1.06798	0.999645	0.00436193	1.17733e-05
0.7	0.3	0.16	1.06788	0.999551	0.00413181	9.00186e-06
0.7	0.3	0.2	1.06779	0.999466	0.00391387	6.883e-06
0.7	0.3	0.24	1.06771	0.999389	0.00370747	5.26299e-06
0.7	0.3	0.28	1.06764	0.999321	0.00351199	4.02436e-06
0.7	0.3	0.32	1.06757	0.99926	0.00332684	3.07728e-06
0.7	0.3	0.36	1.06751	0.999205	0.00315148	2.35313e-06
0.7	0.3	0.4	1.06746	0.999155	0.00298538	1.79941e-06
0.7	0.3	0.44	1.06741	0.999111	0.00282806	1.376e-06
0.7	0.3	0.48	1.06737	0.999071	0.00267904	1.05224e-06
0.7	0.3	0.52	1.06733	0.999035	0.00253789	8.04658e-07
0.7	0.3	0.56	1.0673	0.999003	0.00240418	6.15339e-07
0.7	0.3	0.6	1.06727	0.998975	0.00227753	4.70566e-07
0.7	0.3	0.64	1.06724	0.998949	0.00215755	3.59857e-07
0.7	0.3	0.68	1.06721	0.998926	0.00204391	2.75196e-07
0.7	0.3	0.72	1.06719	0.998905	0.00193625	2.10454e-07
0.7	0.3	0.76	1.06717	0.998886	0.00183428	1.60944e-07
0.7	0.3	0.8	1.06715	0.998869	0.00173767	1.23082e-07
0.7	0.3	0.84	1.06714	0.998854	0.00164616	9.41269e-08
0.7	0.3	0.88	1.06712	0.998841	0.00155947	7.19841e-08
0.7	0.3	0.92	1.06711	0.998829	0.00147735	5.50504e-08
0.7	0.3	0.96	1.0671	0.998818	0.00139955	4.21004e-08
0.7	0.3	1	1.06709	0.998808	0.00132585	3.21968e-08
0.7	0.3	1.04	1.06708	0.9988	0.00125604	2.4623e-08
0.7	0.3	1.08	1.06707	0.998792	0.0011899	1.88308e-08
0.7	0.3	1.12	1.06706	0.998785	0.00112725	1.44012e-08
0.7	0.3	1.16	1.06706	0.998778	0.00106789	1.10136e-08
