# Filename: 2Dvpt_constT_1_lmax10_dl0.008.dat
# Source: 2Dvpt_constT.c
# Source version: 2 (2011 Jun 16 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, a0=1, a02=1, a04=1, K0c=0.747853
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	y	G
1	0	1.76	0.703665	0.940913	0.0155778	2.12608e-07
1	0	1.8	0.703079	0.94013	0.0154477	1.78159e-07
1	0	1.84	0.702504	0.939361	0.0153198	1.49313e-07
1	0	1.88	0.701939	0.938605	0.015194	1.25155e-07
1	0	1.92	0.701384	0.937863	0.0150703	1.04921e-07
1	0	1.96	0.700839	0.937135	0.0149487	8.79705e-08
1	0	2	0.700303	0.936419	0.014829	7.37683e-08
1	0	2.04	0.699777	0.935715	0.0147113	6.18672e-08
1	0	2.08	0.69926	0.935024	0.0145955	5.18929e-08
1	0	2.12	0.698752	0.934344	0.0144815	4.35323e-08
1	0	2.16	0.698252	0.933676	0.0143693	3.65233e-08
1	0	2.2	0.697761	0.933019	0.0142589	3.06466e-08
1	0	2.24	0.697278	0.932373	0.0141502	2.57187e-08
1	0	2.28	0.696803	0.931737	0.0140432	2.15857e-08
1	0	2.32	0.696335	0.931112	0.0139378	1.81191e-08
1	0	2.36	0.695875	0.930497	0.013834	1.52109e-08
1	0	2.4	0.695423	0.929892	0.0137318	1.2771e-08
1	0	2.44	0.694978	0.929297	0.0136311	1.07237e-08
1	0	2.48	0.694539	0.928711	0.0135318	9.00558e-09
1	0	2.52	0.694108	0.928134	0.0134341	7.56356e-09
1	0	2.56	0.693684	0.927567	0.0133377	6.35313e-09
1	0	2.6	0.693265	0.927008	0.0132428	5.33697e-09
1	0	2.64	0.692854	0.926457	0.0131492	4.48381e-09
1	0	2.68	0.692448	0.925915	0.0130569	3.76743e-09
1	0	2.72	0.692049	0.925381	0.012966	3.16582e-09
1	0	2.76	0.691656	0.924855	0.0128763	2.66054e-09
1	0	2.8	0.691268	0.924337	0.0127879	2.23613e-09
1	0	2.84	0.690887	0.923827	0.0127006	1.8796e-09
1	0	2.88	0.69051	0.923324	0.0126146	1.58007e-09
1	0	2.92	0.69014	0.922828	0.0125298	1.32839e-09
1	0	2.96	0.689774	0.922339	0.0124461	1.11691e-09
1	0	3	0.689414	0.921858	0.0123635	9.3918e-10
1	0	3.04	0.689059	0.921383	0.012282	7.89803e-10
1	0	3.08	0.688709	0.920915	0.0122016	6.64243e-10
1	0	3.12	0.688364	0.920454	0.0121223	5.58693e-10
1	0	3.16	0.688024	0.919999	0.012044	4.69956e-10
1	0	3.2	0.687688	0.91955	0.0119667	3.95346e-10
1	0	3.24	0.687357	0.919107	0.0118904	3.32609e-10
1	0	3.28	0.687031	0.918671	0.011815	2.79851e-10
1	0	3.32	0.686708	0.91824	0.0117407	2.35481e-10
1	0	3.36	0.686391	0.917815	0.0116672	1.98161e-10
1	0	3.4	0.686077	0.917396	0.0115947	1.66769e-10
1	0	3.44	0.685768	0.916982	0.0115231	1.40361e-10
1	0	3.48	0.685462	0.916574	0.0114524	1.18144e-10
1	0	3.52	0.685161	0.916171	0.0113825	9.94513e-11
1	0	3.56	0.684864	0.915773	0.0113135	8.37224e-11
1	0	3.6	0.68457	0.915381	0.0112453	7.04863e-11
1	0	3.64	0.68428	0.914993	0.011178	5.93471e-11
1	0	3.68	0.683994	0.914611	0.0111114	4.99719e-11
1	0	3.72	0.683712	0.914233	0.0110457	4.20807e-11
1	0	3.76	0.683433	0.91386	0.0109807	3.54382e-11
1	0	3.8	0.683157	0.913492	0.0109165	2.98462e-11
1	0	3.84	0.682885	0.913128	0.010853	2.51384e-11
1	0	3.88	0.682617	0.912769	0.0107903	2.11746e-11
1	0	3.92	0.682351	0.912414	0.0107283	1.7837e-11
1	0	3.96	0.682089	0.912063	0.010667	1.50265e-11
1	0	4	0.68183	0.911717	0.0106064	1.26597e-11
1	0	4.04	0.681574	0.911375	0.0105465	1.06663e-11
1	0	4.08	0.681322	0.911037	0.0104872	8.9874e-12
1	0	4.12	0.681072	0.910703	0.0104286	7.57324e-12
1	0	4.16	0.680825	0.910373	0.0103707	6.38199e-12
1	0	4.2	0.680581	0.910047	0.0103134	5.37845e-12
1	0	4.24	0.68034	0.909724	0.0102567	4.53299e-12
1	0	4.28	0.680102	0.909406	0.0102007	3.82066e-12
1	0	4.32	0.679866	0.909091	0.0101453	3.22046e-12
1	0	4.36	0.679633	0.90878	0.0100904	2.71471e-12
1	0	4.4	0.679403	0.908472	0.0100362	2.28852e-12
1	0	4.44	0.679176	0.908168	0.00998251	1.92934e-12
1	0	4.48	0.678951	0.907867	0.00992941	1.62663e-12
1	0	4.52	0.678728	0.907569	0.00987687	1.3715e-12
1	0	4.56	0.678509	0.907275	0.00982488	1.15644e-12
1	0	4.6	0.678291	0.906984	0.00977343	9.7516e-13
1	0	4.64	0.678076	0.906697	0.00972252	8.22341e-13
1	0	4.68	0.677863	0.906412	0.00967213	6.93508e-13
1	0	4.72	0.677653	0.906131	0.00962226	5.8489e-13
1	0	4.76	0.677445	0.905853	0.0095729	4.9331e-13
1	0	4.8	0.677239	0.905577	0.00952403	4.16091e-13
1	0	4.84	0.677035	0.905305	0.00947567	3.50977e-13
1	0	4.88	0.676834	0.905036	0.00942778	2.96068e-13
1	0	4.92	0.676634	0.904769	0.00938038	2.49761e-13
1	0	4.96	0.676437	0.904505	0.00933345	2.10708e-13
1	0	5	0.676242	0.904244	0.00928698	1.7777e-13
1	0	5.04	0.676049	0.903986	0.00924096	1.49988e-13
1	0	5.08	0.675858	0.903731	0.0091954	1.26554e-13
1	0	5.12	0.675669	0.903478	0.00915028	1.06787e-13
1	0	5.16	0.675482	0.903228	0.0091056	9.01112e-14
1	0	5.2	0.675296	0.90298	0.00906134	7.60431e-14
1	0	5.24	0.675113	0.902735	0.00901751	6.41743e-14
1	0	5.28	0.674931	0.902492	0.0089741	5.41605e-14
1	0	5.32	0.674752	0.902252	0.0089311	4.57113e-14
1	0	5.36	0.674574	0.902014	0.00888851	3.85819e-14
1	0	5.4	0.674398	0.901779	0.00884631	3.2566e-14
1	0	5.44	0.674224	0.901546	0.00880451	2.74892e-14
1	0	5.48	0.674051	0.901315	0.0087631	2.32049e-14
1	0	5.52	0.67388	0.901086	0.00872207	1.95892e-14
1	0	5.56	0.673711	0.90086	0.00868142	1.65376e-14
1	0	5.6	0.673543	0.900636	0.00864114	1.39619e-14
1	0	5.64	0.673378	0.900414	0.00860123	1.17879e-14
1	0	5.68	0.673213	0.900195	0.00856168	9.95285e-15
1	0	5.72	0.673051	0.899977	0.00852249	8.40379e-15
1	0	5.76	0.672889	0.899762	0.00848365	7.09611e-15
1	0	5.8	0.67273	0.899548	0.00844515	5.99215e-15
1	0	5.84	0.672572	0.899337	0.008407	5.06015e-15
1	0	5.88	0.672415	0.899127	0.00836919	4.27327e-15
1	0	5.92	0.67226	0.89892	0.00833171	3.6089e-15
1	0	5.96	0.672106	0.898714	0.00829456	3.04794e-15
1	0	6	0.671954	0.898511	0.00825773	2.57427e-15
1	0	6.04	0.671803	0.898309	0.00822122	2.17429e-15
1	0	6.08	0.671654	0.898109	0.00818503	1.83653e-15
1	0	6.12	0.671506	0.897911	0.00814915	1.5513e-15
1	0	6.16	0.671359	0.897715	0.00811358	1.31042e-15
1	0	6.2	0.671214	0.897521	0.00807831	1.10698e-15
1	0	6.24	0.67107	0.897328	0.00804334	9.35154e-16
1	0	6.28	0.670927	0.897137	0.00800867	7.9003e-16
1	0	6.32	0.670785	0.896948	0.00797429	6.67451e-16
1	0	6.36	0.670645	0.896761	0.0079402	5.63911e-16
1	0	6.4	0.670506	0.896575	0.00790639	4.7645e-16
1	0	6.44	0.670369	0.896391	0.00787286	4.02568e-16
1	0	6.48	0.670232	0.896208	0.00783961	3.40154e-16
1	0	6.52	0.670097	0.896027	0.00780663	2.87427e-16
1	0	6.56	0.669963	0.895848	0.00777393	2.42881e-16
1	0	6.6	0.66983	0.89567	0.00774149	2.05246e-16
1	0	6.64	0.669698	0.895494	0.00770931	1.73448e-16
1	0	6.68	0.669567	0.895319	0.00767739	1.46581e-16
1	0	6.72	0.669438	0.895146	0.00764573	1.2388e-16
1	0	6.76	0.669309	0.894975	0.00761433	1.04699e-16
1	0	6.8	0.669182	0.894804	0.00758318	8.84896e-17
1	0	6.84	0.669056	0.894636	0.00755227	7.47925e-17
1	0	6.88	0.668931	0.894468	0.00752161	6.32175e-17
1	0	6.92	0.668807	0.894303	0.00749119	5.34355e-17
1	0	6.96	0.668684	0.894138	0.00746101	4.51686e-17
1	0	7	0.668562	0.893975	0.00743106	3.81818e-17
1	0	7.04	0.668441	0.893813	0.00740135	3.22767e-17
1	0	7.08	0.668321	0.893653	0.00737187	2.72857e-17
1	0	7.12	0.668202	0.893494	0.00734262	2.30672e-17
1	0	7.16	0.668084	0.893336	0.00731359	1.95014e-17
1	0	7.2	0.667967	0.893179	0.00728478	1.64874e-17
1	0	7.24	0.667851	0.893024	0.00725619	1.39396e-17
1	0	7.28	0.667736	0.89287	0.00722782	1.17858e-17
1	0	7.32	0.667622	0.892718	0.00719967	9.96512e-18
1	0	7.36	0.667508	0.892566	0.00717173	8.42593e-18
1	0	7.4	0.667396	0.892416	0.00714399	7.12468e-18
1	0	7.44	0.667285	0.892267	0.00711647	6.02456e-18
1	0	7.48	0.667174	0.892119	0.00708915	5.09445e-18
1	0	7.52	0.667064	0.891973	0.00706203	4.30805e-18
1	0	7.56	0.666956	0.891827	0.00703511	3.64315e-18
1	0	7.6	0.666848	0.891683	0.00700839	3.08095e-18
1	0	7.64	0.666741	0.89154	0.00698187	2.60558e-18
1	0	7.68	0.666634	0.891398	0.00695554	2.20361e-18
1	0	7.72	0.666529	0.891257	0.0069294	1.86371e-18
1	0	7.76	0.666424	0.891117	0.00690345	1.57627e-18
1	0	7.8	0.666321	0.890978	0.00687768	1.3332e-18
1	0	7.84	0.666218	0.89084	0.00685211	1.12765e-18
1	0	7.88	0.666115	0.890704	0.00682671	9.53808e-19
1	0	7.92	0.666014	0.890568	0.0068015	8.06789e-19
1	0	7.96	0.665913	0.890434	0.00677647	6.82449e-19
1	0	8	0.665814	0.8903	0.00675161	5.77286e-19
1	0	8.04	0.665715	0.890168	0.00672693	4.88341e-19
1	0	8.08	0.665616	0.890036	0.00670242	4.1311e-19
1	0	8.12	0.665519	0.889906	0.00667808	3.49477e-19
1	0	8.16	0.665422	0.889776	0.00665391	2.95653e-19
1	0	8.2	0.665326	0.889648	0.00662992	2.50125e-19
1	0	8.24	0.66523	0.88952	0.00660608	2.11613e-19
1	0	8.28	0.665136	0.889393	0.00658241	1.79035e-19
1	0	8.32	0.665042	0.889268	0.00655891	1.51476e-19
1	0	8.36	0.664948	0.889143	0.00653556	1.28162e-19
1	0	8.4	0.664856	0.889019	0.00651237	1.08439e-19
1	0	8.44	0.664764	0.888896	0.00648935	9.1753e-20
1	0	8.48	0.664673	0.888774	0.00646647	7.76365e-20
1	0	8.52	0.664582	0.888653	0.00644375	6.56934e-20
1	0	8.56	0.664492	0.888533	0.00642119	5.55888e-20
1	0	8.6	0.664403	0.888414	0.00639877	4.70396e-20
1	0	8.64	0.664314	0.888295	0.00637651	3.9806e-20
1	0	8.68	0.664226	0.888177	0.00635439	3.36855e-20
1	0	8.72	0.664139	0.888061	0.00633242	2.85067e-20
1	0	8.76	0.664052	0.887945	0.00631059	2.41247e-20
1	0	8.8	0.663966	0.887829	0.00628891	2.04167e-20
1	0	8.84	0.66388	0.887715	0.00626737	1.7279e-20
1	0	8.88	0.663795	0.887602	0.00624597	1.46238e-20
1	0	8.92	0.663711	0.887489	0.00622471	1.23769e-20
1	0	8.96	0.663627	0.887377	0.00620359	1.04754e-20
1	0	9	0.663544	0.887266	0.0061826	8.86627e-21
1	0	9.04	0.663462	0.887155	0.00616175	7.50446e-21
1	0	9.08	0.66338	0.887046	0.00614103	6.35195e-21
1	0	9.12	0.663298	0.886937	0.00612045	5.37655e-21
1	0	9.16	0.663218	0.886829	0.00609999	4.55102e-21
1	0	9.2	0.663137	0.886721	0.00607967	3.85233e-21
1	0	9.24	0.663058	0.886615	0.00605947	3.26096e-21
1	0	9.28	0.662978	0.886509	0.00603941	2.76043e-21
1	0	9.32	0.6629	0.886404	0.00601947	2.33678e-21
1	0	9.36	0.662822	0.886299	0.00599965	1.97818e-21
1	0	9.4	0.662744	0.886196	0.00597996	1.67465e-21
1	0	9.44	0.662667	0.886093	0.00596039	1.41772e-21
1	0	9.48	0.662591	0.88599	0.00594094	1.20023e-21
1	0	9.52	0.662515	0.885889	0.00592161	1.01612e-21
1	0	9.56	0.662439	0.885788	0.0059024	8.60272e-22
1	0	9.6	0.662364	0.885687	0.00588331	7.28341e-22
1	0	9.64	0.66229	0.885588	0.00586433	6.16654e-22
1	0	9.68	0.662216	0.885489	0.00584547	5.22104e-22
1	0	9.72	0.662142	0.885391	0.00582673	4.42059e-22
1	0	9.76	0.662069	0.885293	0.0058081	3.74292e-22
1	0	9.8	0.661997	0.885196	0.00578958	3.1692e-22
1	0	9.84	0.661924	0.8851	0.00577117	2.68347e-22
1	0	9.88	0.661853	0.885004	0.00575287	2.27223e-22
1	0	9.92	0.661782	0.884909	0.00573469	1.92404e-22
1	0	9.96	0.661711	0.884814	0.00571661	1.62924e-22
1	0	10	0.661641	0.884721	0.00569864	1.37963e-22
