# Filename: 2Dvpt_constT_0.6_lmax10_dl0.008.dat
# Source: 2Dvpt_constT.c
# Source version: 2 (2011 Jun 16 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, a0=1, a02=1, a04=1, K0c=0.747853
# Option values: Op=1
T/Tc	1-T/Tc	l	K	K/K0	y	G
0.6	0.4	0.04	1.24639	0.999974	0.00197444	3.322e-06
0.6	0.4	0.08	1.24636	0.999952	0.0018288	2.42861e-06
0.6	0.4	0.12	1.24634	0.999933	0.00169391	1.77549e-06
0.6	0.4	0.16	1.24632	0.999917	0.00156897	1.29802e-06
0.6	0.4	0.2	1.2463	0.999903	0.00145325	9.48957e-07
0.6	0.4	0.24	1.24629	0.999891	0.00134607	6.93767e-07
0.6	0.4	0.28	1.24627	0.99988	0.0012468	5.07203e-07
0.6	0.4	0.32	1.24626	0.999871	0.00115485	3.7081e-07
0.6	0.4	0.36	1.24625	0.999864	0.00106968	2.71096e-07
0.6	0.4	0.4	1.24624	0.999857	0.000990793	1.98196e-07
0.6	0.4	0.44	1.24624	0.999852	0.000917726	1.449e-07
0.6	0.4	0.48	1.24623	0.999847	0.000850048	1.05935e-07
0.6	0.4	0.52	1.24623	0.999843	0.000787361	7.74489e-08
0.6	0.4	0.56	1.24622	0.999839	0.000729297	5.66226e-08
0.6	0.4	0.6	1.24622	0.999836	0.000675516	4.13966e-08
0.6	0.4	0.64	1.24621	0.999834	0.000625701	3.0265e-08
0.6	0.4	0.68	1.24621	0.999832	0.00057956	2.21267e-08
0.6	0.4	0.72	1.24621	0.99983	0.000536822	1.61768e-08
0.6	0.4	0.76	1.24621	0.999828	0.000497235	1.18268e-08
0.6	0.4	0.8	1.24621	0.999827	0.000460568	8.64658e-09
0.6	0.4	0.84	1.2462	0.999825	0.000426604	6.32152e-09
0.6	0.4	0.88	1.2462	0.999824	0.000395146	4.62166e-09
0.6	0.4	0.92	1.2462	0.999823	0.000366007	3.3789e-09
0.6	0.4	0.96	1.2462	0.999823	0.000339017	2.47031e-09
0.6	0.4	1	1.2462	0.999822	0.000314017	1.80605e-09
0.6	0.4	1.04	1.2462	0.999821	0.000290861	1.3204e-09
0.6	0.4	1.08	1.2462	0.999821	0.000269413	9.65347e-10
0.6	0.4	1.12	1.2462	0.999821	0.000249546	7.05766e-10
0.6	0.4	1.16	1.2462	0.99982	0.000231144	5.15986e-10
0.6	0.4	1.2	1.2462	0.99982	0.000214099	3.77238e-10
0.6	0.4	1.24	1.2462	0.99982	0.000198311	2.75799e-10
0.6	0.4	1.28	1.2462	0.999819	0.000183687	2.01637e-10
0.6	0.4	1.32	1.2462	0.999819	0.000170142	1.47417e-10
0.6	0.4	1.36	1.2462	0.999819	0.000157596	1.07777e-10
0.6	0.4	1.4	1.2462	0.999819	0.000145974	7.87959e-11
0.6	0.4	1.44	1.2462	0.999819	0.00013521	5.76078e-11
0.6	0.4	1.48	1.2462	0.999819	0.000125239	4.21171e-11
0.6	0.4	1.52	1.2462	0.999819	0.000116004	3.07919e-11
0.6	0.4	1.56	1.2462	0.999819	0.00010745	2.2512e-11
0.6	0.4	1.6	1.2462	0.999819	9.95264e-05	1.64585e-11
0.6	0.4	1.64	1.2462	0.999818	9.21872e-05	1.20329e-11
0.6	0.4	1.68	1.2462	0.999818	8.53892e-05	8.79725e-12
0.6	0.4	1.72	1.2462	0.999818	7.90925e-05	6.43168e-12
0.6	0.4	1.76	1.2462	0.999818	7.32601e-05	4.70221e-12
0.6	0.4	1.8	1.2462	0.999818	6.78578e-05	3.43779e-12
0.6	0.4	1.84	1.2462	0.999818	6.28539e-05	2.51338e-12
0.6	0.4	1.88	1.2462	0.999818	5.8219e-05	1.83753e-12
0.6	0.4	1.92	1.2462	0.999818	5.39259e-05	1.34342e-12
0.6	0.4	1.96	1.2462	0.999818	4.99493e-05	9.82179e-13
0.6	0.4	2	1.2462	0.999818	4.6266e-05	7.18072e-13
0.6	0.4	2.04	1.2462	0.999818	4.28543e-05	5.24984e-13
0.6	0.4	2.08	1.2462	0.999818	3.96942e-05	3.83816e-13
0.6	0.4	2.12	1.2462	0.999818	3.67671e-05	2.80609e-13
0.6	0.4	2.16	1.2462	0.999818	3.40558e-05	2.05154e-13
0.6	0.4	2.2	1.2462	0.999818	3.15445e-05	1.49988e-13
0.6	0.4	2.24	1.24619	0.999818	2.92184e-05	1.09657e-13
0.6	0.4	2.28	1.24619	0.999818	2.70638e-05	8.017e-14
0.6	0.4	2.32	1.24619	0.999818	2.50681e-05	5.86124e-14
0.6	0.4	2.36	1.24619	0.999818	2.32195e-05	4.28516e-14
0.6	0.4	2.4	1.24619	0.999818	2.15073e-05	3.13289e-14
0.6	0.4	2.44	1.24619	0.999818	1.99213e-05	2.29046e-14
0.6	0.4	2.48	1.24619	0.999818	1.84523e-05	1.67456e-14
0.6	0.4	2.52	1.24619	0.999818	1.70916e-05	1.22427e-14
0.6	0.4	2.56	1.24619	0.999818	1.58313e-05	8.95068e-15
0.6	0.4	2.6	1.24619	0.999818	1.46639e-05	6.54386e-15
0.6	0.4	2.64	1.24619	0.999818	1.35825e-05	4.78422e-15
0.6	0.4	2.68	1.24619	0.999818	1.25809e-05	3.49775e-15
0.6	0.4	2.72	1.24619	0.999818	1.16532e-05	2.55721e-15
0.6	0.4	2.76	1.24619	0.999818	1.07939e-05	1.86958e-15
0.6	0.4	2.8	1.24619	0.999818	9.99793e-06	1.36685e-15
0.6	0.4	2.84	1.24619	0.999818	9.26067e-06	9.99309e-16
0.6	0.4	2.88	1.24619	0.999818	8.57778e-06	7.30597e-16
0.6	0.4	2.92	1.24619	0.999818	7.94525e-06	5.3414e-16
0.6	0.4	2.96	1.24619	0.999818	7.35936e-06	3.90511e-16
0.6	0.4	3	1.24619	0.999818	6.81667e-06	2.85503e-16
0.6	0.4	3.04	1.24619	0.999818	6.314e-06	2.08732e-16
0.6	0.4	3.08	1.24619	0.999818	5.8484e-06	1.52604e-16
0.6	0.4	3.12	1.24619	0.999818	5.41713e-06	1.11569e-16
0.6	0.4	3.16	1.24619	0.999818	5.01767e-06	8.15683e-17
0.6	0.4	3.2	1.24619	0.999818	4.64766e-06	5.96347e-17
0.6	0.4	3.24	1.24619	0.999818	4.30494e-06	4.3599e-17
