# Filename: 2DKT_FPquench_vst_T_0.95_0.1_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: iTfrac=0.95, qTfrac=0.1, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
0	0	0.95	0.05	10	0.749835	0.952518	1.08539e-24	0.000928136
1	1e-05	0.1	0.9	10	5.05805	0.676343	1.12708e-24	0.000926007
2	2e-05	0.1	0.9	10	5.05907	0.67648	1.12708e-24	0.000924691
3	3e-05	0.1	0.9	10	5.06009	0.676615	1.12708e-24	0.000923396
4	4e-05	0.1	0.9	10	5.06109	0.67675	1.12708e-24	0.000922116
6	6e-05	0.1	0.9	10	5.06308	0.677016	1.12708e-24	0.000919596
8	8e-05	0.1	0.9	10	5.06506	0.67728	1.12708e-24	0.000917117
10	0.0001	0.1	0.9	10	5.06701	0.677541	1.12708e-24	0.000914671
12	0.00012	0.1	0.9	10	5.06895	0.6778	1.12708e-24	0.000912254
14	0.00014	0.1	0.9	10	5.07088	0.678058	1.12708e-24	0.000909862
17	0.00017	0.1	0.9	10	5.07375	0.678442	1.12708e-24	0.000906316
20	0.0002	0.1	0.9	10	5.07659	0.678822	1.12708e-24	0.000902815
24	0.00024	0.1	0.9	10	5.08035	0.679325	1.12708e-24	0.000898211
28	0.00028	0.1	0.9	10	5.08408	0.679823	1.12708e-24	0.000893674
32	0.00032	0.1	0.9	10	5.08777	0.680317	1.12708e-24	0.000889196
37	0.00037	0.1	0.9	10	5.09235	0.680929	1.12708e-24	0.00088368
43	0.00043	0.1	0.9	10	5.09779	0.681656	1.12708e-24	0.000877168
49	0.00049	0.1	0.9	10	5.10316	0.682375	1.12708e-24	0.000870768
56	0.00056	0.1	0.9	10	5.10937	0.683205	1.12708e-24	0.000863431
64	0.00064	0.1	0.9	10	5.11637	0.684141	1.12708e-24	0.00085521
73	0.00073	0.1	0.9	10	5.12414	0.68518	1.12708e-24	0.000846156
83	0.00083	0.1	0.9	10	5.13265	0.686318	1.12708e-24	0.000836325
94	0.00094	0.1	0.9	10	5.14187	0.68755	1.12708e-24	0.000825772
107	0.00107	0.1	0.9	10	5.15257	0.688982	1.12708e-24	0.000813634
121	0.00121	0.1	0.9	10	5.16389	0.690495	1.12708e-24	0.000800942
137	0.00137	0.1	0.9	10	5.17657	0.69219	1.12708e-24	0.000786889
155	0.00155	0.1	0.9	10	5.19052	0.694056	1.12708e-24	0.000771622
175	0.00175	0.1	0.9	10	5.20565	0.696079	1.12708e-24	0.000755288
197	0.00197	0.1	0.9	10	5.22187	0.698248	1.12708e-24	0.000738034
222	0.00222	0.1	0.9	10	5.23979	0.700644	1.12708e-24	0.000719274
250	0.0025	0.1	0.9	10	5.25926	0.703248	1.12708e-24	0.000699252
282	0.00282	0.1	0.9	10	5.28077	0.706124	1.12708e-24	0.00067755
318	0.00318	0.1	0.9	10	5.30409	0.709243	1.12708e-24	0.000654516
357	0.00357	0.1	0.9	10	5.32838	0.71249	1.12708e-24	0.000631067
402	0.00402	0.1	0.9	10	5.35522	0.716079	1.12708e-24	0.000605773
452	0.00452	0.1	0.9	10	5.38368	0.719884	1.12708e-24	0.000579663
508	0.00508	0.1	0.9	10	5.41398	0.723937	1.12708e-24	0.000552646
572	0.00572	0.1	0.9	10	5.44676	0.72832	1.12708e-24	0.000524323
642	0.00642	0.1	0.9	10	5.48056	0.732839	1.12708e-24	0.000496086
722	0.00722	0.1	0.9	10	5.51682	0.737688	1.12708e-24	0.000466867
811	0.00811	0.1	0.9	10	5.5545	0.742726	1.12708e-24	0.000437661
911	0.00911	0.1	0.9	10	5.59386	0.74799	1.12708e-24	0.000408388
1023	0.01023	0.1	0.9	10	5.63467	0.753446	1.12708e-24	0.000379365
