# Filename: 2DKT_FPquench_vst_T_0.85_0.1_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: iTfrac=0.85, qTfrac=0.1, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
0	0	0.85	0.15	10	0.869079	0.987784	3.11919e-28	0.000307613
1	1e-05	0.1	0.9	10	6.75912	0.903803	3.25847e-28	0.000306719
2	2e-05	0.1	0.9	10	6.75982	0.903897	3.25847e-28	0.000306189
3	3e-05	0.1	0.9	10	6.76051	0.90399	3.25847e-28	0.000305668
4	4e-05	0.1	0.9	10	6.7612	0.904082	3.25847e-28	0.000305154
6	6e-05	0.1	0.9	10	6.76256	0.904264	3.25847e-28	0.000304144
8	8e-05	0.1	0.9	10	6.76391	0.904443	3.25847e-28	0.000303151
10	0.0001	0.1	0.9	10	6.76524	0.904621	3.25847e-28	0.000302173
12	0.00012	0.1	0.9	10	6.76655	0.904797	3.25847e-28	0.000301207
14	0.00014	0.1	0.9	10	6.76786	0.904972	3.25847e-28	0.000300253
17	0.00017	0.1	0.9	10	6.7698	0.905232	3.25847e-28	0.000298839
20	0.0002	0.1	0.9	10	6.77173	0.905489	3.25847e-28	0.000297445
24	0.00024	0.1	0.9	10	6.77426	0.905828	3.25847e-28	0.000295614
28	0.00028	0.1	0.9	10	6.77677	0.906164	3.25847e-28	0.000293811
32	0.00032	0.1	0.9	10	6.77925	0.906496	3.25847e-28	0.000292034
37	0.00037	0.1	0.9	10	6.78232	0.906906	3.25847e-28	0.000289847
43	0.00043	0.1	0.9	10	6.78595	0.907391	3.25847e-28	0.000287269
49	0.00049	0.1	0.9	10	6.78954	0.90787	3.25847e-28	0.000284739
56	0.00056	0.1	0.9	10	6.79366	0.908421	3.25847e-28	0.000281842
64	0.00064	0.1	0.9	10	6.79829	0.909041	3.25847e-28	0.000278602
73	0.00073	0.1	0.9	10	6.80342	0.909727	3.25847e-28	0.000275039
83	0.00083	0.1	0.9	10	6.80901	0.910474	3.25847e-28	0.000271177
94	0.00094	0.1	0.9	10	6.81503	0.91128	3.25847e-28	0.000267039
107	0.00107	0.1	0.9	10	6.822	0.912211	3.25847e-28	0.000262291
121	0.00121	0.1	0.9	10	6.82932	0.91319	3.25847e-28	0.000257337
137	0.00137	0.1	0.9	10	6.83747	0.91428	3.25847e-28	0.000251867
155	0.00155	0.1	0.9	10	6.84638	0.915471	3.25847e-28	0.000245941
175	0.00175	0.1	0.9	10	6.85597	0.916754	3.25847e-28	0.000239622
197	0.00197	0.1	0.9	10	6.86617	0.918118	3.25847e-28	0.000232971
222	0.00222	0.1	0.9	10	6.87734	0.919611	3.25847e-28	0.000225768
250	0.0025	0.1	0.9	10	6.88935	0.921217	3.25847e-28	0.000218114
282	0.00282	0.1	0.9	10	6.90247	0.922971	3.25847e-28	0.000209861
318	0.00318	0.1	0.9	10	6.91652	0.92485	3.25847e-28	0.000201152
357	0.00357	0.1	0.9	10	6.93095	0.92678	3.25847e-28	0.000192341
402	0.00402	0.1	0.9	10	6.94668	0.928882	3.25847e-28	0.000182905
452	0.00452	0.1	0.9	10	6.96307	0.931075	3.25847e-28	0.000173242
508	0.00508	0.1	0.9	10	6.98023	0.933369	3.25847e-28	0.000163333
572	0.00572	0.1	0.9	10	6.99842	0.935802	3.25847e-28	0.000153048
642	0.00642	0.1	0.9	10	7.01679	0.938258	3.25847e-28	0.000142907
722	0.00722	0.1	0.9	10	7.03604	0.940832	3.25847e-28	0.000132542
811	0.00811	0.1	0.9	10	7.05555	0.943441	3.25847e-28	0.000122322
911	0.00911	0.1	0.9	10	7.0754	0.946096	3.25847e-28	0.00011223
1023	0.01023	0.1	0.9	10	7.0954	0.948769	3.25847e-28	0.000102385
1149	0.01149	0.1	0.9	10	7.11549	0.951455	3.25847e-28	9.28283e-05
1290	0.0129	0.1	0.9	10	7.13543	0.954122	3.25847e-28	8.3686e-05
1449	0.01449	0.1	0.9	10	7.15524	0.956771	3.25847e-28	7.49571e-05
1627	0.01627	0.1	0.9	10	7.17465	0.959367	3.25847e-28	6.67623e-05
1826	0.01826	0.1	0.9	10	7.19354	0.961892	3.25847e-28	5.91459e-05
2050	0.0205	0.1	0.9	10	7.21191	0.964349	3.25847e-28	5.20831e-05
2301	0.02301	0.1	0.9	10	7.22961	0.966716	3.25847e-28	4.56216e-05
2583	0.02583	0.1	0.9	10	7.24662	0.96899	3.25847e-28	3.97452e-05
2899	0.02899	0.1	0.9	10	7.26283	0.971157	3.25847e-28	3.44584e-05
3254	0.03254	0.1	0.9	10	7.27824	0.973218	3.25847e-28	2.97271e-05
3652	0.03652	0.1	0.9	10	7.29282	0.975167	3.25847e-28	2.55331e-05
4099	0.04099	0.1	0.9	10	7.30656	0.977005	3.25847e-28	2.18348e-05
4600	0.046	0.1	0.9	10	7.31945	0.978729	3.25847e-28	1.86016e-05
5162	0.05162	0.1	0.9	10	7.33152	0.980342	3.25847e-28	1.57895e-05
5793	0.05793	0.1	0.9	10	7.3428	0.98185	3.25847e-28	1.33553e-05
6501	0.06501	0.1	0.9	10	7.3533	0.983255	3.25847e-28	1.1261e-05
