# Filename: 3Dvlt_macro_T_Cc1.10_lmax100_dl0.001_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Cc=1.1, K0c=0.296469, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	100	3.87483e+43	2.68811e+43	0.999999	0	-4.06263e-08
0.369043	0.630957	100	2.15602e+43	2.6838e+43	0.998392	0	-7.68019e-05
0.498813	0.501187	100	1.56966e+43	2.64097e+43	0.982459	0	-0.000918647
0.601893	0.398107	100	1.24635e+43	2.53035e+43	0.94131	0	-0.0032198
0.683772	0.316228	100	1.02349e+43	2.36056e+43	0.878146	0	-0.00685589
0.748811	0.251189	100	8.53293e+42	2.15522e+43	0.801758	0	-0.0113186
0.800474	0.199526	100	7.17075e+42	1.93612e+43	0.720252	0	-0.0161073
0.841511	0.158489	100	6.05497e+42	1.71867e+43	0.639359	0	-0.0208512
0.874107	0.125893	100	5.12933e+42	1.51233e+43	0.562597	0	-0.0253138
0.9	0.1	100	4.35536e+42	1.32217e+43	0.491858	0	-0.0293642
0.920567	0.0794328	100	3.70478e+42	1.15037e+43	0.427947	0	-0.0329464
0.936904	0.0630957	100	3.15577e+42	9.9729e+42	0.371	0	-0.0360527
0.949881	0.0501187	100	2.69111e+42	8.62227e+42	0.320755	0	-0.0387055
0.960189	0.0398107	100	2.29692e+42	7.43915e+42	0.276742	0	-0.0409435
0.968377	0.0316228	100	1.96188e+42	6.40823e+42	0.238391	0	-0.042813
0.974881	0.0251189	100	1.67669e+42	5.51348e+42	0.205106	0	-0.0443619
0.980047	0.0199526	100	1.43364e+42	4.73922e+42	0.176302	0	-0.0456367
0.984151	0.0158489	100	1.22628e+42	4.07073e+42	0.151434	0	-0.0466799
0.987411	0.0125893	100	1.04924e+42	3.49456e+42	0.13	0	-0.0475296
0.99	0.01	100	8.97981e+41	2.99863e+42	0.111551	0	-0.048219
0.992057	0.00794328	100	7.68682e+41	2.5722e+42	0.0956877	0	-0.0487763
0.99369	0.00630957	100	6.58107e+41	2.20581e+42	0.0820579	0	-0.0492256
0.994988	0.00501187	100	5.63512e+41	1.89122e+42	0.0703548	0	-0.049587
0.996019	0.00398107	100	4.82563e+41	1.62122e+42	0.0603107	0	-0.0498771
0.996838	0.00316228	100	4.13277e+41	1.38959e+42	0.0516938	0	-0.0501095
0.997488	0.00251189	100	3.53963e+41	1.19093e+42	0.0443035	0	-0.0502955
0.998005	0.00199526	100	3.03178e+41	1.02059e+42	0.0379667	0	-0.0504441
0.998415	0.00158489	100	2.59691e+41	8.74557e+41	0.0325342	0	-0.0505628
0.998741	0.00125893	100	2.22448e+41	7.49381e+41	0.0278776	0	-0.0506575
0.999	0.001	100	1.90552e+41	6.42096e+41	0.0238865	0	-0.0507329
1.00126	-0.00125893	100	nan	nan	nan	nan	nan
1.00158	-0.00158489	100	nan	nan	nan	nan	nan
1.002	-0.00199526	100	nan	nan	nan	nan	nan
1.00251	-0.00251189	100	nan	nan	nan	nan	nan
1.00316	-0.00316228	100	nan	nan	nan	nan	nan
1.00398	-0.00398107	100	nan	nan	nan	nan	nan
1.00501	-0.00501187	100	nan	nan	nan	nan	nan
1.00631	-0.00630957	100	nan	nan	nan	nan	nan
1.00794	-0.00794328	100	nan	nan	nan	nan	nan
1.01	-0.01	100	nan	nan	nan	nan	nan
1.01259	-0.0125893	100	nan	nan	nan	nan	nan
1.01585	-0.0158489	100	nan	nan	nan	nan	nan
1.01995	-0.0199526	100	nan	nan	nan	nan	nan
1.02512	-0.0251189	100	nan	nan	nan	nan	nan
1.03162	-0.0316228	100	nan	nan	nan	nan	nan
1.03981	-0.0398107	100	nan	nan	nan	nan	nan
1.05012	-0.0501187	100	nan	nan	nan	nan	nan
1.0631	-0.0630957	100	nan	nan	nan	nan	nan
1.07943	-0.0794328	100	nan	nan	nan	nan	nan
1.1	-0.1	100	nan	nan	nan	nan	nan
1.12589	-0.125893	100	nan	nan	nan	nan	nan
1.15849	-0.158489	100	nan	nan	nan	nan	nan
1.19953	-0.199526	100	nan	nan	nan	nan	nan
1.25119	-0.251189	100	nan	nan	nan	nan	nan
1.31623	-0.316228	100	nan	nan	nan	nan	nan
1.39811	-0.398107	100	nan	nan	nan	nan	nan
1.50119	-0.501187	100	nan	nan	nan	nan	nan
1.63096	-0.630957	100	nan	nan	nan	nan	nan
1.79433	-0.794328	100	nan	nan	nan	nan	nan
2	-1	100	nan	nan	nan	nan	nan
