# Filename: 3Dvlt_macro_T_Cc1.00_lmax100_dl0.001_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Cc=1, K0c=0.315036, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	100	4.11749e+43	2.68811e+43	0.999998	0	-6.45307e-08
0.369043	0.630957	100	2.28989e+43	2.68245e+43	0.997892	0	-9.88514e-05
0.498813	0.501187	100	1.66176e+43	2.63114e+43	0.978805	0	-0.00109652
0.601893	0.398107	100	1.31219e+43	2.507e+43	0.932625	0	-0.00369278
0.683772	0.316228	100	1.07107e+43	2.3247e+43	0.864808	0	-0.00768325
0.748811	0.251189	100	8.881e+42	2.11093e+43	0.785283	0	-0.0125007
0.800474	0.199526	100	7.42953e+42	1.88777e+43	0.702263	0	-0.0176164
0.841511	0.158489	100	6.25094e+42	1.66972e+43	0.62115	0	-0.0226494
0.874107	0.125893	100	5.28052e+42	1.46515e+43	0.545046	0	-0.0273616
0.9	0.1	100	4.47409e+42	1.27817e+43	0.475488	0	-0.0316245
0.920567	0.0794328	100	3.7995e+42	1.11025e+43	0.413022	0	-0.0353857
0.936904	0.0630957	100	3.23238e+42	9.61295e+42	0.357609	0	-0.0386417
0.949881	0.0501187	100	2.75378e+42	8.30306e+42	0.30888	0	-0.0414189
0.960189	0.0398107	100	2.34867e+42	7.15844e+42	0.2663	0	-0.0437597
0.968377	0.0316228	100	2.00495e+42	6.16293e+42	0.229266	0	-0.0457139
0.974881	0.0251189	100	1.71275e+42	5.30011e+42	0.197168	0	-0.0473322
0.980047	0.0199526	100	1.46397e+42	4.55427e+42	0.169422	0	-0.0486636
0.984151	0.0158489	100	1.2519e+42	3.91085e+42	0.145487	0	-0.0497529
0.987411	0.0125893	100	1.07094e+42	3.35663e+42	0.124869	0	-0.0506399
0.99	0.01	100	9.16412e+41	2.87982e+42	0.107132	0	-0.0513595
0.992057	0.00794328	100	7.84363e+41	2.46998e+42	0.0918852	0	-0.0519412
0.99369	0.00630957	100	6.71468e+41	2.11795e+42	0.0787895	0	-0.0524102
0.994988	0.00501187	100	5.74909e+41	1.81575e+42	0.0675474	0	-0.0527873
0.996019	0.00398107	100	4.92294e+41	1.55644e+42	0.0579007	0	-0.0530901
0.996838	0.00316228	100	4.21592e+41	1.334e+42	0.0496259	0	-0.0533327
0.997488	0.00251189	100	3.61071e+41	1.14325e+42	0.0425297	0	-0.0535268
0.998005	0.00199526	100	3.09257e+41	9.79699e+41	0.0364455	0	-0.0536819
0.998415	0.00158489	100	2.64892e+41	8.39498e+41	0.0312299	0	-0.0538057
0.998741	0.00125893	100	2.269e+41	7.19327e+41	0.0267595	0	-0.0539045
0.999	0.001	100	1.94363e+41	6.16336e+41	0.0229282	0	-0.0539833
1.00126	-0.00125893	100	nan	nan	nan	nan	nan
1.00158	-0.00158489	100	nan	nan	nan	nan	nan
1.002	-0.00199526	100	nan	nan	nan	nan	nan
1.00251	-0.00251189	100	nan	nan	nan	nan	nan
1.00316	-0.00316228	100	nan	nan	nan	nan	nan
1.00398	-0.00398107	100	nan	nan	nan	nan	nan
1.00501	-0.00501187	100	nan	nan	nan	nan	nan
1.00631	-0.00630957	100	nan	nan	nan	nan	nan
1.00794	-0.00794328	100	nan	nan	nan	nan	nan
1.01	-0.01	100	nan	nan	nan	nan	nan
1.01259	-0.0125893	100	nan	nan	nan	nan	nan
1.01585	-0.0158489	100	nan	nan	nan	nan	nan
1.01995	-0.0199526	100	nan	nan	nan	nan	nan
1.02512	-0.0251189	100	nan	nan	nan	nan	nan
1.03162	-0.0316228	100	nan	nan	nan	nan	nan
1.03981	-0.0398107	100	nan	nan	nan	nan	nan
1.05012	-0.0501187	100	nan	nan	nan	nan	nan
1.0631	-0.0630957	100	nan	nan	nan	nan	nan
1.07943	-0.0794328	100	nan	nan	nan	nan	nan
1.1	-0.1	100	nan	nan	nan	nan	nan
1.12589	-0.125893	100	nan	nan	nan	nan	nan
1.15849	-0.158489	100	nan	nan	nan	nan	nan
1.19953	-0.199526	100	nan	nan	nan	nan	nan
1.25119	-0.251189	100	nan	nan	nan	nan	nan
1.31623	-0.316228	100	nan	nan	nan	nan	nan
1.39811	-0.398107	100	nan	nan	nan	nan	nan
1.50119	-0.501187	100	nan	nan	nan	nan	nan
1.63096	-0.630957	100	nan	nan	nan	nan	nan
1.79433	-0.794328	100	nan	nan	nan	nan	nan
2	-1	100	nan	nan	nan	nan	nan
