# Filename: 3Dvlt_macro_Tv_Cc0.10_lmax100_dl0.001_Op2.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=0.00204013123190187588979, THETA=0.6918
# Parameter values: N=3, Cc=0.1, K0c=0.126939, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=2
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
1	1e-08	100	5.12814e+37	4.03985e+38	1.50285e-05	0	-20.3249
1	1.25893e-08	100	5.98557e+37	4.71532e+38	1.75413e-05	0	-20.3249
1	1.58489e-08	100	6.98645e+37	5.50379e+38	2.04745e-05	0	-20.3249
1	1.99526e-08	100	8.15477e+37	6.42417e+38	2.38984e-05	0	-20.3249
1	2.51189e-08	100	9.51852e+37	7.49851e+38	2.7895e-05	0	-20.3249
1	3.16228e-08	100	1.11104e+38	8.75256e+38	3.25602e-05	0	-20.3249
1	3.98107e-08	100	1.29686e+38	1.02164e+39	3.80057e-05	0	-20.3249
1	5.01187e-08	100	1.51376e+38	1.19251e+39	4.43622e-05	0	-20.3249
1	6.30957e-08	100	1.76694e+38	1.39196e+39	5.17819e-05	0	-20.3249
1	7.94328e-08	100	2.06246e+38	1.62477e+39	6.04427e-05	0	-20.3249
1	1e-07	100	2.40743e+38	1.89653e+39	7.05522e-05	0	-20.3249
1	1.25893e-07	100	2.81009e+38	2.21374e+39	8.23527e-05	0	-20.3249
1	1.58489e-07	100	3.28011e+38	2.58401e+39	9.6127e-05	0	-20.3249
1	1.99526e-07	100	3.82875e+38	3.01621e+39	0.000112205	0	-20.3249
1	2.51189e-07	100	4.46915e+38	3.52071e+39	0.000130973	0	-20.3249
1	3.16228e-07	100	5.21667e+38	4.10959e+39	0.00015288	0	-20.3249
1	3.98107e-07	100	6.08923e+38	4.79698e+39	0.000178451	0	-20.3249
0.999999	5.01187e-07	100	7.10774e+38	5.59934e+39	0.0002083	0	-20.3249
0.999999	6.30957e-07	100	8.29661e+38	6.53591e+39	0.000243141	0	-20.3249
0.999999	7.94328e-07	100	9.68434e+38	7.62914e+39	0.00028381	0	-20.3249
0.999999	1e-06	100	1.13042e+39	8.90522e+39	0.000331281	0	-20.3248
0.999999	1.25893e-06	100	1.3195e+39	1.03947e+40	0.000386693	0	-20.3248
0.999998	1.58489e-06	100	1.54021e+39	1.21334e+40	0.000451373	0	-20.3248
0.999998	1.99526e-06	100	1.79783e+39	1.41629e+40	0.000526871	0	-20.3248
0.999997	2.51189e-06	100	2.09854e+39	1.65319e+40	0.000614998	0	-20.3247
0.999997	3.16228e-06	100	2.44956e+39	1.92971e+40	0.000717866	0	-20.3247
0.999996	3.98107e-06	100	2.85928e+39	2.25248e+40	0.00083794	0	-20.3246
0.999995	5.01187e-06	100	3.33755e+39	2.62924e+40	0.000978098	0	-20.3245
0.999994	6.30957e-06	100	3.8958e+39	3.06902e+40	0.0011417	0	-20.3244
0.999992	7.94328e-06	100	4.54744e+39	3.58236e+40	0.00133267	0	-20.3242
0.99999	1e-05	100	5.30808e+39	4.18156e+40	0.00155557	0	-20.3241
0.999987	1.25893e-05	100	6.19595e+39	4.88099e+40	0.00181576	0	-20.3238
0.999984	1.58489e-05	100	7.23233e+39	5.6974e+40	0.00211948	0	-20.3236
0.99998	1.99526e-05	100	8.44207e+39	6.65037e+40	0.00247399	0	-20.3232
0.999975	2.51189e-05	100	9.85417e+39	7.76273e+40	0.00288779	0	-20.3228
0.999968	3.16228e-05	100	1.15025e+40	9.06114e+40	0.00337081	0	-20.3222
0.99996	3.98107e-05	100	1.34265e+40	1.05767e+41	0.00393462	0	-20.3215
0.99995	5.01187e-05	100	1.56724e+40	1.23458e+41	0.00459273	0	-20.3206
0.999937	6.30957e-05	100	1.8294e+40	1.44108e+41	0.00536091	0	-20.3195
0.999921	7.94328e-05	100	2.13542e+40	1.68211e+41	0.00625756	0	-20.3181
0.9999	0.0001	100	2.49263e+40	1.96345e+41	0.00730418	0	-20.3163
0.999874	0.000125893	100	2.9096e+40	2.29184e+41	0.00852583	0	-20.3141
0.999842	0.000158489	100	3.39634e+40	2.67515e+41	0.00995177	0	-20.3113
0.9998	0.000199526	100	3.96453e+40	3.12256e+41	0.0116162	0	-20.3078
0.999749	0.000251189	100	4.62779e+40	3.64477e+41	0.0135588	0	-20.3034
0.999684	0.000316228	100	5.40206e+40	4.25429e+41	0.0158263	0	-20.2978
0.999602	0.000398107	100	6.30592e+40	4.9657e+41	0.0184728	0	-20.2908
0.999499	0.000501187	100	7.36108e+40	5.79601e+41	0.0215616	0	-20.282
0.999369	0.000630957	100	8.5929e+40	6.76505e+41	0.0251665	0	-20.2709
0.999206	0.000794328	100	1.0031e+41	7.89594e+41	0.0293735	0	-20.257
