# Filename: 3Dvlt_macro_Tv_Cc1.00_lmax100_dl0.001_Op2.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=0.00204013123190187588979, THETA=0.6918
# Parameter values: N=3, Cc=1, K0c=0.108732, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=2
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
1	1e-08	100	4.9889e+37	4.58826e+38	1.70687e-05	0	-12.9878
1	1.25893e-08	100	5.82298e+37	5.35536e+38	1.99224e-05	0	-12.9878
1	1.58489e-08	100	6.79662e+37	6.25081e+38	2.32535e-05	0	-12.9878
1	1.99526e-08	100	7.93313e+37	7.29605e+38	2.71419e-05	0	-12.9878
1	2.51189e-08	100	9.25976e+37	8.51615e+38	3.16807e-05	0	-12.9878
1	3.16228e-08	100	1.08083e+38	9.94035e+38	3.69788e-05	0	-12.9878
1	3.98107e-08	100	1.26159e+38	1.16028e+39	4.31632e-05	0	-12.9878
1	5.01187e-08	100	1.47259e+38	1.35433e+39	5.03821e-05	0	-12.9878
1	6.30957e-08	100	1.71888e+38	1.58084e+39	5.88085e-05	0	-12.9878
1	7.94328e-08	100	2.00637e+38	1.84524e+39	6.86445e-05	0	-12.9878
1	1e-07	100	2.34194e+38	2.15387e+39	8.01257e-05	0	-12.9878
1	1.25893e-07	100	2.73365e+38	2.51412e+39	9.35273e-05	0	-12.9878
1	1.58489e-07	100	3.19088e+38	2.93463e+39	0.000109171	0	-12.9878
1	1.99526e-07	100	3.72459e+38	3.42548e+39	0.000127431	0	-12.9878
1	2.51189e-07	100	4.34757e+38	3.99843e+39	0.000148745	0	-12.9877
1	3.16228e-07	100	5.07476e+38	4.66722e+39	0.000173624	0	-12.9877
1	3.98107e-07	100	5.92358e+38	5.44788e+39	0.000202665	0	-12.9877
0.999999	5.01187e-07	100	6.91438e+38	6.35911e+39	0.000236564	0	-12.9877
0.999999	6.30957e-07	100	8.0709e+38	7.42276e+39	0.000276132	0	-12.9877
0.999999	7.94328e-07	100	9.42088e+38	8.66432e+39	0.000322319	0	-12.9877
0.999999	1e-06	100	1.09967e+39	1.01135e+40	0.000376232	0	-12.9877
0.999999	1.25893e-06	100	1.2836e+39	1.18052e+40	0.000439162	0	-12.9877
0.999998	1.58489e-06	100	1.4983e+39	1.37798e+40	0.000512618	0	-12.9877
0.999998	1.99526e-06	100	1.74892e+39	1.60846e+40	0.000598361	0	-12.9876
0.999997	2.51189e-06	100	2.04145e+39	1.8775e+40	0.000698446	0	-12.9876
0.999997	3.16228e-06	100	2.38291e+39	2.19154e+40	0.000815271	0	-12.9875
0.999996	3.98107e-06	100	2.7815e+39	2.55811e+40	0.000951638	0	-12.9875
0.999995	5.01187e-06	100	3.24674e+39	2.986e+40	0.00111081	0	-12.9874
0.999994	6.30957e-06	100	3.78981e+39	3.48545e+40	0.00129661	0	-12.9873
0.999992	7.94328e-06	100	4.42372e+39	4.06844e+40	0.00151349	0	-12.9872
0.99999	1e-05	100	5.16367e+39	4.74894e+40	0.00176664	0	-12.987
0.999987	1.25893e-05	100	6.02738e+39	5.54327e+40	0.00206214	0	-12.9868
0.999984	1.58489e-05	100	7.03556e+39	6.47046e+40	0.00240706	0	-12.9866
0.99998	1.99526e-05	100	8.21239e+39	7.55273e+40	0.00280967	0	-12.9863
0.999975	2.51189e-05	100	9.58606e+39	8.81602e+40	0.00327963	0	-12.9859
0.999968	3.16228e-05	100	1.11895e+40	1.02906e+41	0.00382818	0	-12.9855
0.99996	3.98107e-05	100	1.30612e+40	1.20118e+41	0.00446849	0	-12.9849
0.99995	5.01187e-05	100	1.5246e+40	1.40209e+41	0.00521589	0	-12.9841
0.999937	6.30957e-05	100	1.77962e+40	1.6366e+41	0.00608829	0	-12.9831
0.999921	7.94328e-05	100	2.07731e+40	1.91034e+41	0.0071066	0	-12.982
0.9999	0.0001	100	2.4248e+40	2.22985e+41	0.00829521	0	-12.9804
0.999874	0.000125893	100	2.83042e+40	2.6028e+41	0.0096826	0	-12.9786
0.999842	0.000158489	100	3.30391e+40	3.03811e+41	0.011302	0	-12.9762
0.9998	0.000199526	100	3.85662e+40	3.5462e+41	0.0131921	0	-12.9732
0.999749	0.000251189	100	4.50182e+40	4.13925e+41	0.0153983	0	-12.9694
0.999684	0.000316228	100	5.25498e+40	4.83144e+41	0.0179733	0	-12.9647
0.999602	0.000398107	100	6.13418e+40	5.63932e+41	0.0209787	0	-12.9587
0.999499	0.000501187	100	7.16054e+40	6.5822e+41	0.0244863	0	-12.9512
0.999369	0.000630957	100	8.35869e+40	7.68258e+41	0.0285798	0	-12.9418
0.999206	0.000794328	100	9.75741e+40	8.9667e+41	0.0333568	0	-12.9299
0.999	0.001	100	1.13903e+41	1.04651e+42	0.0389309	0	-12.9151
0.998741	0.00125893	100	1.32965e+41	1.22133e+42	0.0454345	0	-12.8964
0.998415	0.00158489	100	1.55218e+41	1.42527e+42	0.0530211	0	-12.873
0.998005	0.00199526	100	1.81195e+41	1.66311e+42	0.0618691	0	-12.8437
0.997488	0.00251189	100	2.11517e+41	1.94042e+42	0.072185	0	-12.8069
0.996838	0.00316228	100	2.46904e+41	2.26358e+42	0.0842068	0	-12.761
0.996019	0.00398107	100	2.88193e+41	2.63994e+42	0.0982078	0	-12.7035
0.994988	0.00501187	100	3.36348e+41	3.07787e+42	0.114499	0	-12.6319
0.99369	0.00630957	100	3.92475e+41	3.5868e+42	0.133432	0	-12.5426
0.992057	0.00794328	100	4.5783e+41	4.17719e+42	0.155395	0	-12.4317
