# Filename: 3Dvlt_quench_vsl_T_1_0.7_P_00.050_lmax1_dl0.001_tmax1_dt5e-07_BC1.dat
# Source: 3Dvlt_quench.c
# Source version: 9 (2011 Jun 23 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=1, qTfrac=0.7, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=1, lsteps=1000, (dl=0.001), lpts=1001, ldatamax=100, t0, tmax=1, dt=1, (dtfrac=5e-07), a0=1, a02=1, a03=1, a06=1, FPconst=1, NDflowTOL=1, fp1=1e-06, fp2=-1.5, fp3=1.5, fp4=-4.5
# Option values: BC=1, RKv=RK3v1

# time step n_t = 1200001	t = 6.000005e-01	(dt = 5.000000e-07)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.7	0.3	0	0.422306	1	1	0.0149356
0.7	0.3	0.01	0.425989	1.00872	0.998686	0.0146096
0.7	0.3	0.02	0.429696	1.0175	0.997351	0.0142838
0.7	0.3	0.03	0.433425	1.02633	0.995998	0.0139587
0.7	0.3	0.04	0.437178	1.03522	0.994625	0.0136345
0.7	0.3	0.05	0.440954	1.04416	0.993233	0.0133115
0.7	0.3	0.06	0.444753	1.05315	0.991823	0.0129901
0.7	0.3	0.07	0.448576	1.06221	0.990396	0.0126704
0.7	0.3	0.08	0.452424	1.07132	0.988951	0.0123528
0.7	0.3	0.09	0.456295	1.08049	0.98749	0.0120375
0.7	0.3	0.1	0.460192	1.08971	0.986012	0.0117248
0.7	0.3	0.11	0.464113	1.099	0.984519	0.0114148
0.7	0.3	0.12	0.468059	1.10834	0.983011	0.0111079
0.7	0.3	0.13	0.472031	1.11775	0.981489	0.0108041
0.7	0.3	0.14	0.476029	1.12721	0.979953	0.0105037
0.7	0.3	0.15	0.480053	1.13674	0.978404	0.010207
0.7	0.3	0.16	0.484104	1.14634	0.976843	0.00991395
0.7	0.3	0.17	0.488182	1.15599	0.97527	0.00962484
0.7	0.3	0.18	0.492288	1.16571	0.973686	0.00933981
0.7	0.3	0.19	0.496421	1.1755	0.972092	0.00905899
0.7	0.3	0.2	0.500583	1.18536	0.970488	0.0087825
0.7	0.3	0.21	0.504774	1.19528	0.968875	0.00851047
0.7	0.3	0.22	0.508994	1.20527	0.967255	0.00824301
0.7	0.3	0.23	0.513244	1.21534	0.965627	0.00798021
0.7	0.3	0.24	0.517525	1.22547	0.963992	0.00772216
0.7	0.3	0.25	0.521836	1.23568	0.962352	0.00746895
0.7	0.3	0.26	0.52618	1.24597	0.960706	0.00722064
0.7	0.3	0.27	0.530556	1.25633	0.959057	0.0069773
0.7	0.3	0.28	0.534964	1.26677	0.957404	0.00673898
0.7	0.3	0.29	0.539406	1.27729	0.955749	0.00650571
0.7	0.3	0.3	0.543883	1.28789	0.954091	0.00627755
0.7	0.3	0.31	0.548394	1.29857	0.952433	0.00605451
0.7	0.3	0.32	0.552941	1.30934	0.950775	0.00583661
0.7	0.3	0.33	0.557524	1.32019	0.949117	0.00562387
0.7	0.3	0.34	0.562145	1.33113	0.94746	0.00541629
0.7	0.3	0.35	0.566803	1.34216	0.945806	0.00521387
0.7	0.3	0.36	0.5715	1.35328	0.944154	0.0050166
