# Filename: 3Dvlt_macro_Tv_Op12_Cc0.55_lmax100_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.55, K0c=0.464697047039484, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	10000000	1	1e-08	100	9.39205e+37	0	-0.0748458	2.02111e+38	7.51869e-06	0	2.68812e+43	1
2	10000000	1	1.25893e-08	100	1.0963e+38	0	-0.0748458	2.35917e+38	8.7763e-06	0	2.68812e+43	1
3	10000000	1	1.58489e-08	100	1.27967e+38	0	-0.0748458	2.75378e+38	1.02443e-05	0	2.68812e+43	1
4	10000000	1	1.99526e-08	100	1.49371e+38	0	-0.0748458	3.21438e+38	1.19577e-05	0	2.68812e+43	1
5	10000000	1	2.51189e-08	100	1.74356e+38	0	-0.0748458	3.75203e+38	1.39578e-05	0	2.68812e+43	1
6	10000000	1	3.16228e-08	100	2.03519e+38	0	-0.0748458	4.37961e+38	1.62925e-05	0	2.68812e+43	1
7	10000000	1	3.98107e-08	100	2.3756e+38	0	-0.0748458	5.11215e+38	1.90176e-05	0	2.68812e+43	1
8	10000000	1	5.01187e-08	100	2.77295e+38	0	-0.0748458	5.96723e+38	2.21985e-05	0	2.68812e+43	1
9	10000000	1	6.30957e-08	100	3.23677e+38	0	-0.0748458	6.96533e+38	2.59115e-05	0	2.68812e+43	1
10	10000000	1	7.94328e-08	100	3.77816e+38	0	-0.0748457	8.13037e+38	3.02456e-05	0	2.68812e+43	1
11	10000000	1	1e-07	100	4.41011e+38	0	-0.0748457	9.49028e+38	3.53046e-05	0	2.68812e+43	1
12	10000000	1	1.25893e-07	100	5.14776e+38	0	-0.0748457	1.10777e+39	4.12097e-05	0	2.68812e+43	1
13	10000000	1	1.58489e-07	100	6.00879e+38	0	-0.0748457	1.29305e+39	4.81026e-05	0	2.68812e+43	1
14	10000000	1	1.99526e-07	100	7.01384e+38	0	-0.0748457	1.50934e+39	5.61484e-05	0	2.68812e+43	1
15	10000000	1	2.51189e-07	100	8.187e+38	0	-0.0748457	1.76179e+39	6.554e-05	0	2.68812e+43	1
