# Filename: 3Dvlt_macro_T_Cc0.15_lmax100_dl0.001_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=204.013123190187599221, THETA=0.6918
# Parameter values: N=3, Cc=0.15, K0c=2.38612, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	100	3.11864e+44	2.68812e+43	0.999999	0	-9.969e-10
0.369043	0.630957	100	1.73515e+44	2.68363e+43	0.99833	0	-3.721e-06
0.498813	0.501187	100	1.25868e+44	2.63124e+43	0.978842	0	-6.31245e-05
0.601893	0.398107	100	9.87708e+43	2.49147e+43	0.926845	0	-0.000270068
0.683772	0.316228	100	7.97761e+43	2.28608e+43	0.85044	0	-0.000661828
0.748811	0.251189	100	6.55023e+43	2.05559e+43	0.764695	0	-0.00122245
0.800474	0.199526	100	5.45131e+43	1.82876e+43	0.680311	0	-0.00191397
0.841511	0.158489	100	4.59258e+43	1.61966e+43	0.602526	0	-0.00269413
0.874107	0.125893	100	3.91139e+43	1.43286e+43	0.533035	0	-0.003524
0.9	0.1	100	3.36198e+43	1.26808e+43	0.471734	0	-0.00437089
0.920567	0.0794328	100	2.91084e+43	1.123e+43	0.417766	0	-0.00520903
0.936904	0.0630957	100	2.53339e+43	9.9473e+42	0.370047	0	-0.00601929
0.949881	0.0501187	100	2.21144e+43	8.80344e+42	0.327495	0	-0.00678849
0.960189	0.0398107	100	1.93128e+43	7.77157e+42	0.289108	0	-0.00750845
0.968377	0.0316228	100	1.6822e+43	6.82701e+42	0.25397	0	-0.00817518
0.974881	0.0251189	100	1.45538e+43	5.94615e+42	0.221201	0	-0.00878801
0.980047	0.0199526	100	1.24266e+43	5.10394e+42	0.18987	0	-0.0093491
0.984151	0.0158489	100	1.03489e+43	4.26839e+42	0.158787	0	-0.0098632
0.987411	0.0125893	100	8.17987e+42	3.38495e+42	0.125923	0	-0.0103383
0.99	0.01	100	6.38301e+42	2.64831e+42	0.098519	0	-0.0107306
0.992057	0.00794328	100	5.24646e+42	2.18127e+42	0.081145	0	-0.0110251
0.99369	0.00630957	100	4.38018e+42	1.82411e+42	0.0678583	0	-0.0112605
0.994988	0.00501187	100	3.68748e+42	1.53764e+42	0.0572015	0	-0.0114503
0.996019	0.00398107	100	3.12029e+42	1.30248e+42	0.0484531	0	-0.0116035
0.996838	0.00316228	100	2.64931e+42	1.10679e+42	0.0411734	0	-0.0117271
0.997488	0.00251189	100	2.2547e+42	9.42549e+41	0.0350635	0	-0.0118267
0.998005	0.00199526	100	1.92207e+42	8.03913e+41	0.0299062	0	-0.0119068
0.998415	0.00158489	100	1.64049e+42	6.86426e+41	0.0255356	0	-0.0119712
0.998741	0.00125893	100	1.40141e+42	5.8658e+41	0.0218212	0	-0.0120228
0.999	0.001	100	1.19798e+42	5.01558e+41	0.0186583	0	-0.0120642
1.00126	-0.00125893	100	nan	nan	nan	nan	nan
1.00158	-0.00158489	100	nan	nan	nan	nan	nan
1.002	-0.00199526	100	nan	nan	nan	nan	nan
1.00251	-0.00251189	100	nan	nan	nan	nan	nan
1.00316	-0.00316228	100	nan	nan	nan	nan	nan
1.00398	-0.00398107	100	nan	nan	nan	nan	nan
1.00501	-0.00501187	100	nan	nan	nan	nan	nan
1.00631	-0.00630957	100	nan	nan	nan	nan	nan
1.00794	-0.00794328	100	nan	nan	nan	nan	nan
1.01	-0.01	100	nan	nan	nan	nan	nan
1.01259	-0.0125893	100	nan	nan	nan	nan	nan
1.01585	-0.0158489	100	nan	nan	nan	nan	nan
1.01995	-0.0199526	100	nan	nan	nan	nan	nan
1.02512	-0.0251189	100	nan	nan	nan	nan	nan
1.03162	-0.0316228	100	nan	nan	nan	nan	nan
1.03981	-0.0398107	100	nan	nan	nan	nan	nan
1.05012	-0.0501187	100	nan	nan	nan	nan	nan
1.0631	-0.0630957	100	nan	nan	nan	nan	nan
1.07943	-0.0794328	100	nan	nan	nan	nan	nan
1.1	-0.1	100	nan	nan	nan	nan	nan
1.12589	-0.125893	100	nan	nan	nan	nan	nan
1.15849	-0.158489	100	nan	nan	nan	nan	nan
1.19953	-0.199526	100	nan	nan	nan	nan	nan
1.25119	-0.251189	100	nan	nan	nan	nan	nan
1.31623	-0.316228	100	nan	nan	nan	nan	nan
1.39811	-0.398107	100	nan	nan	nan	nan	nan
1.50119	-0.501187	100	nan	nan	nan	nan	nan
1.63096	-0.630957	100	nan	nan	nan	nan	nan
1.79433	-0.794328	100	nan	nan	nan	nan	nan
2	-1	100	nan	nan	nan	nan	nan
