# Filename: 3Dvlt_macro_T_Cc1.02_lmax200_dl0.002_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=204.013123190187599221, THETA=0.6918
# Parameter values: N=3, Cc=1.02, K0c=0.646511, lmax=200, lsteps=100000, (dl=0.002), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	200	2.27142e+87	7.22597e+86	1	0	-2.1695e-15
0.369043	0.630957	200	1.26589e+87	7.22597e+86	0.999999	0	-5.46058e-09
0.498813	0.501187	200	9.36451e+86	7.22515e+86	0.999886	0	-8.19721e-07
0.601893	0.398107	200	7.7509e+86	7.21598e+86	0.998617	0	-1.02264e-05
0.683772	0.316228	200	6.78947e+86	7.18078e+86	0.993745	0	-4.57247e-05
0.748811	0.251189	200	6.13641e+86	7.10741e+86	0.983592	0	-0.000117528
0.800474	0.199526	200	5.65119e+86	6.99699e+86	0.96831	0	-0.000222774
0.841511	0.158489	200	5.26984e+86	6.85932e+86	0.949259	0	-0.000351032
0.874107	0.125893	200	4.96078e+86	6.70716e+86	0.928202	0	-0.000490043
0.9	0.1	200	4.70672e+86	6.55217e+86	0.906753	0	-0.000629261
0.920567	0.0794328	200	4.49694e+86	6.40319e+86	0.886136	0	-0.000761134
0.936904	0.0630957	200	4.32382e+86	6.26596e+86	0.867144	0	-0.000881087
0.949881	0.0501187	200	4.18142e+86	6.14353e+86	0.850201	0	-0.000986948
0.960189	0.0398107	200	4.06478e+86	6.03696e+86	0.835453	0	-0.00107825
0.968377	0.0316228	200	3.96966e+86	5.94596e+86	0.822859	0	-0.00115562
0.974881	0.0251189	200	3.8924e+86	5.8694e+86	0.812264	0	-0.00122028
0.980047	0.0199526	200	3.8299e+86	5.80575e+86	0.803456	0	-0.00127376
0.984151	0.0158489	200	3.77949e+86	5.75333e+86	0.796201	0	-0.00131761
0.987411	0.0125893	200	3.73895e+86	5.71047e+86	0.79027	0	-0.00135333
0.99	0.01	200	3.70642e+86	5.67564e+86	0.785449	0	-0.00138227
0.992057	0.00794328	200	3.68038e+86	5.64746e+86	0.78155	0	-0.00140563
0.99369	0.00630957	200	3.65955e+86	5.62475e+86	0.778407	0	-0.00142442
0.994988	0.00501187	200	3.64292e+86	5.6065e+86	0.775882	0	-0.00143949
0.996019	0.00398107	200	3.62966e+86	5.59188e+86	0.773858	0	-0.00145156
0.996838	0.00316228	200	3.61909e+86	5.58018e+86	0.772239	0	-0.00146121
0.997488	0.00251189	200	3.61067e+86	5.57083e+86	0.770945	0	-0.00146891
0.998005	0.00199526	200	3.60397e+86	5.56336e+86	0.769912	0	-0.00147505
0.998415	0.00158489	200	3.59863e+86	5.55742e+86	0.769089	0	-0.00147994
0.998741	0.00125893	200	3.59439e+86	5.55268e+86	0.768433	0	-0.00148384
0.999	0.001	200	3.59102e+86	5.54891e+86	0.767911	0	-0.00148694
1.00126	-0.00125893	200	3.56145e+86	5.51566e+86	0.763311	0	-0.00151423
1.00158	-0.00158489	200	3.55716e+86	5.51082e+86	0.76264	0	-0.00151821
1.002	-0.00199526	200	3.55176e+86	5.5047e+86	0.761793	0	-0.00152322
1.00251	-0.00251189	200	3.54494e+86	5.49697e+86	0.760724	0	-0.00152955
1.00316	-0.00316228	200	3.53634e+86	5.48719e+86	0.75937	0	-0.00153756
1.00398	-0.00398107	200	3.52549e+86	5.47481e+86	0.757657	0	-0.00154768
1.00501	-0.00501187	200	3.51177e+86	5.45911e+86	0.755484	0	-0.00156051
1.00631	-0.00630957	200	3.49443e+86	5.43916e+86	0.752723	0	-0.00157678
1.00794	-0.00794328	200	3.47247e+86	5.41375e+86	0.749207	0	-0.00159748
1.01	-0.01	200	3.44462e+86	5.38129e+86	0.744715	0	-0.00162386
1.01259	-0.0125893	200	3.40923e+86	5.33967e+86	0.738955	0	-0.00165759
1.01585	-0.0158489	200	3.36416e+86	5.28603e+86	0.731532	0	-0.0017009
1.01995	-0.0199526	200	3.30654e+86	5.21648e+86	0.721907	0	-0.0017568
1.02512	-0.0251189	200	3.23256e+86	5.1256e+86	0.70933	0	-0.00182939
1.03162	-0.0316228	200	3.137e+86	5.00564e+86	0.692729	0	-0.00192445
1.03981	-0.0398107	200	3.01257e+86	4.84524e+86	0.670531	0	-0.00205017
1.05012	-0.0501187	200	2.84868e+86	4.62707e+86	0.640339	0	-0.00221862
1.0631	-0.0630957	200	2.62931e+86	4.32352e+86	0.598331	0	-0.00244805
1.07943	-0.0794328	200	2.32836e+86	3.8875e+86	0.53799	0	-0.00276732
1.1	-0.1	200	1.8985e+86	3.23018e+86	0.447024	0	-0.0032246
1.12589	-0.125893	200	1.23305e+86	2.14734e+86	0.297169	0	-0.00390818
1.15849	-0.158489	200	nan	nan	nan	nan	nan
1.19953	-0.199526	200	nan	nan	nan	nan	nan
1.25119	-0.251189	200	nan	nan	nan	nan	nan
1.31623	-0.316228	200	nan	nan	nan	nan	nan
1.39811	-0.398107	200	nan	nan	nan	nan	nan
1.50119	-0.501187	200	nan	nan	nan	nan	nan
1.63096	-0.630957	200	nan	nan	nan	nan	nan
1.79433	-0.794328	200	nan	nan	nan	nan	nan
2	-1	200	nan	nan	nan	nan	nan
