# Filename: 3Dvlt_macro_T_Cc0.97_lmax200_dl0.002_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=204.013123190187599221, THETA=0.6918
# Parameter values: N=3, Cc=0.97, K0c=0.672514, lmax=200, lsteps=100000, (dl=0.002), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	200	2.36278e+87	7.22597e+86	1	0	-2.91265e-15
0.369043	0.630957	200	1.3168e+87	7.22597e+86	0.999999	0	-6.2652e-09
0.498813	0.501187	200	9.74105e+86	7.22507e+86	0.999875	0	-8.90338e-07
0.601893	0.398107	200	8.06201e+86	7.21541e+86	0.998538	0	-1.07946e-05
0.683772	0.316228	200	7.06082e+86	7.17902e+86	0.993503	0	-4.78342e-05
0.748811	0.251189	200	6.37923e+86	7.10296e+86	0.982976	0	-0.000123292
0.800474	0.199526	200	5.87204e+86	6.98932e+86	0.967249	0	-0.000233335
0.841511	0.158489	200	5.47322e+86	6.84859e+86	0.947774	0	-0.000366849
0.874107	0.125893	200	5.15012e+86	6.69393e+86	0.92637	0	-0.000511048
0.9	0.1	200	4.88479e+86	6.53713e+86	0.904671	0	-0.000655064
0.920567	0.0794328	200	4.66598e+86	6.38699e+86	0.883894	0	-0.000791186
0.936904	0.0630957	200	4.48566e+86	6.24913e+86	0.864816	0	-0.000914793
0.949881	0.0501187	200	4.33753e+86	6.12647e+86	0.84784	0	-0.00102373
0.960189	0.0398107	200	4.21634e+86	6.01992e+86	0.833095	0	-0.00111758
0.968377	0.0316228	200	4.11761e+86	5.9291e+86	0.820525	0	-0.00119704
0.974881	0.0251189	200	4.0375e+86	5.85279e+86	0.809966	0	-0.00126341
0.980047	0.0199526	200	3.97274e+86	5.78943e+86	0.801197	0	-0.00131826
0.984151	0.0158489	200	3.92055e+86	5.73729e+86	0.793982	0	-0.00136322
0.987411	0.0125893	200	3.87859e+86	5.6947e+86	0.788087	0	-0.00139984
0.99	0.01	200	3.84495e+86	5.6601e+86	0.7833	0	-0.00142949
0.992057	0.00794328	200	3.81801e+86	5.63213e+86	0.779429	0	-0.00145342
0.99369	0.00630957	200	3.79649e+86	5.6096e+86	0.77631	0	-0.00147267
0.994988	0.00501187	200	3.7793e+86	5.5915e+86	0.773805	0	-0.00148811
0.996019	0.00398107	200	3.76559e+86	5.57699e+86	0.771798	0	-0.00150046
0.996838	0.00316228	200	3.75467e+86	5.56538e+86	0.770192	0	-0.00151034
0.997488	0.00251189	200	3.74597e+86	5.55611e+86	0.768909	0	-0.00151823
0.998005	0.00199526	200	3.73905e+86	5.54872e+86	0.767885	0	-0.00152451
0.998415	0.00158489	200	3.73354e+86	5.54282e+86	0.767069	0	-0.00152952
0.998741	0.00125893	200	3.72916e+86	5.53812e+86	0.766419	0	-0.00153351
0.999	0.001	200	3.72568e+86	5.53439e+86	0.765902	0	-0.00153669
1.00126	-0.00125893	200	3.69515e+86	5.50145e+86	0.761344	0	-0.00156462
1.00158	-0.00158489	200	3.69072e+86	5.49665e+86	0.760679	0	-0.00156869
1.002	-0.00199526	200	3.68515e+86	5.49059e+86	0.759841	0	-0.00157382
1.00251	-0.00251189	200	3.67811e+86	5.48293e+86	0.758781	0	-0.0015803
1.00316	-0.00316228	200	3.66923e+86	5.47325e+86	0.757441	0	-0.00158849
1.00398	-0.00398107	200	3.65803e+86	5.46099e+86	0.755745	0	-0.00159885
1.00501	-0.00501187	200	3.64388e+86	5.44545e+86	0.753594	0	-0.00161197
1.00631	-0.00630957	200	3.62599e+86	5.42571e+86	0.750862	0	-0.00162862
1.00794	-0.00794328	200	3.60334e+86	5.40057e+86	0.747383	0	-0.00164979
1.01	-0.01	200	3.57463e+86	5.36848e+86	0.742941	0	-0.00167676
1.01259	-0.0125893	200	3.53816e+86	5.32734e+86	0.737248	0	-0.00171125
1.01585	-0.0158489	200	3.49174e+86	5.27436e+86	0.729917	0	-0.00175552
1.01995	-0.0199526	200	3.43244e+86	5.20573e+86	0.720419	0	-0.00181263
1.02512	-0.0251189	200	3.35637e+86	5.11615e+86	0.708022	0	-0.00188676
1.03162	-0.0316228	200	3.25824e+86	4.99808e+86	0.691682	0	-0.00198377
1.03981	-0.0398107	200	3.13067e+86	4.8405e+86	0.669875	0	-0.00211198
1.05012	-0.0501187	200	2.96304e+86	4.62673e+86	0.640292	0	-0.00228358
1.0631	-0.0630957	200	2.73939e+86	4.33036e+86	0.599277	0	-0.00251699
1.07943	-0.0794328	200	2.43406e+86	3.90684e+86	0.540667	0	-0.00284117
1.1	-0.1	200	2.00138e+86	3.27356e+86	0.453026	0	-0.00330426
1.12589	-0.125893	200	1.34197e+86	2.24666e+86	0.310914	0	-0.00399353
1.15849	-0.158489	200	nan	nan	nan	nan	nan
1.19953	-0.199526	200	nan	nan	nan	nan	nan
1.25119	-0.251189	200	nan	nan	nan	nan	nan
1.31623	-0.316228	200	nan	nan	nan	nan	nan
1.39811	-0.398107	200	nan	nan	nan	nan	nan
1.50119	-0.501187	200	nan	nan	nan	nan	nan
1.63096	-0.630957	200	nan	nan	nan	nan	nan
1.79433	-0.794328	200	nan	nan	nan	nan	nan
2	-1	200	nan	nan	nan	nan	nan
