# Filename: 3Dvlt_macro_T_Cc0.70_lmax200_dl0.002_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=204.013123190187599221, THETA=0.6918
# Parameter values: N=3, Cc=0.7, K0c=0.874472, lmax=200, lsteps=100000, (dl=0.002), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	200	3.07233e+87	7.22597e+86	1	0	-1.48383e-14
0.369043	0.630957	200	1.71224e+87	7.22596e+86	0.999997	0	-1.312e-08
0.498813	0.501187	200	1.26652e+87	7.22441e+86	0.999784	0	-1.36779e-06
0.601893	0.398107	200	1.0477e+87	7.21125e+86	0.997963	0	-1.41148e-05
0.683772	0.316228	200	9.16895e+86	7.16944e+86	0.992176	0	-5.66929e-05
0.748811	0.251189	200	8.278e+86	7.08846e+86	0.980969	0	-0.000141011
0.800474	0.199526	200	7.61383e+86	6.96955e+86	0.964513	0	-0.000265862
0.841511	0.158489	200	7.08921e+86	6.82199e+86	0.944093	0	-0.000420947
0.874107	0.125893	200	6.66071e+86	6.65794e+86	0.921389	0	-0.000592863
0.9	0.1	200	6.30738e+86	6.4915e+86	0.898357	0	-0.000766341
0.920567	0.0794328	200	6.01717e+86	6.33434e+86	0.876608	0	-0.000929275
0.936904	0.0630957	200	5.77919e+86	6.19179e+86	0.856879	0	-0.00107638
0.949881	0.0501187	200	5.58468e+86	6.06627e+86	0.839509	0	-0.00120537
0.960189	0.0398107	200	5.42632e+86	5.95822e+86	0.824556	0	-0.00131602
0.968377	0.0316228	200	5.29789e+86	5.8668e+86	0.811905	0	-0.00140935
0.974881	0.0251189	200	5.19409e+86	5.79049e+86	0.801343	0	-0.00148707
0.980047	0.0199526	200	5.11045e+86	5.72744e+86	0.792618	0	-0.00155114
0.984151	0.0158489	200	5.04324e+86	5.67578e+86	0.785469	0	-0.00160353
0.987411	0.0125893	200	4.98935e+86	5.63373e+86	0.77965	0	-0.00164613
0.99	0.01	200	4.94621e+86	5.59967e+86	0.774936	0	-0.00168059
0.992057	0.00794328	200	4.91174e+86	5.57219e+86	0.771134	0	-0.00170835
0.99369	0.00630957	200	4.88422e+86	5.5501e+86	0.768076	0	-0.00173067
0.994988	0.00501187	200	4.86228e+86	5.53238e+86	0.765624	0	-0.00174855
0.996019	0.00398107	200	4.84479e+86	5.51819e+86	0.763661	0	-0.00176286
0.996838	0.00316228	200	4.83087e+86	5.50686e+86	0.762092	0	-0.00177429
0.997488	0.00251189	200	4.81979e+86	5.49781e+86	0.76084	0	-0.00178341
0.998005	0.00199526	200	4.81097e+86	5.49059e+86	0.759841	0	-0.00179068
0.998415	0.00158489	200	4.80395e+86	5.48484e+86	0.759045	0	-0.00179647
0.998741	0.00125893	200	4.79838e+86	5.48026e+86	0.758412	0	-0.00180109
0.999	0.001	200	4.79395e+86	5.47662e+86	0.757908	0	-0.00180476
1.00126	-0.00125893	200	4.75514e+86	5.44457e+86	0.753472	0	-0.00183702
1.00158	-0.00158489	200	4.74952e+86	5.43991e+86	0.752827	0	-0.00184171
1.002	-0.00199526	200	4.74244e+86	5.43402e+86	0.752012	0	-0.00184763
1.00251	-0.00251189	200	4.73351e+86	5.42659e+86	0.750984	0	-0.00185511
1.00316	-0.00316228	200	4.72225e+86	5.41719e+86	0.749683	0	-0.00186455
1.00398	-0.00398107	200	4.70805e+86	5.40531e+86	0.748039	0	-0.0018765
1.00501	-0.00501187	200	4.69012e+86	5.39026e+86	0.745956	0	-0.00189162
1.00631	-0.00630957	200	4.66748e+86	5.37116e+86	0.743313	0	-0.00191079
1.00794	-0.00794328	200	4.63886e+86	5.34689e+86	0.739954	0	-0.00193514
1.01	-0.01	200	4.60263e+86	5.31596e+86	0.735674	0	-0.00196615
1.01259	-0.0125893	200	4.55672e+86	5.27643e+86	0.730203	0	-0.00200573
1.01585	-0.0158489	200	4.49843e+86	5.22569e+86	0.723182	0	-0.00205646
1.01995	-0.0199526	200	4.42423e+86	5.16026e+86	0.714127	0	-0.00212175
1.02512	-0.0251189	200	4.32951e+86	5.07536e+86	0.702377	0	-0.00220626
1.03162	-0.0316228	200	4.20809e+86	4.96432e+86	0.68701	0	-0.00231643
1.03981	-0.0398107	200	4.05162e+86	4.81767e+86	0.666716	0	-0.00246128
1.05012	-0.0501187	200	3.84855e+86	4.62158e+86	0.639578	0	-0.00265383
1.0631	-0.0630957	200	3.58247e+86	4.3552e+86	0.602715	0	-0.00291328
1.07943	-0.0794328	200	3.22908e+86	3.98592e+86	0.55161	0	-0.00326888
1.1	-0.1	200	2.75039e+86	3.45971e+86	0.478789	0	-0.00376719
1.12589	-0.125893	200	2.07968e+86	2.67761e+86	0.370553	0	-0.00448771
1.15849	-0.158489	200	1.05069e+86	1.39194e+86	0.19263	0	-0.00558837
1.19953	-0.199526	200	nan	nan	nan	nan	nan
1.25119	-0.251189	200	nan	nan	nan	nan	nan
1.31623	-0.316228	200	nan	nan	nan	nan	nan
1.39811	-0.398107	200	nan	nan	nan	nan	nan
1.50119	-0.501187	200	nan	nan	nan	nan	nan
1.63096	-0.630957	200	nan	nan	nan	nan	nan
1.79433	-0.794328	200	nan	nan	nan	nan	nan
2	-1	200	nan	nan	nan	nan	nan
