# Filename: 3Dvlt_macro_T_Cc1.11_lmax5_dl0.001_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 8 (2011 Jun 30 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Cc=1.10501, K0c=0.295614, lmax=5, lsteps=5000, (dl=0.001), lpts=5001, ldatamax=250, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	1.247	5.00167	3.47988	0.999999	8.20973e-23	-3.97175e-08
0.369043	0.630957	1.833	5.00058	6.2427	0.998413	1.39182e-22	-7.58545e-05
0.498813	0.501187	2.151	5.00427	8.44409	0.98262	9.19238e-23	-0.000910738
0.601893	0.398107	2.381	5.00235	10.1852	0.9417	5.0621e-23	-0.00319831
0.683772	0.316228	2.578	5.00372	11.5739	0.878756	2.37118e-23	-0.00681783
0.748811	0.251189	2.759	5.00066	12.667	0.802521	1.06805e-23	-0.0112638
0.800474	0.199526	2.933	5.00212	13.5449	0.721091	4.3703e-24	-0.016037
0.841511	0.158489	3.102	5.00233	14.2399	0.640214	1.75582e-24	-0.020767
0.874107	0.125893	3.268	5.00347	14.7949	0.563425	6.86833e-25	-0.0252176
0.9	0.1	3.431	5.00115	15.2261	0.492633	2.75413e-25	-0.0292579
0.920567	0.0794328	3.593	5.00262	15.5786	0.428655	1.05919e-25	-0.0328314
0.936904	0.0630957	3.753	5.00098	15.8498	0.371636	4.19446e-26	-0.0359306
0.949881	0.0501187	3.913	5.00482	16.0817	0.321321	1.5737e-26	-0.0385774
0.960189	0.0398107	4.071	5.00307	16.2506	0.27724	6.24578e-27	-0.0408104
0.968377	0.0316228	4.229	5.00489	16.3951	0.238826	2.39655e-27	-0.0426758
0.974881	0.0251189	4.386	5.00458	16.5042	0.205484	9.40454e-28	-0.0442214
0.980047	0.0199526	4.542	5.00161	16.5818	0.176631	3.79472e-28	-0.0454935
0.984151	0.0158489	4.698	5.00054	16.6477	0.151718	1.50496e-28	-0.0465345
0.987411	0.0125893	4.854	5.00099	16.7043	0.130246	5.88667e-29	-0.0473824
0.99	0.01	5	4.95289	16.587	0.111763	3.72186e-29	-0.0480702
0.992057	0.00794328	5	4.23976	14.2283	0.0958694	1.66958e-26	-0.0486264
0.99369	0.00630957	5	3.62989	12.2017	0.0822142	2.70515e-24	-0.0490748
0.994988	0.00501187	5	3.10814	10.4615	0.070489	1.83787e-22	-0.0494354
0.996019	0.00398107	5	2.66166	8.96801	0.060426	5.94358e-21	-0.0497249
0.996838	0.00316228	5	2.27952	7.68677	0.051793	1.01921e-19	-0.0499568
0.997488	0.00251189	5	1.95248	6.58824	0.0443912	1.01608e-18	-0.0501424
0.998005	0.00199526	5	1.67296	5.64798	0.0380558	6.37206e-18	-0.0502907
0.998415	0.00158489	5	1.43519	4.84725	0.0326605	2.69169e-17	-0.0504092
0.998741	0.00125893	5	1.23496	4.17235	0.028113	8.13812e-17	-0.0505036
0.999	0.001	5	1.06858	3.61115	0.0243317	1.86015e-16	-0.0505789
1.00126	-0.00125893	5	0.0197007	0.0667271	0.000449604	6.43021e-13	-0.0512502
1.00158	-0.00158489	5	0.0092498	0.0313397	0.000211165	1.50708e-12	-0.0513518
1.002	-0.00199526	5	0.00403947	0.0136919	9.22556e-05	3.66323e-12	-0.051484
1.00251	-0.00251189	5	0.00168521	0.00571503	3.85075e-05	9.08248e-12	-0.0516608
1.00316	-0.00316228	5	0.000685192	0.00232519	1.5667e-05	2.27387e-11	-0.0519083
1.00398	-0.00398107	5	0.000274939	0.000933765	6.29166e-06	5.71734e-11	-0.0522814
1.00501	-0.00501187	5	0.00010964	0.000372748	2.51156e-06	1.43985e-10	-0.0529034
1.00631	-0.00630957	5	4.36122e-05	0.000148462	1.00033e-06	3.62699e-10	-0.0540667
1.00794	-0.00794328	5	1.73374e-05	5.91147e-05	3.98312e-07	9.13203e-10	-0.0564817
1.01	-0.01	5	6.89538e-06	2.35589e-05	1.58738e-07	2.29707e-09	-0.0619006
1.01259	-0.0125893	5	2.74552e-06	9.40444e-06	6.33666e-08	5.77016e-09	-0.07467
1.01585	-0.0158489	5	1.09503e-06	3.76296e-06	2.53546e-08	1.44685e-08	-0.105592
