# Filename: 3Dvlt_constT_0.020_Cc1.10_lmax10_dl0.001_Op1.dat
# Source: 3Dvlt_constT.c
# Source version: 9 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Tfrac=0.02, tempv=0.98, Cc=1.1, K0c=0.296469, lmax=10, lsteps=10000, (dl=0.001), lpts=10001, ldatamax=1000, a0=1, a03=1, a06=1
# Option values: Op=1
T/Tc	1-T/Tc	l	K	y	e	K/K0	Kr/K0	G
0.02	0.98	0	14.8234	1.28305e-70	0	1	1	1.28305e-70
0.02	0.98	0.01	14.9724	3.1314e-71	-2.13979e-72	1.01005	1	2.94904e-71
0.02	0.98	0.02	15.1229	7.53032e-72	-2.64373e-72	1.0202	1	6.67879e-72
0.02	0.98	0.03	15.2749	1.78405e-72	-2.76066e-72	1.03045	1	1.49016e-72
0.02	0.98	0.04	15.4284	4.16344e-73	-2.78739e-72	1.04081	1	3.27508e-73
0.02	0.98	0.05	15.5835	9.56941e-74	-2.79341e-72	1.05127	1	7.0892e-74
0.02	0.98	0.06	15.7401	2.1659e-74	-2.79475e-72	1.06184	1	1.5111e-74
0.02	0.98	0.07	15.8983	4.82665e-75	-2.79504e-72	1.07251	1	3.17133e-75
0.02	0.98	0.08	16.058	1.05886e-75	-2.7951e-72	1.08329	1	6.55204e-76
0.02	0.98	0.09	16.2194	2.28638e-76	-2.79512e-72	1.09417	1	1.33238e-76
0.02	0.98	0.1	16.3824	4.85854e-77	-2.79512e-72	1.10517	1	2.66642e-77
0.02	0.98	0.11	16.5471	1.01588e-77	-2.79512e-72	1.11628	1	5.25058e-78
0.02	0.98	0.12	16.7134	2.0897e-78	-2.79512e-72	1.1275	1	1.01717e-78
0.02	0.98	0.13	16.8814	4.22828e-79	-2.79512e-72	1.13883	1	1.93827e-79
0.02	0.98	0.14	17.051	8.41411e-80	-2.79512e-72	1.15027	1	3.63246e-80
0.02	0.98	0.15	17.2224	1.64643e-80	-2.79512e-72	1.16183	1	6.69389e-81
0.02	0.98	0.16	17.3955	3.16736e-81	-2.79512e-72	1.17351	1	1.21276e-81
0.02	0.98	0.17	17.5703	5.98956e-82	-2.79512e-72	1.1853	1	2.1598e-82
0.02	0.98	0.18	17.7469	1.11317e-82	-2.79512e-72	1.19722	1	3.78027e-83
0.02	0.98	0.19	17.9252	2.03292e-83	-2.79512e-72	1.20925	1	6.50168e-84
0.02	0.98	0.2	18.1054	3.64752e-84	-2.79512e-72	1.2214	1	1.09861e-84
0.02	0.98	0.21	18.2874	6.42858e-85	-2.79512e-72	1.23368	1	1.82349e-85
0.02	0.98	0.22	18.4712	1.11274e-85	-2.79512e-72	1.24608	1	2.97252e-86
0.02	0.98	0.23	18.6568	1.89127e-86	-2.79512e-72	1.2586	1	4.75804e-87
0.02	0.98	0.24	18.8443	3.15587e-87	-2.79512e-72	1.27125	1	7.47714e-88
0.02	0.98	0.25	19.0337	5.16901e-88	-2.79512e-72	1.28403	1	1.15336e-88
0.02	0.98	0.26	19.225	8.30878e-89	-2.79512e-72	1.29693	1	1.74597e-89
0.02	0.98	0.27	19.4182	1.31047e-89	-2.79512e-72	1.30996	1	2.5934e-90
0.02	0.98	0.28	19.6133	2.02766e-90	-2.79512e-72	1.32313	1	3.77902e-91
0.02	0.98	0.29	19.8105	3.07719e-91	-2.79512e-72	1.33643	1	5.4011e-92
0.02	0.98	0.3	20.0096	4.57957e-92	-2.79512e-72	1.34986	1	7.56997e-93
0.02	0.98	0.31	20.2107	6.68217e-93	-2.79512e-72	1.36343	1	1.04023e-93
0.02	0.98	0.32	20.4138	9.5576e-94	-2.79512e-72	1.37713	1	1.40121e-94
0.02	0.98	0.33	20.6189	1.33977e-94	-2.79512e-72	1.39097	1	1.84981e-95
0.02	0.98	0.34	20.8262	1.84024e-95	-2.79512e-72	1.40495	1	2.39284e-96
0.02	0.98	0.35	21.0355	2.47624e-96	-2.79512e-72	1.41907	1	3.03232e-97
0.02	0.98	0.36	21.2469	3.26359e-97	-2.79512e-72	1.43333	1	3.76374e-98
0.02	0.98	0.37	21.4604	4.21203e-98	-2.79512e-72	1.44773	1	4.57465e-99
0.02	0.98	0.38	21.6761	5.32219e-99	-2.79512e-72	1.46228	1	5.44376e-100
0.02	0.98	0.39	21.8939	6.58261e-100	-2.79512e-72	1.47698	1	6.34087e-101
0.02	0.98	0.4	22.114	7.96751e-101	-2.79512e-72	1.49182	1	7.22796e-102
0.02	0.98	0.41	22.3362	9.43559e-102	-2.79512e-72	1.50682	1	8.06129e-103
0.02	0.98	0.42	22.5607	1.09306e-102	-2.79512e-72	1.52196	1	8.79469e-104
0.02	0.98	0.43	22.7875	1.23836e-103	-2.79512e-72	1.53726	1	9.38355e-105
0.02	0.98	0.44	23.0165	1.37178e-104	-2.79512e-72	1.55271	1	9.78921e-106
0.02	0.98	0.45	23.2478	1.48545e-105	-2.79512e-72	1.56831	1	9.98306e-107
0.02	0.98	0.46	23.4814	1.57206e-106	-2.79512e-72	1.58407	1	9.94984e-108
0.02	0.98	0.47	23.7174	1.62561e-107	-2.79512e-72	1.59999	1	9.68957e-109
0.02	0.98	0.48	23.9558	1.64209e-108	-2.79512e-72	1.61607	1	9.21783e-110
0.02	0.98	0.49	24.1966	1.61999e-109	-2.79512e-72	1.63232	1	8.56419e-111
0.02	0.98	0.5	24.4397	1.56048e-110	-2.79512e-72	1.64872	1	7.76915e-112
0.02	0.98	0.51	24.6854	1.46733e-111	-2.79512e-72	1.66529	1	6.87998e-113
0.02	0.98	0.52	24.9334	1.34654e-112	-2.79512e-72	1.68203	1	5.94595e-114
0.02	0.98	0.53	25.184	1.20566e-113	-2.79512e-72	1.69893	1	5.01383e-115
0.02	0.98	0.54	25.4371	1.05303e-114	-2.79512e-72	1.71601	1	4.12407e-116
0.02	0.98	0.55	25.6928	8.96917e-116	-2.79512e-72	1.73325	1	3.30812e-117
0.02	0.98	0.56	25.951	7.44825e-117	-2.79512e-72	1.75067	1	2.58717e-118
0.02	0.98	0.57	26.2118	6.02886e-118	-2.79512e-72	1.76827	1	1.97219e-119
0.02	0.98	0.58	26.4752	4.75535e-119	-2.79512e-72	1.78604	1	1.465e-120
0.02	0.98	0.59	26.7413	3.65414e-120	-2.79512e-72	1.80399	1	1.06019e-121
0.02	0.98	0.6	27.0101	2.73481e-121	-2.79512e-72	1.82212	1	7.47253e-123
0.02	0.98	0.61	27.2815	1.99295e-122	-2.79512e-72	1.84043	1	5.12835e-124
0.02	0.98	0.62	27.5557	1.41375e-123	-2.79512e-72	1.85893	1	3.42608e-125
0.02	0.98	0.63	27.8327	9.75983e-125	-2.79512e-72	1.87761	1	2.22745e-126
0.02	0.98	0.64	28.1124	6.55518e-126	-2.79512e-72	1.89648	1	1.40894e-127
0.02	0.98	0.65	28.3949	4.28234e-127	-2.79512e-72	1.91554	1	8.66827e-129
0.02	0.98	0.66	28.6803	2.72025e-128	-2.79512e-72	1.93479	1	5.18565e-130
0.02	0.98	0.67	28.9685	1.67977e-129	-2.79512e-72	1.95424	1	3.01568e-131
0.02	0.98	0.68	29.2597	1.00804e-130	-2.79512e-72	1.97388	1	1.70433e-132
0.02	0.98	0.69	29.5537	5.87713e-132	-2.79512e-72	1.99372	1	9.35806e-134
0.02	0.98	0.7	29.8508	3.32806e-133	-2.79512e-72	2.01375	1	4.99062e-135
0.02	0.98	0.71	30.1508	1.8299e-134	-2.79512e-72	2.03399	1	2.58424e-136
0.02	0.98	0.72	30.4538	9.76665e-136	-2.79512e-72	2.05443	1	1.29895e-137
0.02	0.98	0.73	30.7598	5.05842e-137	-2.79512e-72	2.07508	1	6.33586e-139
0.02	0.98	0.74	31.069	2.54159e-138	-2.79512e-72	2.09594	1	2.99805e-140
0.02	0.98	0.75	31.3812	1.23847e-139	-2.79512e-72	2.117	1	1.37582e-141
0.02	0.98	0.76	31.6966	5.85087e-141	-2.79512e-72	2.13828	1	6.12121e-143
0.02	0.98	0.77	32.0152	2.67902e-142	-2.79512e-72	2.15977	1	2.63958e-144
0.02	0.98	0.78	32.3369	1.18855e-143	-2.79512e-72	2.18147	1	1.10285e-145
0.02	0.98	0.79	32.6619	5.10743e-145	-2.79512e-72	2.2034	1	4.4632e-147
0.02	0.98	0.8	32.9902	2.12519e-146	-2.79512e-72	2.22554	1	1.74898e-148
0.02	0.98	0.81	33.3217	8.55972e-148	-2.79512e-72	2.24791	1	6.6342e-150
0.02	0.98	0.82	33.6566	3.33617e-149	-2.79512e-72	2.2705	1	2.43511e-151
0.02	0.98	0.83	33.9949	1.25782e-150	-2.79512e-72	2.29332	1	8.64636e-153
0.02	0.98	0.84	34.3365	4.58595e-152	-2.79512e-72	2.31637	1	2.96883e-154
0.02	0.98	0.85	34.6816	1.61634e-153	-2.79512e-72	2.33965	1	9.85441e-156
0.02	0.98	0.86	35.0302	5.50529e-155	-2.79512e-72	2.36316	1	3.16097e-157
0.02	0.98	0.87	35.3822	1.81144e-156	-2.79512e-72	2.38691	1	9.79508e-159
0.02	0.98	0.88	35.7378	5.75593e-158	-2.79512e-72	2.4109	1	2.93117e-160
0.02	0.98	0.89	36.097	1.76564e-159	-2.79512e-72	2.43513	1	8.46776e-162
0.02	0.98	0.9	36.4598	5.22671e-161	-2.79512e-72	2.4596	1	2.36068e-163
0.02	0.98	0.91	36.8262	1.49259e-162	-2.79512e-72	2.48432	1	6.34883e-165
0.02	0.98	0.92	37.1963	4.11041e-164	-2.79512e-72	2.50929	1	1.64657e-166
0.02	0.98	0.93	37.5702	1.09119e-165	-2.79512e-72	2.53451	1	4.1166e-168
0.02	0.98	0.94	37.9477	2.79146e-167	-2.79512e-72	2.55998	1	9.91768e-170
0.02	0.98	0.95	38.3291	6.8788e-169	-2.79512e-72	2.58571	1	2.30162e-171
0.02	0.98	0.96	38.7143	1.63224e-170	-2.79512e-72	2.6117	1	5.14338e-173
0.02	0.98	0.97	39.1034	3.72805e-172	-2.79512e-72	2.63794	1	1.10634e-174
0.02	0.98	0.98	39.4964	8.19294e-174	-2.79512e-72	2.66446	1	2.28975e-176
0.02	0.98	0.99	39.8934	1.73177e-175	-2.79512e-72	2.69123	1	4.55807e-178
0.02	0.98	1	40.2943	3.51937e-177	-2.79512e-72	2.71828	1	8.72365e-180
0.02	0.98	1.01	40.6993	6.87374e-179	-2.79512e-72	2.7456	1	1.60461e-181
0.02	0.98	1.02	41.1083	1.28974e-180	-2.79512e-72	2.77319	1	2.83544e-183
0.02	0.98	1.03	41.5215	2.32391e-182	-2.79512e-72	2.80107	1	4.81149e-185
0.02	0.98	1.04	41.9387	4.01947e-184	-2.79512e-72	2.82922	1	7.83738e-187
0.02	0.98	1.05	42.3602	6.67072e-186	-2.79512e-72	2.85765	1	1.22495e-188
0.02	0.98	1.06	42.786	1.06182e-187	-2.79512e-72	2.88637	1	1.83628e-190
0.02	0.98	1.07	43.216	1.62042e-189	-2.79512e-72	2.91538	1	2.6391e-192
0.02	0.98	1.08	43.6503	2.36982e-191	-2.79512e-72	2.94468	1	3.63485e-194
0.02	0.98	1.09	44.089	3.31995e-193	-2.79512e-72	2.97427	1	4.79563e-196
0.02	0.98	1.1	44.5321	4.45339e-195	-2.79512e-72	3.00417	1	6.05825e-198
0.02	0.98	1.11	44.9797	5.71749e-197	-2.79512e-72	3.03436	1	7.32494e-200
0.02	0.98	1.12	45.4317	7.02241e-199	-2.79512e-72	3.06485	1	8.47281e-202
0.02	0.98	1.13	45.8883	8.24787e-201	-2.79512e-72	3.09566	1	9.37184e-204
0.02	0.98	1.14	46.3495	9.25932e-203	-2.79512e-72	3.12677	1	9.90843e-206
0.02	0.98	1.15	46.8153	9.93123e-205	-2.79512e-72	3.15819	1	1.00086e-207
0.02	0.98	1.16	47.2858	1.01723e-206	-2.79512e-72	3.18993	1	9.65446e-210
0.02	0.98	1.17	47.761	9.94545e-209	-2.79512e-72	3.22199	1	8.88949e-212
0.02	0.98	1.18	48.241	9.27732e-211	-2.79512e-72	3.25437	1	7.8094e-214
0.02	0.98	1.19	48.7259	8.25297e-213	-2.79512e-72	3.28708	1	6.54256e-216
0.02	0.98	1.2	49.2156	6.99816e-215	-2.79512e-72	3.32012	1	5.22472e-218
0.02	0.98	1.21	49.7102	5.65375e-217	-2.79512e-72	3.35348	1	3.9752e-220
0.02	0.98	1.22	50.2098	4.34972e-219	-2.79512e-72	3.38719	1	2.88022e-222
0.02	0.98	1.23	50.7144	3.18529e-221	-2.79512e-72	3.42123	1	1.98635e-224
0.02	0.98	1.24	51.2241	2.21915e-223	-2.79512e-72	3.45561	1	1.30328e-226
0.02	0.98	1.25	51.7389	1.47015e-225	-2.79512e-72	3.49034	1	8.13119e-229
0.02	0.98	1.26	52.2589	9.25679e-228	-2.79512e-72	3.52542	1	4.82163e-231
0.02	0.98	1.27	52.7841	5.53686e-230	-2.79512e-72	3.56085	1	2.71606e-233
0.02	0.98	1.28	53.3146	3.1445e-232	-2.79512e-72	3.59664	1	1.45268e-235
0.02	0.98	1.29	53.8504	1.69475e-234	-2.79512e-72	3.63279	1	7.37336e-238
0.02	0.98	1.3	54.3916	8.66363e-237	-2.79512e-72	3.6693	1	3.54979e-240
0.02	0.98	1.31	54.9383	4.19867e-239	-2.79512e-72	3.70617	1	1.62016e-242
0.02	0.98	1.32	55.4904	1.92803e-241	-2.79512e-72	3.74342	1	7.00651e-245
0.02	0.98	1.33	56.0481	8.38451e-244	-2.79512e-72	3.78104	1	2.86951e-247
0.02	0.98	1.34	56.6114	3.45122e-246	-2.79512e-72	3.81904	1	1.11236e-249
0.02	0.98	1.35	57.1803	1.34389e-248	-2.79512e-72	3.85743	1	4.07924e-252
0.02	0.98	1.36	57.755	4.94791e-251	-2.79512e-72	3.89619	1	1.41442e-254
0.02	0.98	1.37	58.3355	1.7215e-253	-2.79512e-72	3.93535	1	4.63453e-257
0.02	0.98	1.38	58.9217	5.65691e-256	-2.79512e-72	3.9749	1	1.43424e-259
0.02	0.98	1.39	59.5139	1.7547e-258	-2.79512e-72	4.01485	1	4.18973e-262
0.02	0.98	1.4	60.112	5.13491e-261	-2.79512e-72	4.0552	1	1.15467e-264
0.02	0.98	1.41	60.7162	1.41686e-263	-2.79512e-72	4.09596	1	3.00051e-267
0.02	0.98	1.42	61.3264	3.68415e-266	-2.79512e-72	4.13712	1	7.34765e-270
0.02	0.98	1.43	61.9427	9.02235e-269	-2.79512e-72	4.1787	1	1.69462e-272
0.02	0.98	1.44	62.5653	2.0798e-271	-2.79512e-72	4.2207	1	3.6789e-275
0.02	0.98	1.45	63.1941	4.51019e-274	-2.79512e-72	4.26311	1	7.51334e-278
0.02	0.98	1.46	63.8292	9.19571e-277	-2.79512e-72	4.30596	1	1.44267e-280
0.02	0.98	1.47	64.4707	1.76173e-279	-2.79512e-72	4.34924	1	2.60292e-283
0.02	0.98	1.48	65.1186	3.16955e-282	-2.79512e-72	4.39295	1	4.41025e-286
0.02	0.98	1.49	65.7731	5.35187e-285	-2.79512e-72	4.4371	1	7.01315e-289
0.02	0.98	1.5	66.4341	8.47624e-288	-2.79512e-72	4.48169	1	1.04605e-291
0.02	0.98	1.51	67.1018	1.25843e-290	-2.79512e-72	4.52673	1	1.46258e-294
0.02	0.98	1.52	67.7761	1.75033e-293	-2.79512e-72	4.57223	1	1.91582e-297
0.02	0.98	1.53	68.4573	2.27936e-296	-2.79512e-72	4.61818	1	2.34958e-300
0.02	0.98	1.54	69.1453	2.77743e-299	-2.79512e-72	4.66459	1	2.69626e-303
0.02	0.98	1.55	69.8402	3.16477e-302	-2.79512e-72	4.71147	1	2.89336e-306
0.02	0.98	1.56	70.5421	3.37009e-305	-2.79512e-72	4.75882	1	2.90165e-309
0.02	0.98	1.57	71.2511	3.35177e-308	-2.79512e-72	4.80665	1	2.71782e-312
0.02	0.98	1.58	71.9672	3.11149e-311	-2.79512e-72	4.85496	1	2.37606e-315
0.02	0.98	1.59	72.6905	2.69435e-314	-2.79512e-72	4.90375	1	1.93769e-318
0.02	0.98	1.6	73.421	2.17498e-317	-2.79512e-72	4.95303	1	1.47232e-321
0.02	0.98	1.61	74.1589	1.63585e-320	-2.79512e-72	5.00281	1	0
0.02	0.98	1.62	74.9042	1.4822e-323	-2.79512e-72	5.05309	1	0
0.02	0.98	1.63	75.657	0	-2.79512e-72	5.10387	1	0
0.02	0.98	1.64	76.4174	0	-2.79512e-72	5.15517	1	0
0.02	0.98	1.65	77.1854	0	-2.79512e-72	5.20698	1	0
0.02	0.98	1.66	77.9611	0	-2.79512e-72	5.25931	1	0
0.02	0.98	1.67	78.7446	0	-2.79512e-72	5.31217	1	0
0.02	0.98	1.68	79.536	0	-2.79512e-72	5.36556	1	0
0.02	0.98	1.69	80.3354	0	-2.79512e-72	5.41948	1	0
