# Filename: 3Dvlt_constT_1.010_Cc1.10_lmax10_dl0.001_Op1.dat
# Source: 3Dvlt_constT.c
# Source version: 9 (2011 Sep 02 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: N=3, Tfrac=1.01, tempv=-0.01, Cc=1.1, K0c=0.296469, lmax=10, lsteps=10000, (dl=0.001), lpts=10001, ldatamax=1000, a0=1, a03=1, a06=1
# Option values: Op=1
T/Tc	1-T/Tc	l	K	y	e	K/K0	Kr/K0	G
1.01	-0.01	0	0.293534	0.0413052	0	1	1	0.0413052
1.01	-0.01	0.01	0.29499	0.0417054	-0.0012855	1.00496	0.994963	0.0392766
1.01	-0.01	0.02	0.296433	0.0421026	-0.002545	1.00988	0.989879	0.0373416
1.01	-0.01	0.03	0.29786	0.0424968	-0.00377881	1.01474	0.984749	0.0354963
1.01	-0.01	0.04	0.299272	0.0428879	-0.00498727	1.01955	0.979573	0.0337368
1.01	-0.01	0.05	0.300669	0.0432758	-0.00617072	1.02431	0.974354	0.0320595
1.01	-0.01	0.06	0.302051	0.0436606	-0.00732949	1.02902	0.969091	0.030461
1.01	-0.01	0.07	0.303417	0.0440421	-0.00846393	1.03367	0.963787	0.0289377
1.01	-0.01	0.08	0.304767	0.0444203	-0.00957438	1.03827	0.958442	0.0274865
1.01	-0.01	0.09	0.306101	0.0447951	-0.0106612	1.04281	0.953059	0.0261043
1.01	-0.01	0.1	0.307418	0.0451666	-0.0117247	1.0473	0.947638	0.0247879
1.01	-0.01	0.11	0.30872	0.0455346	-0.0127652	1.05173	0.94218	0.0235346
1.01	-0.01	0.12	0.310004	0.0458991	-0.0137832	1.05611	0.936687	0.0223415
1.01	-0.01	0.13	0.311272	0.0462601	-0.0147789	1.06043	0.93116	0.0212059
1.01	-0.01	0.14	0.312524	0.0466176	-0.0157527	1.06469	0.925601	0.0201253
1.01	-0.01	0.15	0.313758	0.0469715	-0.016705	1.0689	0.920011	0.0190972
1.01	-0.01	0.16	0.314975	0.0473219	-0.0176361	1.07305	0.914391	0.0181192
1.01	-0.01	0.17	0.316176	0.0476686	-0.0185464	1.07714	0.908742	0.0171891
1.01	-0.01	0.18	0.317359	0.0480117	-0.0194361	1.08117	0.903067	0.0163046
1.01	-0.01	0.19	0.318525	0.0483512	-0.0203057	1.08514	0.897365	0.0154636
1.01	-0.01	0.2	0.319673	0.048687	-0.0211556	1.08905	0.89164	0.0146642
1.01	-0.01	0.21	0.320804	0.0490192	-0.021986	1.0929	0.885892	0.0139045
1.01	-0.01	0.22	0.321918	0.0493477	-0.0227973	1.0967	0.880122	0.0131825
1.01	-0.01	0.23	0.323014	0.0496726	-0.0235899	1.10043	0.874332	0.0124966
1.01	-0.01	0.24	0.324093	0.0499939	-0.024364	1.10411	0.868523	0.0118449
1.01	-0.01	0.25	0.325154	0.0503115	-0.0251201	1.10772	0.862696	0.011226
1.01	-0.01	0.26	0.326198	0.0506254	-0.0258585	1.11128	0.856854	0.0106382
1.01	-0.01	0.27	0.327224	0.0509358	-0.0265795	1.11478	0.850997	0.0100801
1.01	-0.01	0.28	0.328233	0.0512425	-0.0272834	1.11821	0.845127	0.00955027
1.01	-0.01	0.29	0.329224	0.0515457	-0.0279706	1.12159	0.839245	0.00904732
1.01	-0.01	0.3	0.330198	0.0518453	-0.0286414	1.12491	0.833352	0.00856996
1.01	-0.01	0.31	0.331154	0.0521413	-0.0292961	1.12816	0.827449	0.00811697
1.01	-0.01	0.32	0.332093	0.0524338	-0.029935	1.13136	0.821539	0.00768716
1.01	-0.01	0.33	0.333015	0.0527228	-0.0305586	1.1345	0.815621	0.0072794
1.01	-0.01	0.34	0.333919	0.0530084	-0.031167	1.13758	0.809699	0.00689261
1.01	-0.01	0.35	0.334806	0.0532905	-0.0317606	1.14061	0.803772	0.00652577
1.01	-0.01	0.36	0.335676	0.0535692	-0.0323397	1.14357	0.797841	0.00617788
1.01	-0.01	0.37	0.336529	0.0538445	-0.0329046	1.14647	0.79191	0.00584801
1.01	-0.01	0.38	0.337365	0.0541165	-0.0334556	1.14932	0.785977	0.00553527
1.01	-0.01	0.39	0.338184	0.0543853	-0.0339929	1.15211	0.780045	0.0052388
1.01	-0.01	0.4	0.338986	0.0546507	-0.034517	1.15484	0.774115	0.0049578
1.01	-0.01	0.41	0.339771	0.0549129	-0.0350281	1.15752	0.768188	0.00469148
1.01	-0.01	0.42	0.340539	0.055172	-0.0355264	1.16014	0.762265	0.00443912
1.01	-0.01	0.43	0.341291	0.0554279	-0.0360122	1.1627	0.756347	0.00419999
1.01	-0.01	0.44	0.342027	0.0556807	-0.0364858	1.16521	0.750435	0.00397345
1.01	-0.01	0.45	0.342746	0.0559305	-0.0369476	1.16766	0.74453	0.00375884
1.01	-0.01	0.46	0.343449	0.0561773	-0.0373976	1.17005	0.738634	0.00355556
1.01	-0.01	0.47	0.344136	0.0564212	-0.0378363	1.17239	0.732747	0.00336304
1.01	-0.01	0.48	0.344807	0.0566622	-0.0382639	1.17468	0.726871	0.00318072
1.01	-0.01	0.49	0.345462	0.0569003	-0.0386805	1.17691	0.721005	0.00300808
1.01	-0.01	0.5	0.346102	0.0571357	-0.0390866	1.17909	0.715152	0.00284462
1.01	-0.01	0.51	0.346725	0.0573683	-0.0394823	1.18121	0.709313	0.00268987
1.01	-0.01	0.52	0.347334	0.0575983	-0.0398678	1.18328	0.703487	0.00254338
1.01	-0.01	0.53	0.347927	0.0578256	-0.0402434	1.1853	0.697676	0.00240471
1.01	-0.01	0.54	0.348505	0.0580503	-0.0406093	1.18727	0.691881	0.00227348
1.01	-0.01	0.55	0.349067	0.0582726	-0.0409658	1.18919	0.686103	0.00214928
1.01	-0.01	0.56	0.349615	0.0584923	-0.0413131	1.19106	0.680342	0.00203175
1.01	-0.01	0.57	0.350148	0.0587097	-0.0416514	1.19287	0.6746	0.00192054
1.01	-0.01	0.58	0.350667	0.0589248	-0.0419808	1.19464	0.668876	0.00181532
1.01	-0.01	0.59	0.35117	0.0591375	-0.0423018	1.19636	0.663172	0.00171578
1.01	-0.01	0.6	0.35166	0.059348	-0.0426143	1.19802	0.657489	0.00162161
1.01	-0.01	0.61	0.352135	0.0595564	-0.0429187	1.19964	0.651827	0.00153254
1.01	-0.01	0.62	0.352597	0.0597627	-0.0432151	1.20121	0.646186	0.00144829
1.01	-0.01	0.63	0.353044	0.0599669	-0.0435037	1.20274	0.640568	0.00136861
1.01	-0.01	0.64	0.353478	0.0601692	-0.0437848	1.20421	0.634973	0.00129325
1.01	-0.01	0.65	0.353898	0.0603695	-0.0440585	1.20565	0.629402	0.00122199
1.01	-0.01	0.66	0.354304	0.0605679	-0.0443249	1.20703	0.623855	0.00115461
1.01	-0.01	0.67	0.354697	0.0607646	-0.0445844	1.20837	0.618333	0.0010909
1.01	-0.01	0.68	0.355077	0.0609595	-0.0448369	1.20966	0.612836	0.00103067
1.01	-0.01	0.69	0.355444	0.0611528	-0.0450828	1.21091	0.607365	0.000973727
1.01	-0.01	0.7	0.355798	0.0613444	-0.0453222	1.21212	0.601921	0.000919895
1.01	-0.01	0.71	0.356139	0.0615345	-0.0455552	1.21328	0.596503	0.000869009
1.01	-0.01	0.72	0.356467	0.0617231	-0.0457821	1.2144	0.591112	0.00082091
1.01	-0.01	0.73	0.356783	0.0619103	-0.0460029	1.21548	0.585749	0.000775448
1.01	-0.01	0.74	0.357087	0.0620961	-0.0462178	1.21651	0.580414	0.000732481
1.01	-0.01	0.75	0.357378	0.0622806	-0.046427	1.2175	0.575108	0.000691874
1.01	-0.01	0.76	0.357658	0.0624638	-0.0466306	1.21846	0.569831	0.0006535
1.01	-0.01	0.77	0.357925	0.0626459	-0.0468288	1.21937	0.564582	0.000617237
1.01	-0.01	0.78	0.35818	0.0628268	-0.0470216	1.22024	0.559364	0.000582971
1.01	-0.01	0.79	0.358424	0.0630067	-0.0472093	1.22107	0.554175	0.000550594
1.01	-0.01	0.8	0.358656	0.0631857	-0.047392	1.22186	0.549016	0.000520002
1.01	-0.01	0.81	0.358877	0.0633636	-0.0475698	1.22261	0.543887	0.000491099
1.01	-0.01	0.82	0.359086	0.0635408	-0.0477428	1.22332	0.53879	0.000463792
1.01	-0.01	0.83	0.359284	0.0637171	-0.0479112	1.224	0.533723	0.000437995
1.01	-0.01	0.84	0.359471	0.0638926	-0.0480751	1.22463	0.528687	0.000413625
1.01	-0.01	0.85	0.359647	0.0640675	-0.0482345	1.22523	0.523683	0.000390603
1.01	-0.01	0.86	0.359812	0.0642418	-0.0483896	1.2258	0.51871	0.000368857
1.01	-0.01	0.87	0.359967	0.0644155	-0.0485406	1.22632	0.513769	0.000348316
1.01	-0.01	0.88	0.36011	0.0645887	-0.0486875	1.22681	0.50886	0.000328914
1.01	-0.01	0.89	0.360243	0.0647615	-0.0488305	1.22726	0.503983	0.000310588
1.01	-0.01	0.9	0.360366	0.064934	-0.0489696	1.22768	0.499139	0.00029328
1.01	-0.01	0.91	0.360478	0.0651061	-0.0491049	1.22807	0.494326	0.000276932
1.01	-0.01	0.92	0.360581	0.065278	-0.0492366	1.22841	0.489546	0.000261494
1.01	-0.01	0.93	0.360672	0.0654497	-0.0493647	1.22873	0.484799	0.000246913
1.01	-0.01	0.94	0.360754	0.0656213	-0.0494894	1.22901	0.480084	0.000233144
1.01	-0.01	0.95	0.360826	0.0657928	-0.0496107	1.22925	0.475402	0.00022014
1.01	-0.01	0.96	0.360888	0.0659643	-0.0497287	1.22946	0.470752	0.000207861
1.01	-0.01	0.97	0.360941	0.0661359	-0.0498436	1.22964	0.466136	0.000196265
1.01	-0.01	0.98	0.360983	0.0663076	-0.0499553	1.22978	0.461552	0.000185316
1.01	-0.01	0.99	0.361016	0.0664796	-0.050064	1.2299	0.457001	0.000174976
1.01	-0.01	1	0.361039	0.0666518	-0.0501698	1.22998	0.452483	0.000165213
1.01	-0.01	1.01	0.361053	0.0668243	-0.0502727	1.23002	0.447998	0.000155995
1.01	-0.01	1.02	0.361058	0.0669972	-0.0503728	1.23004	0.443546	0.00014729
1.01	-0.01	1.03	0.361053	0.0671705	-0.0504702	1.23002	0.439127	0.000139072
1.01	-0.01	1.04	0.361039	0.0673444	-0.050565	1.22997	0.43474	0.000131312
1.01	-0.01	1.05	0.361016	0.0675188	-0.0506572	1.2299	0.430387	0.000123985
1.01	-0.01	1.06	0.360983	0.0676939	-0.050747	1.22978	0.426066	0.000117068
1.01	-0.01	1.07	0.360942	0.0678697	-0.0508343	1.22964	0.421778	0.000110536
1.01	-0.01	1.08	0.360891	0.0680462	-0.0509192	1.22947	0.417523	0.00010437
1.01	-0.01	1.09	0.360832	0.0682236	-0.0510019	1.22927	0.4133	9.85482e-05
1.01	-0.01	1.1	0.360763	0.0684019	-0.0510823	1.22904	0.40911	9.30517e-05
