# Filename: 2Dvpt_macro_T_lmax83_dl0.001_Op7.dat
# Source: 2Dvpt_constT.c
# Source version: 2 (2011 Jun 16 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=124.025106721199264825
# Parameter values: lmax=83, lsteps=83000, (dl=0.001), lpts=83001, ldatamax=100, a0=1, a02=1, a04=1, K0c=0.747853
# Option values: Op=7
T/Tc	1-T/Tc	l	K	K/K0	y	G
0	1	83	-nan	-nan	-nan	-nan
0.001	0.999	83	747.853	1	0	0
0.002	0.998	83	373.926	1	0	0
0.003	0.997	83	249.284	1	0	0
0.004	0.996	83	186.963	1	0	0
0.005	0.995	83	149.571	1	0	0
0.006	0.994	83	124.642	1	0	0
0.007	0.993	83	106.836	1	0	0
0.008	0.992	83	93.4816	1	0	0
0.009	0.991	83	83.0948	1	0	0
0.01	0.99	83	74.7853	1	2.75281e-90	4.94066e-324
0.011	0.989	83	67.9866	1	2.75281e-90	4.94066e-324
0.012	0.988	83	62.3211	1	2.75281e-90	4.94066e-324
0.013	0.987	83	57.5272	1	2.75281e-90	4.94066e-324
0.014	0.986	83	53.4181	1	2.75281e-90	4.94066e-324
0.015	0.985	83	49.8569	1	3.89306e-90	9.88131e-324
0.016	0.984	83	46.7408	1	3.89306e-90	9.88131e-324
0.017	0.983	83	43.9914	1	3.89306e-90	9.88131e-324
0.018	0.982	83	41.5474	1	3.89306e-90	9.88131e-324
0.019	0.981	83	39.3607	1	3.89306e-90	9.88131e-324
0.02	0.98	83	37.3926	1	3.89306e-90	9.88131e-324
0.021	0.979	83	35.612	1	3.89306e-90	9.88131e-324
0.022	0.978	83	33.9933	1	3.89306e-90	9.88131e-324
0.023	0.977	83	32.5153	1	4.76801e-90	1.4822e-323
0.024	0.976	83	31.1605	1	4.76801e-90	1.4822e-323
0.025	0.975	83	29.9141	1	4.76801e-90	1.4822e-323
0.026	0.974	83	28.7636	1	4.76801e-90	1.4822e-323
0.027	0.973	83	27.6983	1	4.76801e-90	1.4822e-323
0.028	0.972	83	26.709	1	4.76801e-90	1.4822e-323
0.029	0.971	83	25.788	1	4.76801e-90	1.4822e-323
0.03	0.97	83	24.9284	1	4.76801e-90	1.4822e-323
0.031	0.969	83	24.1243	1	5.50562e-90	1.97626e-323
0.032	0.968	83	23.3704	1	5.50562e-90	1.97626e-323
0.033	0.967	83	22.6622	1	5.50562e-90	1.97626e-323
0.034	0.966	83	21.9957	1	5.50562e-90	1.97626e-323
0.035	0.965	83	21.3672	1	5.50562e-90	1.97626e-323
0.036	0.964	83	20.7737	1	5.50562e-90	1.97626e-323
0.037	0.963	83	20.2122	1	5.50562e-90	1.97626e-323
0.038	0.962	83	19.6803	1	5.50562e-90	1.97626e-323
0.039	0.961	83	19.1757	1	6.15547e-90	2.47033e-323
0.04	0.96	83	18.6963	1	6.15547e-90	2.47033e-323
0.041	0.959	83	18.2403	1	6.15547e-90	2.47033e-323
0.042	0.958	83	17.806	1	6.15547e-90	2.47033e-323
0.043	0.957	83	17.3919	1	6.15547e-90	2.47033e-323
0.044	0.956	83	16.9967	1	6.15547e-90	2.47033e-323
0.045	0.955	83	16.619	1	6.15547e-90	2.47033e-323
0.046	0.954	83	16.2577	1	6.15547e-90	2.47033e-323
0.047	0.953	83	15.9118	1	6.15547e-90	2.47033e-323
0.048	0.952	83	15.5803	1	6.74298e-90	2.96439e-323
0.049	0.951	83	15.2623	1	6.74298e-90	2.96439e-323
0.05	0.95	83	14.9571	1	6.74298e-90	2.96439e-323
0.051	0.949	83	14.6638	1	6.74298e-90	2.96439e-323
0.052	0.948	83	14.3818	1	6.74298e-90	2.96439e-323
0.053	0.947	83	14.1104	1	6.74298e-90	2.96439e-323
0.054	0.946	83	13.8491	1	6.74298e-90	2.96439e-323
0.055	0.945	83	13.5973	1	6.74298e-90	2.96439e-323
0.056	0.944	83	13.3545	1	7.28325e-90	3.45846e-323
0.057	0.943	83	13.1202	1	7.28325e-90	3.45846e-323
0.058	0.942	83	12.894	1	7.28325e-90	3.45846e-323
0.059	0.941	83	12.6755	1	7.28325e-90	3.45846e-323
0.06	0.94	83	12.4642	1	7.28325e-90	3.45846e-323
0.061	0.939	83	12.2599	1	7.28325e-90	3.45846e-323
0.062	0.938	83	12.0621	1	7.28325e-90	3.45846e-323
0.063	0.937	83	11.8707	1	7.28325e-90	3.45846e-323
0.064	0.936	83	11.6852	1	7.78612e-90	3.95253e-323
0.065	0.935	83	11.5054	1	7.78612e-90	3.95253e-323
0.066	0.934	83	11.3311	1	7.78612e-90	3.95253e-323
0.067	0.933	83	11.162	1	7.78612e-90	3.95253e-323
0.068	0.932	83	10.9978	1	7.78612e-90	3.95253e-323
0.069	0.931	83	10.8384	1	7.78612e-90	3.95253e-323
0.07	0.93	83	10.6836	1	7.78612e-90	3.95253e-323
0.071	0.929	83	10.5331	1	7.78612e-90	3.95253e-323
0.072	0.928	83	10.3868	1	8.25843e-90	4.44659e-323
0.073	0.927	83	10.2446	1	8.25843e-90	4.44659e-323
0.074	0.926	83	10.1061	1	8.25843e-90	4.44659e-323
0.075	0.925	83	9.97137	1	8.25843e-90	4.44659e-323
0.076	0.924	83	9.84017	1	8.25843e-90	4.44659e-323
0.077	0.923	83	9.71238	1	8.25843e-90	4.44659e-323
0.078	0.922	83	9.58786	1	8.25843e-90	4.44659e-323
0.079	0.921	83	9.46649	1	8.25843e-90	4.44659e-323
0.08	0.92	83	9.34816	1	8.70515e-90	4.94066e-323
0.081	0.919	83	9.23275	1	8.70515e-90	4.94066e-323
0.082	0.918	83	9.12016	1	8.70515e-90	4.94066e-323
0.083	0.917	83	9.01028	1	8.70515e-90	4.94066e-323
