# Filename: 3Dvlt_macro_T_Cc1.00_lmax100_dl0.001_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=204.013123190187599221, THETA=0.6918
# Parameter values: N=3, Cc=1, K0c=0.568697, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	100	7.43284e+43	2.68812e+43	1	0	-1.96541e-13
0.369043	0.630957	100	4.14236e+43	2.68809e+43	0.999989	0	-7.36009e-08
0.498813	0.501187	100	3.06223e+43	2.68593e+43	0.999186	0	-5.99454e-06
0.601893	0.398107	100	2.52056e+43	2.66769e+43	0.992402	0	-5.55163e-05
0.683772	0.316228	100	2.17286e+43	2.61253e+43	0.971882	0	-0.000199365
0.748811	0.251189	100	1.9074e+43	2.5115e+43	0.934297	0	-0.000452879
0.800474	0.199526	100	1.68289e+43	2.36876e+43	0.881197	0	-0.000798386
0.841511	0.158489	100	1.48375e+43	2.19553e+43	0.816753	0	-0.00120317
0.874107	0.125893	100	1.30412e+43	2.00448e+43	0.745684	0	-0.00163369
0.9	0.1	100	1.14173e+43	1.80686e+43	0.672167	0	-0.00206236
0.920567	0.0794328	100	9.95494e+42	1.61144e+43	0.599467	0	-0.0024695
0.936904	0.0630957	100	8.64646e+42	1.42447e+43	0.529913	0	-0.00284283
0.949881	0.0501187	100	7.48412e+42	1.25006e+43	0.46503	0	-0.00317609
0.960189	0.0398107	100	6.45909e+42	1.09055e+43	0.405694	0	-0.00346739
0.968377	0.0316228	100	5.56126e+42	9.46971e+42	0.35228	0	-0.00371782
0.974881	0.0251189	100	4.77953e+42	8.19324e+42	0.304795	0	-0.00393026
0.980047	0.0199526	100	4.10225e+42	7.06949e+42	0.26299	0	-0.00410855
0.984151	0.0158489	100	3.51772e+42	6.08754e+42	0.226461	0	-0.00425686
0.987411	0.0125893	100	3.01467e+42	5.23428e+42	0.194719	0	-0.00437933
0.99	0.01	100	2.58262e+42	4.49587e+42	0.16725	0	-0.00447984
0.992057	0.00794328	100	2.21203e+42	3.85874e+42	0.143548	0	-0.00456192
0.99369	0.00630957	100	1.89442e+42	3.31014e+42	0.12314	0	-0.00462865
0.994988	0.00501187	100	1.62236e+42	2.83847e+42	0.105593	0	-0.00468271
0.996019	0.00398107	100	1.38938e+42	2.43337e+42	0.0905232	0	-0.00472636
0.996838	0.00316228	100	1.18989e+42	2.08569e+42	0.0775892	0	-0.00476152
0.997488	0.00251189	100	1.01908e+42	1.78745e+42	0.0664944	0	-0.00478977
0.998005	0.00199526	100	8.72818e+41	1.53171e+42	0.0569806	0	-0.00481244
0.998415	0.00158489	100	7.4758e+41	1.31247e+42	0.0488247	0	-0.00483059
0.998741	0.00125893	100	6.40335e+41	1.12455e+42	0.0418341	0	-0.0048451
0.999	0.001	100	5.48491e+41	9.63506e+41	0.0358431	0	-0.0048567
1.00126	-0.00125893	100	nan	nan	nan	nan	nan
1.00158	-0.00158489	100	nan	nan	nan	nan	nan
1.002	-0.00199526	100	nan	nan	nan	nan	nan
1.00251	-0.00251189	100	nan	nan	nan	nan	nan
1.00316	-0.00316228	100	nan	nan	nan	nan	nan
1.00398	-0.00398107	100	nan	nan	nan	nan	nan
1.00501	-0.00501187	100	nan	nan	nan	nan	nan
1.00631	-0.00630957	100	nan	nan	nan	nan	nan
1.00794	-0.00794328	100	nan	nan	nan	nan	nan
1.01	-0.01	100	nan	nan	nan	nan	nan
1.01259	-0.0125893	100	nan	nan	nan	nan	nan
1.01585	-0.0158489	100	nan	nan	nan	nan	nan
1.01995	-0.0199526	100	nan	nan	nan	nan	nan
1.02512	-0.0251189	100	nan	nan	nan	nan	nan
1.03162	-0.0316228	100	nan	nan	nan	nan	nan
1.03981	-0.0398107	100	nan	nan	nan	nan	nan
1.05012	-0.0501187	100	nan	nan	nan	nan	nan
1.0631	-0.0630957	100	nan	nan	nan	nan	nan
1.07943	-0.0794328	100	nan	nan	nan	nan	nan
1.1	-0.1	100	nan	nan	nan	nan	nan
1.12589	-0.125893	100	nan	nan	nan	nan	nan
1.15849	-0.158489	100	nan	nan	nan	nan	nan
1.19953	-0.199526	100	nan	nan	nan	nan	nan
1.25119	-0.251189	100	nan	nan	nan	nan	nan
1.31623	-0.316228	100	nan	nan	nan	nan	nan
1.39811	-0.398107	100	nan	nan	nan	nan	nan
1.50119	-0.501187	100	nan	nan	nan	nan	nan
1.63096	-0.630957	100	nan	nan	nan	nan	nan
1.79433	-0.794328	100	nan	nan	nan	nan	nan
2	-1	100	nan	nan	nan	nan	nan
