# Filename: 3Dvlt_macro_T_Cc0.98_lmax100_dl0.001_Op3.dat
# Source: 3Dvlt_macro.c
# Source version: 9 (2011 Aug 17 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=204.013123190187599221, THETA=0.6918
# Parameter values: N=3, Cc=0.98, K0c=0.577159, lmax=100, lsteps=100000, (dl=0.001), lpts=100001, ldatamax=10, a0=1, a03=1, a06=1
# Option values: Op=3
T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	e
0.205672	0.794328	100	7.54344e+43	2.68812e+43	1	0	-2.23846e-13
0.369043	0.630957	100	4.204e+43	2.68809e+43	0.999988	0	-7.82992e-08
0.498813	0.501187	100	3.1077e+43	2.68584e+43	0.999153	0	-6.22707e-06
0.601893	0.398107	100	2.55753e+43	2.66713e+43	0.992194	0	-5.72035e-05
0.683772	0.316228	100	2.20364e+43	2.6107e+43	0.9712	0	-0.000205198
0.748811	0.251189	100	1.93299e+43	2.50788e+43	0.93295	0	-0.000465017
0.800474	0.199526	100	1.70396e+43	2.36326e+43	0.879152	0	-0.0008181
0.841511	0.158489	100	1.50093e+43	2.18839e+43	0.814096	0	-0.00123089
0.874107	0.125893	100	1.318e+43	1.9961e+43	0.742566	0	-0.00166924
0.9	0.1	100	1.15285e+43	1.7977e+43	0.668759	0	-0.00210518
0.920567	0.0794328	100	1.00435e+43	1.60193e+43	0.595931	0	-0.00251883
0.936904	0.0630957	100	8.71679e+42	1.415e+43	0.52639	0	-0.00289783
0.949881	0.0501187	100	7.54002e+42	1.24093e+43	0.461634	0	-0.00323594
0.960189	0.0398107	100	6.50368e+42	1.08198e+43	0.402506	0	-0.00353133
0.968377	0.0316228	100	5.59709e+42	9.39099e+42	0.349352	0	-0.00378518
0.974881	0.0251189	100	4.80859e+42	8.12219e+42	0.302152	0	-0.00400047
0.980047	0.0199526	100	4.12604e+42	7.00624e+42	0.260637	0	-0.00418111
0.984151	0.0158489	100	3.53739e+42	6.03183e+42	0.224389	0	-0.00433136
0.987411	0.0125893	100	3.03108e+42	5.1856e+42	0.192908	0	-0.00445541
0.99	0.01	100	2.59639e+42	4.45358e+42	0.165677	0	-0.00455722
0.992057	0.00794328	100	2.22365e+42	3.82214e+42	0.142187	0	-0.00464035
0.99369	0.00630957	100	1.90427e+42	3.27857e+42	0.121965	0	-0.00470794
0.994988	0.00501187	100	1.63074e+42	2.81129e+42	0.104582	0	-0.00476269
0.996019	0.00398107	100	1.39651e+42	2.41e+42	0.0896538	0	-0.0048069
0.996838	0.00316228	100	1.19597e+42	2.06562e+42	0.0768426	0	-0.0048425
0.997488	0.00251189	100	1.02427e+42	1.77022e+42	0.0658536	0	-0.00487112
0.998005	0.00199526	100	8.77261e+41	1.51693e+42	0.056431	0	-0.00489407
0.998415	0.00158489	100	7.5138e+41	1.2998e+42	0.0483534	0	-0.00491245
0.998741	0.00125893	100	6.43586e+41	1.11369e+42	0.0414301	0	-0.00492715
0.999	0.001	100	5.51275e+41	9.54197e+41	0.0354968	0	-0.00493889
1.00126	-0.00125893	100	nan	nan	nan	nan	nan
1.00158	-0.00158489	100	nan	nan	nan	nan	nan
1.002	-0.00199526	100	nan	nan	nan	nan	nan
1.00251	-0.00251189	100	nan	nan	nan	nan	nan
1.00316	-0.00316228	100	nan	nan	nan	nan	nan
1.00398	-0.00398107	100	nan	nan	nan	nan	nan
1.00501	-0.00501187	100	nan	nan	nan	nan	nan
1.00631	-0.00630957	100	nan	nan	nan	nan	nan
1.00794	-0.00794328	100	nan	nan	nan	nan	nan
1.01	-0.01	100	nan	nan	nan	nan	nan
1.01259	-0.0125893	100	nan	nan	nan	nan	nan
1.01585	-0.0158489	100	nan	nan	nan	nan	nan
1.01995	-0.0199526	100	nan	nan	nan	nan	nan
1.02512	-0.0251189	100	nan	nan	nan	nan	nan
1.03162	-0.0316228	100	nan	nan	nan	nan	nan
1.03981	-0.0398107	100	nan	nan	nan	nan	nan
1.05012	-0.0501187	100	nan	nan	nan	nan	nan
1.0631	-0.0630957	100	nan	nan	nan	nan	nan
1.07943	-0.0794328	100	nan	nan	nan	nan	nan
1.1	-0.1	100	nan	nan	nan	nan	nan
1.12589	-0.125893	100	nan	nan	nan	nan	nan
1.15849	-0.158489	100	nan	nan	nan	nan	nan
1.19953	-0.199526	100	nan	nan	nan	nan	nan
1.25119	-0.251189	100	nan	nan	nan	nan	nan
1.31623	-0.316228	100	nan	nan	nan	nan	nan
1.39811	-0.398107	100	nan	nan	nan	nan	nan
1.50119	-0.501187	100	nan	nan	nan	nan	nan
1.63096	-0.630957	100	nan	nan	nan	nan	nan
1.79433	-0.794328	100	nan	nan	nan	nan	nan
2	-1	100	nan	nan	nan	nan	nan
