# Filename: 3Dvlt_quench_vsl_T_1_0.5_P_00.050_lmax4_dl0.0016_tmax100_dt1.28e-06_BC1.dat
# Source: 3Dvlt_quench.c
# Source version: 8 (2011 Jun 18 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=1, qTfrac=0.5, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=4, lsteps=2500, (dl=0.0016), lpts=2501, ldatamax=250, t0, tmax=1, dt=100, (dtfrac=1.28e-06), a0=1, a02=1, a03=1, a06=1, FPconst=1, fp1=1, fp2=-1.5, fp3=1.5, fp4=-0.75, fp5=1
# Option values: BC=1, RKv=RK3v1
newlpts = 2501

# time step n_t = 0	t = 0.000000e+00	(dt = 1.280000e-06)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
1	0	0	0.295614	1	1	0.039797	0
1	0	0.016	0.298026	1.00816	0.992158	0.0366994	0	2501
1	0	0.032	0.300404	1.0162	0.984199	0.0338284	0	2501
1	0	0.048	0.302745	1.02412	0.976127	0.0311691	0	2501
1	0	0.064	0.305051	1.03192	0.967948	0.028707	0	2501
1	0	0.08	0.307318	1.03959	0.959666	0.0264288	0	2501
1	0	0.096	0.309548	1.04714	0.951285	0.0243218	0	2501
1	0	0.112	0.311739	1.05455	0.942812	0.0223742	0	2501
1	0	0.128	0.313891	1.06183	0.934252	0.0205748	0	2501
1	0	0.144	0.316003	1.06897	0.925609	0.0189131	0	2501
1	0	0.16	0.318075	1.07598	0.91689	0.0173793	0	2501
1	0	0.176	0.320106	1.08285	0.908099	0.0159643	0	2501
1	0	0.192	0.322097	1.08959	0.899242	0.0146595	0	2501
1	0	0.208	0.324046	1.09618	0.890325	0.0134568	0	2501
1	0	0.224	0.325954	1.10264	0.881353	0.0123487	0	2501
1	0	0.24	0.327821	1.10895	0.872332	0.0113283	0	2501
1	0	0.256	0.329647	1.11513	0.863266	0.0103889	0	2501
1	0	0.272	0.331431	1.12116	0.854162	0.00952454	0	2501
1	0	0.288	0.333174	1.12706	0.845025	0.0087295	0	2501
1	0	0.304	0.334876	1.13282	0.835861	0.00799853	0	2501
1	0	0.32	0.336537	1.13844	0.826674	0.0073267	0	2501
1	0	0.336	0.338158	1.14392	0.817469	0.00670948	0	2501
1	0	0.352	0.339738	1.14926	0.808253	0.00614262	0	2501
1	0	0.368	0.341278	1.15447	0.799029	0.0056222	0	2501
1	0	0.384	0.342778	1.15954	0.789802	0.00514458	0	2501
1	0	0.4	0.344239	1.16449	0.780579	0.00470639	0	2501
1	0	0.416	0.34566	1.1693	0.771362	0.0043045	0	2501
1	0	0.432	0.347044	1.17398	0.762157	0.00393603	0	2501
1	0	0.448	0.34839	1.17853	0.752968	0.00359829	0	2501
1	0	0.464	0.349698	1.18295	0.743799	0.00328883	0	2501
1	0	0.48	0.350969	1.18726	0.734654	0.00300534	0	2501
1	0	0.496	0.352205	1.19143	0.725538	0.00274574	0	2501
1	0	0.512	0.353404	1.19549	0.716454	0.00250806	0	2501
1	0	0.528	0.354569	1.19943	0.707405	0.00229052	0	2501
1	0	0.544	0.355699	1.20326	0.698396	0.00209146	0	2501
1	0	0.56	0.356796	1.20697	0.68943	0.00190936	0	2501
1	0	0.576	0.357859	1.21056	0.680509	0.00174281	0	2501
1	0	0.592	0.358891	1.21405	0.671637	0.00159052	0	2501
1	0	0.608	0.35989	1.21743	0.662817	0.00145131	0	2501
1	0	0.624	0.360859	1.22071	0.654052	0.00132407	0	2501
1	0	0.64	0.361797	1.22388	0.645344	0.0012078	0	2501
1	0	0.656	0.362706	1.22696	0.636696	0.00110157	0	2501
1	0	0.672	0.363585	1.22993	0.628109	0.00100455	0	2501
1	0	0.688	0.364437	1.23281	0.619587	0.000915949	0	2501
1	0	0.704	0.365261	1.2356	0.611131	0.000835049	0	2501
1	0	0.72	0.366058	1.2383	0.602744	0.000761197	0	2501
1	0	0.736	0.366829	1.24091	0.594426	0.000693791	0	2501
1	0	0.752	0.367575	1.24343	0.58618	0.000632277	0	2501
1	0	0.768	0.368295	1.24587	0.578007	0.000576151	0	2501
1	0	0.784	0.368992	1.24822	0.569909	0.000524948	0	2501
1	0	0.8	0.369666	1.2505	0.561886	0.000478244	0	2501
1	0	0.816	0.370316	1.2527	0.553941	0.00043565	0	2501
1	0	0.832	0.370945	1.25483	0.546074	0.00039681	0	2501
1	0	0.848	0.371552	1.25688	0.538285	0.000361397	0	2501
1	0	0.864	0.372138	1.25886	0.530577	0.000329114	0	2501
1	0	0.88	0.372704	1.26078	0.522949	0.000299687	0	2501
1	0	0.896	0.37325	1.26263	0.515403	0.000272868	0	2501
1	0	0.912	0.373777	1.26441	0.507939	0.000248428	0	2501
1	0	0.928	0.374286	1.26613	0.500557	0.000226159	0	2501
1	0	0.944	0.374777	1.26779	0.493258	0.00020587	0	2501
1	0	0.96	0.37525	1.26939	0.486042	0.000187387	0	2501
1	0	0.976	0.375707	1.27094	0.478909	0.000170551	0	2501
1	0	0.992	0.376148	1.27243	0.47186	0.000155216	0	2501
1	0	1.008	0.376573	1.27387	0.464895	0.000141251	0	2501
1	0	1.024	0.376982	1.27525	0.458013	0.000128534	0	2501
1	0	1.04	0.377377	1.27659	0.451216	0.000116955	0	2501
1	0	1.056	0.377758	1.27787	0.444502	0.000106412	0	2501
1	0	1.072	0.378125	1.27912	0.437871	9.68145e-05	0	2501
1	0	1.088	0.378478	1.28031	0.431324	8.80774e-05	0	2501
1	0	1.104	0.378819	1.28146	0.42486	8.01244e-05	0	2501
1	0	1.12	0.379147	1.28257	0.418478	7.28858e-05	0	2501
1	0	1.136	0.379463	1.28364	0.412179	6.62978e-05	0	2501
1	0	1.152	0.379768	1.28468	0.405963	6.03024e-05	0	2501
1	0	1.168	0.380062	1.28567	0.399828	5.48466e-05	0	2501
1	0	1.184	0.380344	1.28662	0.393774	4.98822e-05	0	2501
1	0	1.2	0.380616	1.28755	0.387801	4.53652e-05	0	2501
1	0	1.216	0.380879	1.28843	0.381909	4.12555e-05	0	2501
1	0	1.232	0.381131	1.28929	0.376096	3.75167e-05	0	2501
1	0	1.248	0.381374	1.29011	0.370362	3.41153e-05	0	2501
1	0	1.264	0.381608	1.2909	0.364707	3.10212e-05	0	2501
1	0	1.28	0.381833	1.29166	0.35913	2.82068e-05	0	2501
1	0	1.296	0.38205	1.2924	0.353631	2.56467e-05	0	2501
1	0	1.312	0.382259	1.2931	0.348208	2.33183e-05	0	2501
1	0	1.328	0.38246	1.29378	0.342861	2.12006e-05	0	2501
1	0	1.344	0.382653	1.29444	0.337589	1.92746e-05	0	2501
1	0	1.36	0.382839	1.29507	0.332392	1.75231e-05	0	2501
1	0	1.376	0.383018	1.29567	0.327269	1.59303e-05	0	2501
1	0	1.392	0.383191	1.29625	0.32222	1.44819e-05	0	2501
1	0	1.408	0.383357	1.29681	0.317242	1.31649e-05	0	2501
1	0	1.424	0.383516	1.29735	0.312337	1.19673e-05	0	2501
1	0	1.44	0.38367	1.29787	0.307502	1.08784e-05	0	2501
1	0	1.456	0.383817	1.29837	0.302738	9.88832e-06	0	2501
1	0	1.472	0.38396	1.29885	0.298043	8.98817e-06	0	2501
1	0	1.488	0.384096	1.29932	0.293417	8.16979e-06	0	2501
1	0	1.504	0.384228	1.29976	0.288858	7.42577e-06	0	2501
1	0	1.52	0.384354	1.30019	0.284367	6.74937e-06	0	2501
1	0	1.536	0.384476	1.3006	0.279942	6.13447e-06	0	2501
1	0	1.552	0.384593	1.301	0.275582	5.57549e-06	0	2501
1	0	1.568	0.384706	1.30138	0.271287	5.06735e-06	0	2501
1	0	1.584	0.384814	1.30174	0.267057	4.60545e-06	0	2501
1	0	1.6	0.384918	1.3021	0.262889	4.18558e-06	0	2501
1	0	1.616	0.385018	1.30244	0.258783	3.80393e-06	0	2501
1	0	1.632	0.385114	1.30276	0.254739	3.45703e-06	0	2501
1	0	1.648	0.385207	1.30307	0.250756	3.14171e-06	0	2501
1	0	1.664	0.385296	1.30338	0.246833	2.85512e-06	0	2501
1	0	1.68	0.385382	1.30367	0.242969	2.59464e-06	0	2501
1	0	1.696	0.385464	1.30394	0.239164	2.35789e-06	0	2501
1	0	1.712	0.385543	1.30421	0.235416	2.14271e-06	0	2501
1	0	1.728	0.385619	1.30447	0.231725	1.94715e-06	0	2501
1	0	1.744	0.385693	1.30472	0.22809	1.76942e-06	0	2501
1	0	1.76	0.385763	1.30496	0.224511	1.60789e-06	0	2501
1	0	1.776	0.385831	1.30518	0.220986	1.4611e-06	0	2501
1	0	1.792	0.385896	1.3054	0.217515	1.32769e-06	0	2501
1	0	1.808	0.385958	1.30562	0.214097	1.20645e-06	0	2501
1	0	1.824	0.386019	1.30582	0.210732	1.09627e-06	0	2501
1	0	1.84	0.386076	1.30602	0.207418	9.96145e-07	0	2501
1	0	1.856	0.386132	1.3062	0.204155	9.05157e-07	0	2501
