# Filename: 3Dvlt_quench_vsl_T_1_0.5_P_00.050_lmax1_dl0.001_tmax100_dt2.5e-07_BC3.dat
# Source: 3Dvlt_quench.c
# Source version: 8 (2011 Jun 18 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=1, qTfrac=0.5, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=1, lsteps=1000, (dl=0.001), lpts=1001, ldatamax=100, t0, tmax=1, dt=100, (dtfrac=2.5e-07), a0=0.5, a02=1, a03=1, a06=1, FPconst=1, PflowTOL=1, fp1=1e-05, fp2=-1.5, fp3=1.5, fp4=-0.75, fp5=1
# Option values: BC=3, RKv=RK3v1

# time step n_t = 40000	t = 1.000000e-02	(dt = 2.500000e-07)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.5	0.5	0	0.591228	1	1	0.0390141
0.5	0.5	0.01	0.591453	1.00038	0.990427	0.0372996
0.5	0.5	0.02	0.591596	1.00062	0.980808	0.035597
0.5	0.5	0.03	0.591664	1.00074	0.971161	0.0339179
0.5	0.5	0.04	0.591667	1.00074	0.961502	0.0322731
0.5	0.5	0.05	0.591612	1.00065	0.951847	0.0306714
0.5	0.5	0.06	0.591507	1.00047	0.942208	0.0291205
0.5	0.5	0.07	0.591356	1.00022	0.932595	0.0276261
0.5	0.5	0.08	0.591164	0.999891	0.923016	0.0261925
0.5	0.5	0.09	0.590934	0.999503	0.913477	0.0248224
0.5	0.5	0.1	0.59067	0.999055	0.903983	0.0235171
0.5	0.5	0.11	0.590372	0.998551	0.894536	0.0222769
0.5	0.5	0.12	0.590041	0.997992	0.88514	0.0211008
0.5	0.5	0.13	0.589678	0.997379	0.875794	0.019987
0.5	0.5	0.14	0.589284	0.996711	0.866499	0.0189334
0.5	0.5	0.15	0.588857	0.995989	0.857256	0.0179371
0.5	0.5	0.16	0.588397	0.995211	0.848063	0.0169951
0.5	0.5	0.17	0.587903	0.994376	0.83892	0.0161044
0.5	0.5	0.18	0.587376	0.993485	0.829829	0.0152618
0.5	0.5	0.19	0.586815	0.992536	0.820787	0.0144645
0.5	0.5	0.2	0.58622	0.99153	0.811796	0.0137095
0.5	0.5	0.21	0.585591	0.990466	0.802856	0.0129942
0.5	0.5	0.22	0.584928	0.989344	0.793967	0.0123162
0.5	0.5	0.23	0.584232	0.988166	0.785131	0.0116733
0.5	0.5	0.24	0.583502	0.986933	0.776349	0.0110634
0.5	0.5	0.25	0.582741	0.985645	0.767621	0.0104847
0.5	0.5	0.26	0.581948	0.984304	0.758949	0.00993547
0.5	0.5	0.27	0.581125	0.982911	0.750334	0.00941417
0.5	0.5	0.28	0.580272	0.981469	0.741778	0.00891935
0.5	0.5	0.29	0.579391	0.979978	0.733282	0.00844965
0.5	0.5	0.3	0.578482	0.978441	0.724847	0.00800384
0.5	0.5	0.31	0.577547	0.976859	0.716475	0.00758072
0.5	0.5	0.32	0.576586	0.975235	0.708166	0.00717918
0.5	0.5	0.33	0.575602	0.973569	0.699922	0.00679816
0.5	0.5	0.34	0.574594	0.971865	0.691745	0.00643667
0.5	0.5	0.35	0.573564	0.970123	0.683634	0.00609374
0.5	0.5	0.36	0.572513	0.968345	0.675591	0.00576846
0.5	0.5	0.37	0.571442	0.966533	0.667618	0.00545997
0.5	0.5	0.38	0.570352	0.96469	0.659714	0.00516745
0.5	0.5	0.39	0.569243	0.962815	0.651881	0.0048901
0.5	0.5	0.4	0.568118	0.960912	0.644119	0.00462717
0.5	0.5	0.41	0.566977	0.958982	0.636429	0.00437795
0.5	0.5	0.42	0.565821	0.957026	0.628811	0.00414175
0.5	0.5	0.43	0.56465	0.955046	0.621266	0.00391792
0.5	0.5	0.44	0.563466	0.953043	0.613795	0.00370583
0.5	0.5	0.45	0.562269	0.951019	0.606397	0.00350491
0.5	0.5	0.46	0.561061	0.948976	0.599073	0.00331458
0.5	0.5	0.47	0.559842	0.946915	0.591824	0.0031343
0.5	0.5	0.48	0.558614	0.944836	0.584649	0.00296357
0.5	0.5	0.49	0.557376	0.942742	0.577549	0.00280191
0.5	0.5	0.5	0.556129	0.940634	0.570524	0.00264883
0.5	0.5	0.51	0.554875	0.938513	0.563573	0.00250392
0.5	0.5	0.52	0.553614	0.936381	0.556698	0.00236673
0.5	0.5	0.53	0.552347	0.934237	0.549897	0.00223689
0.5	0.5	0.54	0.551075	0.932085	0.543171	0.002114
0.5	0.5	0.55	0.549797	0.929924	0.53652	0.00199772
0.5	0.5	0.56	0.548516	0.927757	0.529943	0.00188768
0.5	0.5	0.57	0.54723	0.925583	0.523441	0.00178358
0.5	0.5	0.58	0.545942	0.923404	0.517012	0.00168509
0.5	0.5	0.59	0.544652	0.921221	0.510658	0.00159193
0.5	0.5	0.6	0.543359	0.919035	0.504377	0.00150382
0.5	0.5	0.61	0.542066	0.916847	0.49817	0.00142048
0.5	0.5	0.62	0.540771	0.914657	0.492035	0.00134168
0.5	0.5	0.63	0.539476	0.912468	0.485973	0.00126716
0.5	0.5	0.64	0.538182	0.910278	0.479983	0.0011967
0.5	0.5	0.65	0.536888	0.90809	0.474064	0.00113009
0.5	0.5	0.66	0.535596	0.905904	0.468217	0.00106713
0.5	0.5	0.67	0.534305	0.90372	0.462441	0.00100761
0.5	0.5	0.68	0.533016	0.90154	0.456735	0.000951349
0.5	0.5	0.69	0.531729	0.899364	0.451099	0.000898181
0.5	0.5	0.7	0.530445	0.897192	0.445532	0.000847936
0.5	0.5	0.71	0.529165	0.895026	0.440034	0.000800457
0.5	0.5	0.72	0.527887	0.892866	0.434605	0.000755595
0.5	0.5	0.73	0.526614	0.890713	0.429242	0.00071321
0.5	0.5	0.74	0.525345	0.888566	0.423947	0.000673167
0.5	0.5	0.75	0.52408	0.886427	0.418718	0.000635339
0.5	0.5	0.76	0.522821	0.884296	0.413556	0.000599607
0.5	0.5	0.77	0.521566	0.882174	0.408458	0.000565857
0.5	0.5	0.78	0.520316	0.88006	0.403425	0.000533981
0.5	0.5	0.79	0.519072	0.877956	0.398456	0.000503877
0.5	0.5	0.8	0.517834	0.875862	0.39355	0.000475448
0.5	0.5	0.81	0.516602	0.873778	0.388707	0.000448603
0.5	0.5	0.82	0.515376	0.871704	0.383926	0.000423255
0.5	0.5	0.83	0.514157	0.869642	0.379207	0.000399322
0.5	0.5	0.84	0.512944	0.86759	0.374548	0.000376727
0.5	0.5	0.85	0.511738	0.865551	0.369949	0.000355394
0.5	0.5	0.86	0.510539	0.863523	0.36541	0.000335256
0.5	0.5	0.87	0.509347	0.861507	0.36093	0.000316244
0.5	0.5	0.88	0.508162	0.859503	0.356507	0.000298296
0.5	0.5	0.89	0.506986	0.857513	0.352143	0.000281351
0.5	0.5	0.9	0.505817	0.855536	0.347835	0.000265349
0.5	0.5	0.91	0.504656	0.853573	0.343584	0.000250234
0.5	0.5	0.92	0.503504	0.851624	0.339388	0.000235949
0.5	0.5	0.93	0.502362	0.849692	0.335249	0.000222438
0.5	0.5	0.94	0.501231	0.847779	0.331166	0.000209645
0.5	0.5	0.95	0.500112	0.845886	0.327139	0.000197515
0.5	0.5	0.96	0.499008	0.844019	0.323169	0.000185994
0.5	0.5	0.97	0.497922	0.842183	0.319257	0.000175032
0.5	0.5	0.98	0.496858	0.840383	0.315405	0.000164583
0.5	0.5	0.99	0.495821	0.83863	0.311615	0.000154605
0.5	0.5	1	0.494817	0.836931	0.30789	0.000145065
