# Filename: 3Dvlt_quench_vsl_T_1_0.5_P_00.050_lmax1_dl0.001_tmax100_dt2.5e-07_BC3.dat
# Source: 3Dvlt_quench.c
# Source version: 8 (2011 Jun 18 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=1, qTfrac=0.5, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=1, lsteps=1000, (dl=0.001), lpts=1001, ldatamax=100, t0, tmax=1, dt=100, (dtfrac=2.5e-07), a0=0.5, a02=1, a03=1, a06=1, FPconst=1, PflowTOL=1, fp1=1e-05, fp2=-1.5, fp3=1.5, fp4=-0.75, fp5=1
# Option values: BC=3, RKv=RK3v1

# time step n_t = 400	t = 1.000000e-04	(dt = 2.500000e-07)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.5	0.5	0	0.591228	1	1	0.0454371
0.5	0.5	0.01	0.590832	0.99933	0.989386	0.0393102
0.5	0.5	0.02	0.590804	0.999283	0.979496	0.0360886
0.5	0.5	0.03	0.590822	0.999314	0.96978	0.0341676
0.5	0.5	0.04	0.590795	0.999268	0.960086	0.032462
0.5	0.5	0.05	0.590716	0.999134	0.950406	0.0308403
0.5	0.5	0.06	0.590586	0.998914	0.940742	0.0292949
0.5	0.5	0.07	0.590406	0.998609	0.931097	0.0278226
0.5	0.5	0.08	0.590177	0.998222	0.921475	0.0264202
0.5	0.5	0.09	0.5899	0.997753	0.911878	0.0250846
0.5	0.5	0.1	0.589576	0.997206	0.90231	0.0238129
0.5	0.5	0.11	0.589207	0.996582	0.892772	0.0226023
0.5	0.5	0.12	0.588794	0.995883	0.883269	0.0214501
0.5	0.5	0.13	0.588338	0.995111	0.873802	0.0203537
0.5	0.5	0.14	0.587839	0.994268	0.864375	0.0193105
0.5	0.5	0.15	0.5873	0.993356	0.85499	0.0183182
0.5	0.5	0.16	0.586721	0.992377	0.845648	0.0173745
0.5	0.5	0.17	0.586104	0.991334	0.836354	0.0164771
0.5	0.5	0.18	0.58545	0.990227	0.827107	0.0156239
0.5	0.5	0.19	0.58476	0.98906	0.817912	0.0148129
0.5	0.5	0.2	0.584035	0.987834	0.80877	0.0140422
0.5	0.5	0.21	0.583277	0.986552	0.799683	0.0133099
0.5	0.5	0.22	0.582486	0.985214	0.790653	0.0126141
0.5	0.5	0.23	0.581664	0.983824	0.781681	0.0119532
0.5	0.5	0.24	0.580812	0.982383	0.77277	0.0113256
0.5	0.5	0.25	0.579932	0.980894	0.763921	0.0107295
0.5	0.5	0.26	0.579023	0.979357	0.755135	0.0101637
0.5	0.5	0.27	0.578088	0.977776	0.746414	0.00962652
0.5	0.5	0.28	0.577128	0.976151	0.737759	0.00911669
0.5	0.5	0.29	0.576143	0.974486	0.729172	0.00863287
0.5	0.5	0.3	0.575135	0.972781	0.720654	0.00817382
0.5	0.5	0.31	0.574105	0.971039	0.712206	0.00773832
0.5	0.5	0.32	0.573054	0.969261	0.703828	0.00732523
0.5	0.5	0.33	0.571983	0.967449	0.695522	0.00693345
0.5	0.5	0.34	0.570893	0.965605	0.687289	0.00656193
0.5	0.5	0.35	0.569785	0.963731	0.67913	0.00620969
0.5	0.5	0.36	0.56866	0.961828	0.671045	0.00587575
0.5	0.5	0.37	0.567518	0.959898	0.663034	0.00555922
0.5	0.5	0.38	0.566362	0.957942	0.655099	0.00525923
0.5	0.5	0.39	0.565191	0.955962	0.647241	0.00497495
0.5	0.5	0.4	0.564008	0.953959	0.639458	0.0047056
0.5	0.5	0.41	0.562811	0.951936	0.631753	0.00445041
0.5	0.5	0.42	0.561603	0.949893	0.624124	0.00420868
0.5	0.5	0.43	0.560385	0.947832	0.616573	0.00397973
0.5	0.5	0.44	0.559157	0.945754	0.6091	0.0037629
0.5	0.5	0.45	0.557919	0.943661	0.601705	0.00355758
0.5	0.5	0.46	0.556673	0.941554	0.594388	0.00336318
0.5	0.5	0.47	0.55542	0.939434	0.587148	0.00317914
0.5	0.5	0.48	0.554159	0.937302	0.579987	0.00300493
0.5	0.5	0.49	0.552893	0.93516	0.572904	0.00284004
0.5	0.5	0.5	0.551621	0.933009	0.565898	0.00268398
0.5	0.5	0.51	0.550344	0.930849	0.558971	0.00253631
0.5	0.5	0.52	0.549063	0.928683	0.552121	0.00239658
0.5	0.5	0.53	0.547779	0.92651	0.545349	0.00226439
0.5	0.5	0.54	0.546492	0.924333	0.538653	0.00213933
0.5	0.5	0.55	0.545202	0.922152	0.532035	0.00202103
0.5	0.5	0.56	0.54391	0.919967	0.525494	0.00190915
0.5	0.5	0.57	0.542618	0.917781	0.519028	0.00180333
0.5	0.5	0.58	0.541324	0.915593	0.512639	0.00170327
0.5	0.5	0.59	0.540031	0.913405	0.506325	0.00160866
0.5	0.5	0.6	0.538737	0.911217	0.500087	0.0015192
0.5	0.5	0.61	0.537444	0.909031	0.493923	0.00143463
0.5	0.5	0.62	0.536153	0.906846	0.487833	0.00135468
0.5	0.5	0.63	0.534863	0.904665	0.481817	0.00127911
0.5	0.5	0.64	0.533575	0.902486	0.475874	0.00120769
0.5	0.5	0.65	0.53229	0.900312	0.470004	0.00114019
0.5	0.5	0.66	0.531007	0.898142	0.464206	0.0010764
0.5	0.5	0.67	0.529727	0.895978	0.45848	0.00101612
0.5	0.5	0.68	0.528451	0.89382	0.452824	0.000959167
0.5	0.5	0.69	0.527179	0.891668	0.447239	0.000905358
0.5	0.5	0.7	0.525911	0.889523	0.441724	0.000854524
0.5	0.5	0.71	0.524648	0.887386	0.436278	0.000806503
0.5	0.5	0.72	0.523389	0.885257	0.430901	0.000761142
0.5	0.5	0.73	0.522135	0.883136	0.425591	0.000718299
0.5	0.5	0.74	0.520886	0.881025	0.420349	0.000677834
0.5	0.5	0.75	0.519643	0.878922	0.415173	0.000639619
