# Filename: 3Dvlt_K0cFind3_Plot_Op2112_Cc0.73_uncert1e-11.dat
# Source: 3Dvlt_K0cFind3_Plot.c
# Source version: 1 (2012 Jun 07 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063
# Parameter values: OpA=2, OpAa=1, OpB=1, OpC=2, B=41.3417022403997549418, THETA=0.6, N=2, initialdl=1e-05, trajectorydl=0.0001, initialds=1e-05, trajectorydsMax=1e-05, uncertainty=1e-11, dataskipdl=100, dataskipds=999
# Option-dependent values: K=0.387508189712343409372, y=0.0624210054576019024442, Kstar=0.387508189712343409372, ystar=0.0624210054576019024442, c=0.596855989378173079629, Z=3.70526847921412993969, lambda=-2.48878567955778740028, initialKdir=-1, flowdir=-1, Max_steps=4000000
# Initialized values: Deltas=0, Deltal=0, count_steps=0, count_passes=9, K0c=0.385875, oldK0c=0.385875
# Input-file parameter: Cc=0.73
# Pass: count_passes=9 (to reach desired precision in K0c)
# step	K	y	path-length-l	path-length-s (in K-y-space)
0	0.38750818971234341	0.062421005457601902	0	0
1	0.38749846543818617	0.062418673400116684	0	1e-05
2	0.38749846542873279	0.062418673397849567	-3.90625e-07	1e-05
3	0.3874984654192794	0.06241867339558245	-7.8125e-07	1e-05
4	0.38749846540982602	0.062418673393315326	-1.17188e-06	1e-05
5	0.38749846540037258	0.062418673391048202	-1.5625e-06	1e-05
6	0.38749846539091914	0.062418673388781078	-1.95313e-06	1e-05
7	0.38749846538146571	0.062418673386513947	-2.34375e-06	1.00001e-05
8	0.38749846537201227	0.062418673384246816	-2.73438e-06	1.00001e-05
9	0.38749846536255883	0.062418673381979685	-3.125e-06	1.00001e-05
10	0.38749846535310539	0.062418673379712547	-3.51563e-06	1.00001e-05
25600	0.38749822040481696	0.062418614636045019	-0.00999961	1.0252e-05
51200	0.38749796918735296	0.062418554388892947	-0.0199996	1.05103e-05
76800	0.38749771163967239	0.062418492623615873	-0.0299996	1.07752e-05
102400	0.38749744760227667	0.062418429301962605	-0.0399996	1.10467e-05
128000	0.38749717691165525	0.062418364384717796	-0.0499996	1.13251e-05
153600	0.38749689940017151	0.062418297831678814	-0.0599996	1.16104e-05
179200	0.38749661489597004	0.062418229601629335	-0.0699996	1.1903e-05
204800	0.38749632322286148	0.062418159652315279	-0.0799996	1.2203e-05
230400	0.38749602420022877	0.062418087940418095	-0.0899996	1.25105e-05
256000	0.38749571764289448	0.06241801442152807	-0.0999996	1.28257e-05
281600	0.38749540336101906	0.062417939050116028	-0.11	1.31489e-05
307200	0.38749508115998088	0.062417861779506534	-0.12	1.34802e-05
332800	0.38749475084025858	0.062417782561848489	-0.13	1.38199e-05
358400	0.38749441219730313	0.062417701348084643	-0.14	1.41682e-05
384000	0.38749406502141154	0.062417618087922615	-0.15	1.45252e-05
409600	0.38749370909759961	0.062417532729803042	-0.16	1.48912e-05
435200	0.38749334420547232	0.062417445220867389	-0.17	1.52664e-05
460800	0.38749297011907086	0.062417355506925946	-0.18	1.56511e-05
486400	0.38749258660675734	0.062417263532423869	-0.19	1.60455e-05
512000	0.38749219343105473	0.062417169240407154	-0.2	1.64499e-05
537600	0.38749179034850467	0.062417072572487006	-0.21	1.68644e-05
563200	0.38749137710951431	0.06241697346880349	-0.22	1.72893e-05
588800	0.38749095345821161	0.062416871867989547	-0.23	1.7725e-05
614400	0.3874905191322735	0.062416767707132184	-0.24	1.81716e-05
640000	0.38749007386277062	0.062416660921733348	-0.25	1.86295e-05
665600	0.38748961737400001	0.062416551445671022	-0.26	1.9099e-05
691200	0.38748914938331813	0.06241643921115736	-0.27	1.95802e-05
716800	0.38748866960095923	0.06241632414869721	-0.28	2.00736e-05
742400	0.38748817772986427	0.062416206187045423	-0.29	2.05794e-05
768000	0.38748767346548491	0.062416085253161738	-0.3	2.1098e-05
793600	0.38748715649561077	0.062415961272167121	-0.31	2.16296e-05
819200	0.38748662650016508	0.062415834167296132	-0.32	2.21746e-05
844800	0.38748608315101346	0.062415703859850125	-0.33	2.27334e-05
870400	0.38748552611175302	0.062415570269148159	-0.34	2.33062e-05
896000	0.38748495503751418	0.062415433312477286	-0.35	2.38935e-05
921600	0.38748436957473825	0.06241529290504285	-0.36	2.44956e-05
947200	0.38748376936097217	0.06241514895991325	-0.37	2.51128e-05
972800	0.3874831540246243	0.062415001387967926	-0.38	2.57456e-05
998400	0.38748252318475318	0.062414850097842263	-0.39	2.63943e-05
1024000	0.38748187645082399	0.062414694995871364	-0.4	2.70594e-05
1049600	0.38748121342246711	0.062414535986030681	-0.41	2.77412e-05
1075200	0.38748053368923285	0.06241437296987816	-0.42	2.84402e-05
1100800	0.38747983683033516	0.062414205846492897	-0.43	2.91568e-05
1126400	0.38747912241439536	0.062414034512412529	-0.44	2.98915e-05
